id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
28|विद्रोह के दौरान, फिरंगी (Firangi) शब्द का प्रयोग किसके लिए किया जाता था?|केवल यूरोपीय|सभी विदेशी|ईस्ट इंडिया कंपनी के सिपाही|सरकारी अधिकारी|सभी विदेशी|History_C11|30
29|किस ब्रिटिश इतिहासकार ने 1857 के विद्रोह को 'सभ्यता और बर्बरता' के बीच संघर्ष कहा?|लॉर्ड कैनिंग|बेंजामिन डिज़रायली|टी.आर. होम्स|वी.डी. सावरकर|टी.आर. होम्स|History_C11|30
30|1857 के विद्रोह के बाद किस प्रांत में कोई बड़ा विद्रोह नहीं हुआ?|बंगाल|अवध|बिहार|पंजाब|पंजाब|History_C11|30
31|1857 के विद्रोह में सरकारी खजाने (Treasury) की लूट का उद्देश्य क्या था?|व्यक्तिगत लाभ|विद्रोह को आगे बढ़ाने के लिए धन प्राप्त करना|गरीबों को धन बांटना|केवल अराजकता फैलाना|विद्रोह को आगे बढ़ाने के लिए धन प्राप्त करना|History_C11|30
32|1857 के विद्रोह के बाद भारतीय सेना में क्या बदलाव किए गए?|यूरोपीय सैनिकों की संख्या बढ़ाई गई|जाति और धर्म के आधार पर इकाइयों का पुनर्गठन|भारतीय सैनिकों की संख्या कम की गई|उपरोक्त सभी|उपरोक्त सभी|History_C11|30
33|किस ब्रिटिश जनरल ने दिल्ली पर पुनः कब्ज़ा किया?|जॉन निकोलसन|हेनरी लॉरेंस|कॉलिन कैंपबेल|हेनरी हैवलॉक|जॉन निकोलसन|History_C11|30
34|1857 के विद्रोह का सबसे व्यापक केंद्र कौन सा था?|मेरठ|लखनऊ|दिल्ली|अवध|अवध|History_C11|30
35|अंग्रेजों के अनुसार, 1857 के विद्रोह की विफलता का मुख्य कारण क्या था?|संचार में कमी|संगठन और केंद्रीय नेतृत्व का अभाव|पर्याप्त हथियारों की कमी|जमींदारों का समर्थन न मिलना|संगठन और केंद्रीय नेतृत्व का अभाव|History_C11|30
36|अंग्रेजों के खिलाफ 'फैजाबाद' में विद्रोह का नेतृत्व किसने किया था?|मौलवी अहमदुल्लाह शाह|नाना साहेब|रानी लक्ष्मीबाई|कुँवर सिंह|मौलवी अहमदुल्लाह शाह|History_C11|30
37|1857 के विद्रोह के बाद किस अधिनियम के माध्यम से भारत का शासन ब्रिटिश संसद के अधीन कर दिया गया?|रेग्युलेटिंग एक्ट|पिट्स इंडिया एक्ट|भारत सरकार अधिनियम 1858|इंडियन काउंसिल एक्ट 1861|भारत सरकार अधिनियम 1858|History_C11|30
38|1857 के विद्रोह के बारे में 'यह न तो प्रथम, न ही राष्ट्रीय, और न ही स्वतंत्रता संग्राम था' किसने कहा?|आर.सी. मजूमदार|एस.एन. सेन|वी.डी. सावरकर|अशोक मेहता|आर.सी. मजूमदार|History_C11|30
39|1857 के विद्रोह को 'भारत का प्रथम स्वतंत्रता संग्राम' किसने कहा था?|एस.एन. सेन|वी.डी. सावरकर|आर.सी. मजूमदार|अशोक मेहता|वी.डी. सावरकर|History_C11|30
40|'पॉलिटिक्स ऑफ इलनेस' (Politics of Illness) वाक्यांश किसके संदर्भ में प्रयोग किया गया है?|नाना साहेब|बहादुर शाह ज़फ़र|वाजिद अली शाह|रानी लक्ष्मीबाई|वाजिद अली शाह|History_C11|30
41|अंग्रेजों द्वारा भारतीयों को कौन सी उपाधि दी जाती थी, जिसका अर्थ है 'विद्रोहियों को कुचलने वाला'?|जनरल|नायक|बागी|खान बहादुर|खान बहादुर|History_C11|30
42|1857 के विद्रोह के दौरान किस वर्ग ने विद्रोहियों का साथ नहीं दिया?|किसान और मजदूर|सिपाही और छोटे ज़मींदार|शिक्षित वर्ग और व्यापारी|जंगल के निवासी|शिक्षित वर्ग और व्यापारी|History_C11|30
43|विद्रोहियों ने किन प्रतीकों का प्रयोग किया?|कमल का फूल और रोटी|बंदूक और तलवार|शेर और बाघ|ध्वज और ढोल|कमल का फूल और रोटी|History_C11|30
44|विद्रोहियों के घोषणापत्रों में किस बात पर ज़ोर दिया गया था?|केवल धार्मिक पहचान|हिंदू और मुस्लिम एकता|केवल किसानों के अधिकार|महिला सशक्तिकरण|हिंदू और मुस्लिम एकता|History_C11|30
45|अंग्रेजों ने 1857 के विद्रोह के बाद भारतीयों के लिए कौन सा सैन्य परिवर्तन किया?|जाति के आधार पर 'मार्शल रेस' और 'नॉन-मार्शल रेस' का विभाजन|सिर्फ यूरोपीय अधिकारियों की नियुक्ति|केवल सिख और गोरखा सैनिकों की भर्ती|भारतीयों को उच्च पद देना|जाति के आधार पर 'मार्शल रेस' और 'नॉन-मार्शल रेस' का विभाजन|History_C11|30
46|झाँसी की रानी लक्ष्मीबाई किस ब्रिटिश जनरल से लड़ते हुए मारी गईं?|जॉन निकोलसन|ह्यू रोज़|हेनरी लॉरेंस|कॉलिन कैंपबेल|ह्यू रोज़|History_C11|30
47|अवध में ब्रिटिश शासन को 'एलियन' (Alien) क्यों कहा गया?|यह बहुत दूर था|यह बाहरी लोगों का शासन था, जो स्थानीय संस्कृति को नहीं समझते थे|यह बहुत सख्त था|यह बहुत कमजोर था|यह बाहरी लोगों का शासन था, जो स्थानीय संस्कृति को नहीं समझते थे|History_C11|30
48|1857 के विद्रोह में कौन सा प्रमुख सामाजिक-धार्मिक कारक शामिल था?|सती प्रथा का उन्मूलन|विधवा पुनर्विवाह|ईसाई मिशनरियों की गतिविधियाँ|मुस्लिम लीग का गठन|ईसाई मिशनरियों की गतिविधियाँ|History_C11|30
49|किस भारतीय नेता ने विद्रोह के दौरान 'बैरकपुर' में दो ब्रिटिश अधिकारियों की हत्या कर दी थी?|नाना साहेब|मंगल पांडे|कुँवर सिंह|तात्या टोपे|मंगल पांडे|History_C11|30
50|ब्रिटिश अखबारों ने 1857 के विद्रोह के दौरान किस प्रकार की कहानियों को प्रकाशित किया?|विद्रोहियों द्वारा की गई क्रूरता की कहानियाँ|विद्रोहियों के वीरतापूर्ण कार्य|भारतीय समाज की एकता|कंपनी के अधिकारियों के भ्रष्ट कार्य|विद्रोहियों द्वारा की गई क्रूरता की कहानियाँ|History_C11|30
