id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
33|किस हड़प्पा स्थल से 'नृत्य करती हुई लड़की' (Dancing Girl) की कांस्य प्रतिमा मिली है?|हड़प्पा|मोहनजोदड़ो|कालीबंगन|लोथल|मोहनजोदड़ो|History_C1|30
34|हड़प्पा सभ्यता के किस स्थल से जुते हुए खेत के प्रमाण मिले हैं?|रोपड़|राखीगढ़ी|कालीबंगन|चन्हुदड़ो|कालीबंगन|History_C1|30
35|मेसोपोटामिया के अभिलेखों में 'मेलुहा' शब्द का प्रयोग किस सभ्यता के लिए किया गया है?|मिस्र|चीनी|हड़प्पा|यूनानी|हड़प्पा|History_C1|30
36|हड़प्पा सभ्यता की सड़कों और गलियों को किस पद्धति पर बनाया गया था?|वक्र प्रणाली|ग्रिड पद्धति|वृत्ताकार पद्धति|अनियमित पद्धति|ग्रिड पद्धति|History_C1|30
37|किस हड़प्पा स्थल से फ़ारसी की खाड़ी की मोहर मिली है, जो व्यापार का संकेत देती है?|मोहनजोदड़ो|हड़प्पा|लोथल|बनावली|लोथल|History_C1|30
38|हड़प्पा सभ्यता में बाट (वजन) किस अनुपात के होते थे?|दशमलव प्रणाली (10 के गुणज)|द्विआधारी प्रणाली (2 के गुणज)|तिहाई प्रणाली|इकाई प्रणाली|द्विआधारी प्रणाली (2 के गुणज)|History_C1|30
39|हड़प्पा सभ्यता में दफन किए गए शवों का सिर आमतौर पर किस दिशा में रखा जाता था?|पूरब|पश्चिम|उत्तर|दक्षिण|उत्तर|History_C1|30
40|हड़प्पा सभ्यता की जल निकासी प्रणाली कैसी थी?|अप्रभावी|खुली और चौड़ी|अत्यंत प्रभावी और ढकी हुई|केवल छोटे शहरों में मौजूद|अत्यंत प्रभावी और ढकी हुई|History_C1|30
41|हड़प्पा सभ्यता के लिए 'सिंधु घाटी सभ्यता' शब्द का प्रयोग सबसे पहले किसने किया?|आर.डी. बनर्जी|जॉन मार्शल|अलेक्जेंडर कनिंघम|दयाराम साहनी|जॉन मार्शल|History_C1|30
42|हरियाणा में स्थित हड़प्पा सभ्यता का सबसे बड़ा स्थल कौन सा है?|बनावली|कालीबंगन|राखीगढ़ी|रोपड़|राखीगढ़ी|History_C1|30
43|हड़प्पा सभ्यता में इस्तेमाल होने वाली ईंटों को क्या कहा जाता था?|कच्ची ईंटें|पक्की हुई ईंटें (Baked Bricks)|टेराकोटा ईंटें|चूना पत्थर की ईंटें|पक्की हुई ईंटें (Baked Bricks)|History_C1|30
44|हड़प्पा सभ्यता में किस वस्तु का आयात ओमान से किया जाता था?|सोना|तांबा|चाँदी|टिन|तांबा|History_C1|30
45|हड़प्पा सभ्यता में शंख (Shell) कहाँ से मँगाया जाता था?|दक्षिण भारत|राजस्थान|नागेश्वर और बालाकोट|गुजरात|नागेश्वर और बालाकोट|History_C1|30
46|किस हड़प्पा स्थल पर एक स्टेडियम के प्रमाण मिले हैं?|मोहनजोदड़ो|धोलावीरा|लोथल|हड़प्पा|धोलावीरा|History_C1|30
47|हड़प्पा सभ्यता के किस स्थल से अग्नि-कुंड (Fire Alters) के साक्ष्य प्राप्त हुए हैं?|रोपड़|कालीबंगन|चन्हुदड़ो|बनावली|कालीबंगन|History_C1|30
48|हड़प्पा सभ्यता में 'पुजारी राजा' (Priest-King) की मूर्ति कहाँ से मिली है?|हड़प्पा|मोहनजोदड़ो|लोथल|कालीबंगन|मोहनजोदड़ो|History_C1|30
49|मेसोपोटामिया के अभिलेखों में 'दिलमुन' (Dilmun) शब्द का प्रयोग संभवतः किस स्थान के लिए किया गया था?|ओमान|बहरीन द्वीप|अफ़गानिस्तान|हड़प्पा क्षेत्र|बहरीन द्वीप|History_C1|30
50|हड़प्पा सभ्यता का सबसे बड़ा भारतीय स्थल कौन सा है?|मोहनजोदड़ो|धोलावीरा|राखीगढ़ी|कालीबंगन|राखीगढ़ी|History_C1|30
