id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
41|मुगल काल में 'मुनशी' (Munshi) कौन होता था?|मुख्य न्यायाधीश|दरबारी लेखक/लिपिक|सेनापति|धर्मगुरु|दरबारी लेखक/लिपिक|History_C9|30
42|अबुल फजल ने आइना-ए-अकबरी को लिखने के लिए कितने वर्षों तक शोध किया?|7 वर्ष|10 वर्ष|13 वर्ष|20 वर्ष|13 वर्ष|History_C9|30
43|औरंगजेब के शासनकाल का इतिहास (क्रॉनिकल) किस नाम से जाना जाता है?|अकबरनामा|पादशाहनामा|आलमगीरनामा|मुंतखब-उल-लुबाब|आलमगीरनामा|History_C9|30
44|मुगल दरबार में राजा के बैठने की जगह को क्या कहा जाता था?|तख्त|मसंद|सिंहासन/तख्त|चौकी|सिंहासन/तख्त|History_C9|30
45|मुगल काल में 'तस्लीम' (Taslim) का मुख्य उद्देश्य क्या था?|राजा के प्रति सम्मान व्यक्त करना|राजस्व संग्रह|शाही मुहर लगाना|युद्ध की घोषणा|राजा के प्रति सम्मान व्यक्त करना|History_C9|30
46|मुगल बादशाहों ने अपनी उपाधियों में 'आलमगीर' (Alamgir) की उपाधि किसने धारण की?|बाबर|अकबर|शाहजहाँ|औरंगजेब|औरंगजेब|History_C9|30
47|मुगल काल में 'तक़ी' (Taqi) क्या था?|एक प्रकार का कर|शाही वस्त्र|एक प्रकार का झूठा बहाना (धार्मिक उद्देश्य के लिए)|शाही मोहर|एक प्रकार का झूठा बहाना (धार्मिक उद्देश्य के लिए)|History_C9|30
48|मुगल काल में शाही परिवार की महिलाओं के लिए कौन सा शब्द इस्तेमाल होता था?|हरम|जेनखाना|जेनानखाना|बेगम|जेनानखाना|History_C9|30
49|मुगल काल में शाही परिवार के सदस्यों के लिए उपहार में दी जाने वाली वस्त्र को क्या कहा जाता था?|जामा|खिलाफत|खिलाफत|खिलात|खिलात|History_C9|30
50|अकबर ने किस वर्ष 'इलाही संवत' (Ilahi Era) नामक नया कैलेंडर शुरू किया?|1556 ई.|1584 ई.|1605 ई.|1628 ई.|1584 ई.|History_C9|30
