id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
23|The story highlights the issue of...|child labour|adults imposing their will on children|poverty|gender inequality|adults imposing their will on children|English_C6|30
24|'Gourds' are a type of...|fruit|vegetable|flower|nut|fruit|English_C6|30
25|Seibei's father thought that the hobby of collecting gourds was...|manly|artistic|effeminate|profitable|effeminate|English_C6|30
26|The price of the gourd increased from 10 sen to...|50 yen|600 yen|500 yen|100 yen|600 yen|English_C6|30
27|The story shows how a young boy's talent was...|nurtured|crushed|rewarded|ignored|crushed|English_C6|30
28|What kind of gourds did Seibei like?|Even and symmetrical|Oddly shaped|Large and heavy|Small and light|Even and symmetrical|English_C6|30
29|The teacher considered Seibei's hobby as...|a waste of time|a creative pursuit|a good habit|a harmless pastime|a waste of time|English_C6|30
30|Who, in the end, made the most money from the gourd?|Seibei|The teacher|The porter|The curio-dealer|The curio-dealer|English_C6|30
31|The story is set in...|China|Japan|Korea|Vietnam|Japan|English_C6|30
32|What does the story suggest about art and talent?|It is always appreciated|It can be found in unusual places|Only adults can be artists|It is not important|It can be found in unusual places|English_C6|30
33|Seibei used to bore a neat hole in the top of the gourd and extract the...|pulp|seeds|juice|fibers|seeds|English_C6|30
34|The ethics teacher's main objection was that this hobby was...|unhealthy|un-Japanese|unsuitable for a student|too expensive|unsuitable for a student|English_C6|30
35|What does 'curio' mean?|An antique shop|A rare, unusual, or intriguing object|A type of gourd|A wealthy person|A rare, unusual, or intriguing object|English_C6|30
36|The porter was initially unaware of the gourd's...|origin|true value|size|shape|true value|English_C6|30
37|What does the father's act of smashing the gourds symbolize?|His love for his son|His desire to teach a lesson|His intolerance and suppression of talent|His own artistic frustration|His intolerance and suppression of talent|English_C6|30
38|The story criticizes a system of education that does not value...|discipline|rote learning|individuality and creativity|punctuality|individuality and creativity|English_C6|30
39|Seibei's passion for gourds shows his...|artistic talent|disobedience|laziness|greed|artistic talent|English_C6|30
40|The word 'unperturbed' means...|angry|happy|not concerned|excited|not concerned|English_C6|30
41|How did Seibei's father find out about the school incident?|Seibei told him|The teacher visited their house|His mother told him|He got a phone call|The teacher visited their house|English_C6|30
42|The wealthy collector was impressed by the gourd's...|size and shape|color and texture|history|rarity and craftsmanship|rarity and craftsmanship|English_C6|30
43|After his gourds were destroyed, Seibei...|stopped all his hobbies|continued collecting gourds secretly|found a new artistic outlet|became a good student|found a new artistic outlet|English_C6|30
44|The story of Seibei is a tale about...|the world of collectors|the conflict of generations|the importance of school|the life in a Japanese town|the conflict of generations|English_C6|30
45|Seibei's father worked with...|hammers and saws|brushes and paints|books and pens|a plough and oxen|hammers and saws|English_C6|30
46|Who said, 'What's the use of a thing like that?'|Seibei's mother|Seibei's father|The teacher|The porter|Seibei's father|English_C6|30
47|The old woman who sold the gourd had a stall of...|fruits|vegetables|flowers|toys|fruits|English_C6|30
48|The story implies that the teacher and the father...|understood the boy's talent|failed to recognize the boy's talent|helped the boy develop his talent|were proud of the boy's talent|failed to recognize the boy's talent|English_C6|30
49|How did Seibei feel when his father smashed the gourds?|He was angry|He was happy|He was indifferent|The story does not explicitly say, but implies sadness|The story does not explicitly say, but implies sadness|English_C6|30
50|The final irony of the story is that...|Seibei becomes a famous artist|the teacher gets fired|the gourd, considered worthless, fetches a high price|the father apologizes to Seibei|the gourd, considered worthless, fetches a high price|English_C6|30
