id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
25|The phrase 'the sons of former slaves and the sons of former slave owners' emphasizes the need for...|reconciliation and brotherhood|revenge and retribution|separation and segregation|economic competition|reconciliation and brotherhood|English_C4|30
26|What does King want to 'let freedom ring' from?|Every mountain and molehill of America|Only the southern states|The capital city of Washington D.C.|The northern states|Every mountain and molehill of America|English_C4|30
27|The speech ends with a vision of...|a multiracial society living in harmony|a separate black nation|a violent uprising|a political victory|a multiracial society living in harmony|English_C4|30
28|'My country, 'tis of thee, sweet land of liberty...' is a line from...|a famous American patriotic song|the Bible|a poem by Langston Hughes|the US Constitution|a famous American patriotic song|English_C4|30
29|The Negro is living in a 'lonely island of poverty' in the midst of a vast ocean of...|material prosperity|social chaos|political turmoil|cultural diversity|material prosperity|English_C4|30
30|The march on Washington was for...|Jobs and Freedom|Voting Rights|Education Reform|Housing Equality|Jobs and Freedom|English_C4|30
31|King was influenced by the non-violent philosophy of...|Mahatma Gandhi|Karl Marx|Vladimir Lenin|Mao Zedong|Mahatma Gandhi|English_C4|30
32|A 'ghetto' is a...|slum area occupied by a minority group|luxurious neighborhood|commercial district|government building|slum area occupied by a minority group|English_C4|30
33|King argues that the Negro's 'creative protest' must not degenerate into...|physical violence|political compromise|religious extremism|economic greed|physical violence|English_C4|30
34|The speech gave new hope and determination to the...|African American community|White American community|Native American community|Asian American community|African American community|English_C4|30
35|What is the 'creed' that King refers to?|'All men are created equal'|'In God We Trust'|'E Pluribus Unum'|'Life, Liberty, and the pursuit of Happiness'|'All men are created equal'|English_C4|30
36|The tone of the speech is one of...|hope and determination|despair and surrender|anger and revenge|fear and anxiety|hope and determination|English_C4|30
37|King was a...|Baptist minister|Catholic priest|Jewish rabbi|Muslim imam|Baptist minister|English_C4|30
38|The speech is considered a masterpiece of...|public speaking|poetic composition|historical narrative|political analysis|public speaking|English_C4|30
39|What does the phrase 'the whirlwinds of revolt' refer to?|The growing intensity of the civil rights movement|A natural disaster|A political scandal|An economic recession|The growing intensity of the civil rights movement|English_C4|30
40|'We can never be satisfied' as long as...|Negroes are victims of police brutality|Negroes cannot vote in Mississippi|Negroes are segregated|All of the above|All of the above|English_C4|30
41|The speech helped to pass the...|Civil Rights Act of 1964|Voting Rights Act of 1965|Fair Housing Act of 1968|All of the above|All of the above|English_C4|30
42|The final words of the speech are 'Free at last! Free at last! Thank God Almighty, we are free at last!' which come from...|an old Negro spiritual|a poem by Shakespeare|the Bible|a famous novel|an old Negro spiritual|English_C4|30
43|The dream King describes is for...|America to live out the true meaning of its creed|African Americans to have their own separate nation|the government to give money to all black citizens|the white population to be punished|America to live out the true meaning of its creed|English_C4|30
44|King's language is often...|biblical and metaphorical|scientific and technical|simple and plain|humorous and sarcastic|biblical and metaphorical|English_C4|30
45|The audience for the speech was...|a massive crowd of civil rights supporters|a small group of politicians|a gathering of religious leaders|a university graduating class|a massive crowd of civil rights supporters|English_C4|30
46|'This sweltering summer of the Negro's legitimate discontent' will not pass until there is an invigorating autumn of...|freedom and equality|war and conflict|poverty and despair|political change|freedom and equality|English_C4|30
47|King emphasizes the 'urgency of the moment' to counter the advice of those who say...|'wait' or 'go slow'|'use violence'|'give up'|'compromise'|'wait' or 'go slow'|English_C4|30
48|The speech is a powerful call for...|racial equality and justice|black supremacy|the overthrow of the government|the separation of races|racial equality and justice|English_C4|30
49|What does 'desolate' mean in the phrase 'a desolate valley of segregation'?|Joyful and happy|Barren and empty|Crowded and busy|Rich and prosperous|Barren and empty|English_C4|30
50|Martin Luther King Jr. Day is celebrated as a national holiday in the United States in which month?|January|February|July|October|January|English_C4|30
