id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
33|The snake's drinking is described as...|violent and noisy|quiet and methodical, like cattle|fast and greedy|clumsy|quiet and methodical, like cattle|English_C20|30
34|The 'horrid black hole' is symbolic of...|the poet's fear|death|the underworld or the mysterious earth|a simple crack|the underworld or the mysterious earth|English_C20|30
35|The poem celebrates...|the victory of man over nature|the beauty and majesty of the natural world|the importance of human education|the dangers of wild animals|the beauty and majesty of the natural world|English_C20|30
36|What does the poet mean by 'a sort of horror, a sort of protest'?|His protest against the snake|The snake's protest against him|His protest against the voices of his education|His horror of the heat|His protest against the voices of his education|English_C20|30
37|The snake lifted his head from his drinking like...|a dog|a human|cattle do|a bird|cattle do|English_C20|30
38|The snake looked at the poet...|angrily|fearfully|vaguely, as drinking cattle do|intelligently|vaguely, as drinking cattle do|English_C20|30
39|The poet was afraid, but was 'most afraid' of...|the snake biting him|the voice telling him to kill the snake|the part of him that wanted to talk to the snake|the snake's venom|the part of him that wanted to talk to the snake|English_C20|30
40|The poem's setting is the poet's...|garden|house|water-trough|bedroom|water-trough|English_C20|30
41|The snake's tongue is described as...|red and fiery|black and forked|yellow and thin|long and sharp|black and forked|English_C20|30
42|The poet sees the snake as one of the 'lords of...?'|the jungle|the underworld|life|the darkness|life|English_C20|30
43|The 'Etna' mentioned in the poem is a famous...|river in Italy|city in Sicily|volcano in Sicily|brand of coffee|volcano in Sicily|English_C20|30
44|The poet's action of throwing the log is described as...|instinctive|premeditated|accidental|cowardly|instinctive|English_C20|30
45|The poem is a narrative of a/an...|dream|real encounter|myth|historical event|real encounter|English_C20|30
46|The 'uncrowned' king refers to...|the poet|the snake|a past king of Sicily|the albatross|the snake|English_C20|30
47|The poet's final feeling for the snake is one of...|awe and reverence|hatred and fear|pity|disgust|awe and reverence|English_C20|30
48|D.H. Lawrence's writing often explores the conflict between...|the rich and the poor|men and women|instinct and intellect|the old and the new|instinct and intellect|English_C20|30
49|The snake's 'God-like' quality comes from its...|venom|color|connection to the mysterious, natural world|size|connection to the mysterious, natural world|English_C20|30
50|What does 'expiate' mean?|To explain|To welcome|To atone for guilt or sin|To drive away|To atone for guilt or sin|English_C20|30
