id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
22|The 'full-grown lambs' bleat from...|the valley|the river side|hilly bourn|the barn|hilly bourn|English_C15|30
23|Which bird is mentioned as 'whistling' from a garden-croft?|The sparrow|The nightingale|The robin|The cuckoo|The robin|English_C15|30
24|What do the swallows do 'in the skies'?|They sing|They sleep|They twitter|They fly south|They twitter|English_C15|30
25|John Keats was born in...|1795|1805|1815|1785|1795|English_C15|30
26|John Keats died of...|a heart attack|cancer|tuberculosis|an accident|tuberculosis|English_C15|30
27|The poem is an 'ode', which is a...|short, funny poem|long narrative poem|lyric poem addressing a particular subject|poem with a sad theme|lyric poem addressing a particular subject|English_C15|30
28|The poem is rich in...|sensuous imagery|dramatic action|humour|political commentary|sensuous imagery|English_C15|30
29|What does 'conspiring' mean in the first stanza?|Plotting secretly|Working together|Arguing|Celebrating|Working together|English_C15|30
30|The central idea of the poem is the...|beauty and abundance of Autumn|sadness of the coming winter|joy of spring|hardships of a farmer's life|beauty and abundance of Autumn|English_C15|30
31|The poem appeals to the sense of...|sight and sound|touch and taste|smell|All of the above|All of the above|English_C15|30
32|'To swell the gourd, and plump the hazel shells' is an example of what sense?|Sight|Sound|Taste|Touch|Touch|English_C15|30
33|The 'drows'd with the fume of poppies' appeals to the sense of...|sight|sound|smell|taste|smell|English_C15|30
34|The tone of the poem is one of...|sadness and despair|acceptance and contentment|anger and frustration|joyful celebration|acceptance and contentment|English_C15|30
35|What does 'bourn' mean in the line 'from hilly bourn'?|A small stream|A boundary|A hill|A type of tree|A small stream|English_C15|30
36|The poem shows a progression from...|morning to night|ripeness to harvest to the end of the season|youth to old age|life to death|ripeness to harvest to the end of the season|English_C15|30
37|'Thou watchest the last oozings hours by hours.' Here 'Thou' refers to...|the poet|the sun|Autumn|the farmer|Autumn|English_C15|30
38|The 'gathering swallows' suggest...|the beginning of spring|the end of summer and the coming of winter|a storm is coming|a festival|the end of summer and the coming of winter|English_C15|30
39|Unlike other Romantic poets, Keats's depiction of nature is...|scientific and detached|impersonal and philosophical|full of personal emotion and sensory detail|dark and frightening|full of personal emotion and sensory detail|English_C15|30
40|The 'hook' in the second stanza refers to a...|fishing hook|coat hook|reaping hook or sickle|part of a machine|reaping hook or sickle|English_C15|30
41|The theme of the poem is the acceptance of...|change and the cycle of life|death as an end|the superiority of Spring|the hardships of life|change and the cycle of life|English_C15|30
42|Keats belongs to the ______ generation of Romantic poets.|first|second|third|fourth|second|English_C15|30
43|The poem was written in...|1819|1820|1821|1818|1819|English_C15|30
44|'Hedge-crickets' sing in the...|morning|afternoon|evening|night|evening|English_C15|30
45|The overall mood of the poem is...|melancholic|serene and peaceful|energetic and loud|chaotic and confusing|serene and peaceful|English_C15|30
46|'To bend with apples the moss'd cottage-trees' is an example of...|metaphor|simile|personification|hyperbole|hyperbole|English_C15|30
47|The first stanza focuses on the ______ of Autumn.|sights|sounds|smells|ripeness and abundance|ripeness and abundance|English_C15|30
48|The second stanza personifies Autumn as a...|gleaner|reaper|cyder-presser|All of the above|All of the above|English_C15|30
49|The third stanza is dominated by the ______ of Autumn.|sights|sounds|smells|tastes|sounds|English_C15|30
50|'Ode to Autumn' is considered one of the most perfect ______ in the English language.|sonnets|odes|ballads|elegies|odes|English_C15|30
