id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
27|What does Gandhi thank modern civilization for?|Teaching him to think|Teaching him to value material things|Teaching him that if he wants India to rise to its fullest height, he must tell his countrymen to shun it|Teaching him to adopt new technologies|Teaching him that if he wants India to rise to its fullest height, he must tell his countrymen to shun it|English_C1|30
28|What is the one lesson Gandhi has learnt from modern civilization?|To prioritize material comfort|That it is the worship of the brute in us|That it is superior to Indian civilization|That it promotes global harmony|That it is the worship of the brute in us|English_C1|30
29|What did the ancient Romans and Greeks suffer from?|The delusion of materialism|The might of the Pharaohs|The curse of poverty|The lack of education|The might of the Pharaohs|English_C1|30
30|What happened to the civilizations of Greece and Rome?|They are still thriving|They were destroyed|They have been preserved in their original state|They evolved into modern European civilizations|They were destroyed|English_C1|30
31|What is the glory of India?|That it is movable|That it is immovable|That it has adopted Western culture|That it is rich|That it is immovable|English_C1|30
32|Our civilization, our culture, our 'Swaraj' depend not upon...|multiplying our wants|self-denial|restricting our wants|spiritual growth|multiplying our wants|English_C1|30
33|Gandhi believes that the civilization India has evolved is not to be...|beaten in the world|praised in the world|ignored in the world|changed in the world|beaten in the world|English_C1|30
34|What is the foundation of Indian civilization?|Belief in God|Belief in materialism|Belief in military power|Belief in technology|Belief in God|English_C1|30
35|'The more we indulge our passions, the more... they become.'|unbridled|satisfied|controlled|weak|unbridled|English_C1|30
36|What did the ancient system of courts (Vaidyas and Hakims) avoid?|Justice|Morality|The lure of wealth|Corruption|Corruption|English_C1|30
37|The common people in ancient India lived...|independently and followed their agricultural occupation|in cities under the rule of kings|in poverty and slavery|by robbing the rich|independently and followed their agricultural occupation|English_C1|30
38|According to Gandhi, true home rule is about...|Having a parliament|Self-rule or control over our own minds|Driving the British out|Economic independence|Self-rule or control over our own minds|English_C1|30
39|'A certain degree of physical harmony and comfort is necessary but above a certain level it becomes a... instead of a help.'|hindrance|blessing|necessity|luxury|hindrance|English_C1|30
40|What is the ideal that Gandhi sets before us?|Not just to have more, but to be more|To accumulate as much wealth as possible|To live a life of complete asceticism|To imitate the West perfectly|Not just to have more, but to be more|English_C1|30
41|What does 'stolid' mean in the context of the essay?|Active and energetic|Calm, dependable, and showing little emotion|Ignorant and foolish|Wise and knowledgeable|Calm, dependable, and showing little emotion|English_C1|30
42|Gandhi feels that we can't be happy without...|wealth|machinery|restricting our wants|imitating the West|restricting our wants|English_C1|30
43|Why is Gandhi thankful to the West?|For their technological advancements|For their literature|For many things he has learned from Western literature|For their political systems|For many things he has learned from Western literature|English_C1|30
44|The distinguishing characteristic of modern civilization is an indefinite multiplicity of...|human wants|spiritual desires|moral values|social customs|human wants|English_C1|30
45|The characteristic of ancient civilization is an imperative restriction upon...|human wants|spiritual desires|moral values|social customs|human wants|English_C1|30
46|According to Gandhi, what does machinery do for humans?|It makes them lazy|It enslaves them|It liberates them|It makes them more efficient|It enslaves them|English_C1|30
47|'After all, there is something in Hinduism that has kept it... up till now.'|alive|dead|changing|stagnant|alive|English_C1|30
48|What is the ultimate goal of Indian civilization as described by Gandhi?|Material prosperity|Self-realization|Global domination|Technological superiority|Self-realization|English_C1|30
49|Gandhi contrasts Indian civilization with...|European civilization|Chinese civilization|Egyptian civilization|African civilization|European civilization|English_C1|30
50|What does Gandhi mean by 'The soul of India'?|The geographical territory of India|The people of India|The spiritual heritage of India|The political system of India|The spiritual heritage of India|English_C1|30
