id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
34|The phrase 'bone-shards' refers to...|pieces of wood|fragments of bone|ashes|sparks|fragments of bone|English_C19|30
35|The poet's second promise is to save fire from the sin of...|burning too much|forgiveness|forgetting its duty|burning too little|forgiveness|English_C19|30
36|The poem moves from a general observation of the burning ghat to a...|happy memory|political comment|deeply personal experience|philosophical debate|deeply personal experience|English_C19|30
37|The speaker feels 'consign'd' to the fire, which means...|committed or entrusted|burned|saved|blessed|committed or entrusted|English_C19|30
38|The poem explores the theme of...|cultural identity|religious ritual|death|All of the above|All of the above|English_C19|30
39|The 'glowing' embers are a metaphor for the...|lingering presence of life|intensity of the heat|beauty in death|cruelty of the fire|lingering presence of life|English_C19|30
40|The speaker's father is presented as a...|strict traditionalist|religious guide|critical observer|silent companion|critical observer|English_C19|30
41|The distance to the Tower of Silence was...|one mile|ten miles|a hundred miles|a thousand miles|a thousand miles|English_C19|30
42|The speaker's relationship with his father is one of...|fear|shared understanding and quiet communication|disagreement|indifference|shared understanding and quiet communication|English_C19|30
43|The imagery in the poem is predominantly...|visual|auditory|tactile|olfactory|visual|English_C19|30
44|The poem is a critique of...|religious hypocrisy|the act of cremation|the Zoroastrian faith|the fallibility of natural elements like fire|the fallibility of natural elements like fire|English_C19|30
45|The speaker feels that the fire itself has sinned by...|not completing its task properly|burning too brightly|being too beautiful|being too common|not completing its task properly|English_C19|30
46|'I swore twice' emphasizes the speaker's...|confusion|forgetfulness|deep resolve and guilt|anger|deep resolve and guilt|English_C19|30
47|K.N. Daruwalla also worked as a/an...|doctor|engineer|police officer|lawyer|police officer|English_C19|30
48|The poem reflects a ______ sensibility.|Western|purely Indian|modernist|traditional|modernist|English_C19|30
49|The 'redness' of the fire symbolizes both...|love and hate|life and destruction|joy and sorrow|purity and sin|life and destruction|English_C19|30
50|The poem ends on a note of...|forgiveness and hope|despair and anger|personal commitment and reconciliation|finality and loss|personal commitment and reconciliation|English_C19|30
