id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
35|Macavity is a master of...|disguise and deception|singing and dancing|honesty and truth|kindness and charity|disguise and deception|English_C18|30
36|'He's the bafflement of Scotland Yard' means...|He helps Scotland Yard|He is a member of Scotland Yard|He completely puzzles Scotland Yard|He is afraid of Scotland Yard|He completely puzzles Scotland Yard|English_C18|30
37|A 'Peke' in the poem refers to a...|type of bird|Pekingese dog|piece of jewelry|secret document|Pekingese dog|English_C18|30
38|The Admiralty is related to the...|army|air force|navy|police|navy|English_C18|30
39|Macavity's character is based on a fictional criminal mastermind created by Arthur Conan Doyle named...|Professor Moriarty|Dr. Watson|Sherlock Holmes|Irene Adler|Professor Moriarty|English_C18|30
40|The poem uses ______ to create a sense of mystery and fun.|hyperbole (exaggeration)|metaphor|simile|All of the above|All of the above|English_C18|30
41|'His brow is deeply lined with thought'. This suggests Macavity is...|worried|intelligent and cunning|old|sad|intelligent and cunning|English_C18|30
42|The repetition of 'Macavity's not there!' emphasizes his...|innocence|elusiveness|laziness|fear|elusiveness|English_C18|30
43|T.S. Eliot won the Nobel Prize in Literature in...|1938|1948|1958|1968|1948|English_C18|30
44|The poem anthropomorphizes Macavity, which means it...|gives him human qualities|turns him into a monster|makes him a real person|describes his animal instincts|gives him human qualities|English_C18|30
45|'A monster of depravity' means Macavity is...|a large monster|morally corrupt and wicked|a friendly creature|a misunderstood animal|morally corrupt and wicked|English_C18|30
46|When a Secret Service plan goes wrong, they say...|'We made a mistake'|'It must have been Macavity'|'The enemy is clever'|'Let's try again'|'It must have been Macavity'|English_C18|30
47|Macavity's alibi is always...|weak and unconvincing|supported by one or two friends|fake|strong and unshakable|strong and unshakable|English_C18|30
48|The poem is structured like a...|police report|wanted poster|children's nursery rhyme|serious criminal investigation|wanted poster|English_C18|30
49|The name 'Macavity' sounds like a combination of 'mystery' and...|'cavity' (a hole)|'gravity'|'activity'|'depravity'|'cavity' (a hole)|English_C18|30
50|What is the central joke of the poem?|A cat is capable of committing such elaborate crimes|The police are completely incompetent|The crimes are not real|Macavity is actually a human|A cat is capable of committing such elaborate crimes|English_C18|30
