id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
38|The travellers are...|tourists exploring the mountains|all human beings on their journey through life|lost children|animals searching for food|all human beings on their journey through life|English_C14|30
39|The rhyme scheme of the first stanza is...|aabb|abab|abba|aaab|aabb|English_C14|30
40|The poem uses the season of ______ as a metaphor for old age and death.|spring|summer|autumn|winter|autumn|English_C14|30
41|The phrase 'false love' is suggested by the line...|'Arms raised stiffly to reprove'|'Now the leaves are falling fast'|'Nurses' flowers will not last'|'Cold, impossible, ahead'|'Arms raised stiffly to reprove'|English_C14|30
42|The poem moves from a realistic depiction of autumn to a...|humorous commentary|political statement|symbolic landscape of human life and death|happy ending|symbolic landscape of human life and death|English_C14|30
43|The 'last distress' refers to the...|final moments before death|loss of a job|end of a relationship|failure in an exam|final moments before death|English_C14|30
44|The poem highlights the ______ of human life.|longevity|permanence|futility and fragility|joy and celebration|futility and fragility|English_C14|30
45|The imagery in the poem is drawn from...|the city|the sea|nature|the battlefield|nature|English_C14|30
46|'Reprove' in the line 'Arms raised stiffly to reprove' means...|to approve|to love|to scold or criticize|to embrace|to scold or criticize|English_C14|30
47|The poem can be described as a...|celebration of life|memento mori (a reminder of death)|call to action|love song|memento mori (a reminder of death)|English_C14|30
48|The 'whispering neighbours' are agents of...|life|death|love|hate|death|English_C14|30
49|The overall mood of the poem is...|cheerful|sombre and melancholic|exciting|peaceful|sombre and melancholic|English_C14|30
50|The final stanza suggests that even in death, there can be a form of...|punishment|reward|grace or blessing|rebirth|grace or blessing|English_C14|30
