id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|विश्व की जनसंख्या को 1 अरब से 2 अरब होने में कितना समय लगा?|100 वर्ष से अधिक|50 वर्ष|30 वर्ष|12 वर्ष|100 वर्ष से अधिक|Geography_C2|30
12|जनसंख्या परिवर्तन के तीन मुख्य घटक कौन से हैं?|जन्म, मृत्यु और विवाह|जन्म, मृत्यु और प्रवास|जन्म, विवाह और शिक्षा|प्रवास, शिक्षा और स्वास्थ्य|जन्म, मृत्यु और प्रवास|Geography_C2|30
13|अशोधित जन्म दर (Crude Birth Rate) को कैसे व्यक्त किया जाता है?|प्रति हजार स्त्रियों पर जीवित जन्मे बच्चों की संख्या|प्रति हजार जनसंख्या पर जीवित जन्मे बच्चों की संख्या|प्रति सौ जनसंख्या पर जीवित जन्मे बच्चों की संख्या|प्रति हजार पुरुषों पर जीवित जन्मे बच्चों की संख्या|प्रति हजार जनसंख्या पर जीवित जन्मे बच्चों की संख्या|Geography_C2|30
14|जनांकिकीय संक्रमण सिद्धांत की अंतिम अवस्था में क्या होता है?|जन्म और मृत्यु दर दोनों उच्च होती हैं|जन्म और मृत्यु दर दोनों निम्न हो जाती हैं|जन्म दर उच्च और मृत्यु दर निम्न होती है|जन्म दर निम्न और मृत्यु दर उच्च होती है|जन्म और मृत्यु दर दोनों निम्न हो जाती हैं|Geography_C2|30
15|थॉमस माल्थस ने अपने सिद्धांत में किस पर जोर दिया था?|जनसंख्या खाद्य आपूर्ति की अपेक्षा अधिक तेजी से बढ़ती है|खाद्य आपूर्ति जनसंख्या की अपेक्षा अधिक तेजी से बढ़ती है|जनसंख्या और खाद्य आपूर्ति समान दर से बढ़ते हैं|प्रौद्योगिकी खाद्य उत्पादन बढ़ा सकती है|जनसंख्या खाद्य आपूर्ति की अपेक्षा अधिक तेजी से बढ़ती है|Geography_C2|30
16|विश्व के किस क्षेत्र में जनसंख्या घनत्व सबसे कम है?|एशिया|यूरोप|ओशिनिया (ऑस्ट्रेलिया सहित)|अफ्रीका|ओशिनिया (ऑस्ट्रेलिया सहित)|Geography_C2|30
17|'जनसंख्या पिरामिड' क्या दर्शाता है?|आयु-लिंग संरचना|केवल जनसंख्या घनत्व|केवल जनसंख्या वृद्धि|साक्षरता दर|आयु-लिंग संरचना|Geography_C2|30
18|विस्तारित होती जनसंख्या का पिरामिड कैसा होता है?|त्रिभुजाकार, चौड़े आधार वाला|घंटी के आकार का|संकीर्ण आधार वाला|शून्य आधार वाला|त्रिभुजाकार, चौड़े आधार वाला|Geography_C2|30
19|स्थिर जनसंख्या का पिरामिड कैसा होता है?|घंटी के आकार का, शीर्ष की ओर शुंडाकार|त्रिभुजाकार|उल्टा त्रिभुजाकार|आयताकार|घंटी के आकार का, शीर्ष की ओर शुंडाकार|Geography_C2|30
20|निम्नलिखित में से कौन सा एक प्रतिकर्ष कारक नहीं है?|बेरोजगारी|राजनीतिक उपद्रव|महामारियाँ|काम के बेहतर अवसर|काम के बेहतर अवसर|Geography_C2|30
21|निम्नलिखित में से कौन सा एक अपकर्ष कारक है?|रहन-सहन की अच्छी दशाएँ|प्राकृतिक आपदाएँ|जल की कमी|अशांति|रहन-सहन की अच्छी दशाएँ|Geography_C2|30
22|जनसंख्या की 'प्राकृतिक वृद्धि' की गणना कैसे की जाती है?|जन्म दर - मृत्यु दर|जन्म दर + मृत्यु दर|(जन्म दर + अप्रवास) - (मृत्यु दर + उत्प्रवास)|केवल अप्रवास - उत्प्रवास|जन्म दर - मृत्यु दर|Geography_C2|30
23|जनसंख्या की 'वास्तविक वृद्धि' की गणना कैसे की जाती है?|(जन्म - मृत्यु) + (अप्रवास - उत्प्रवास)|जन्म दर - मृत्यु दर|जन्म दर + मृत्यु दर|अप्रवास + उत्प्रवास|(जन्म - मृत्यु) + (अप्रवास - उत्प्रवास)|Geography_C2|30
24|किसी देश का भविष्य किस पर निर्भर करता है?|युवा जनसंख्या की अधिकता|वृद्ध जनसंख्या की अधिकता|केवल पुरुषों की संख्या|केवल महिलाओं की संख्या|युवा जनसंख्या की अधिकता|Geography_C2|30
25|जनसंख्या दोगुना होने की अवधि (Population Doubling Time) का क्या अर्थ है?|वह समय जिसमें किसी क्षेत्र की जनसंख्या आधी हो जाती है|वह समय जिसमें किसी क्षेत्र की जनसंख्या दोगुनी हो जाती है|वह समय जिसमें जन्म दर दोगुनी हो जाती है|वह समय जिसमें मृत्यु दर दोगुनी हो जाती है|वह समय जिसमें किसी क्षेत्र की जनसंख्या दोगुनी हो जाती है|Geography_C2|30
26|21वीं सदी के प्रारंभ में विश्व की जनसंख्या कितनी दर्ज की गई?|500 करोड़ से अधिक|600 करोड़ से अधिक|400 करोड़ से अधिक|700 करोड़ से अधिक|600 करोड़ से अधिक|Geography_C2|30
27|किस प्रकार के क्षेत्रों में जनसंख्या घनत्व अधिक होता है?|नदी घाटियों और मैदानी इलाकों में|पहाड़ी और पठारी क्षेत्रों में|मरुस्थलीय क्षेत्रों में|ध्रुवीय क्षेत्रों में|नदी घाटियों और मैदानी इलाकों में|Geography_C2|30
28|विश्व के 10 सर्वाधिक आबादी वाले देशों में विश्व की लगभग कितने प्रतिशत जनसंख्या रहती है?|40%|50%|60%|70%|60%|Geography_C2|30
29|जनसंख्या घनत्व का सूत्र क्या है?|जनसंख्या / क्षेत्रफल|क्षेत्रफल / जनसंख्या|जनसंख्या × क्षेत्रफल|जनसंख्या + क्षेत्रफल|जनसंख्या / क्षेत्रफल|Geography_C2|30
30|यूरोप के अधिकांश देशों में जनसंख्या वृद्धि धीमी क्यों है?|उच्च जन्म दर और उच्च मृत्यु दर|निम्न जन्म दर और निम्न मृत्यु दर|उच्च जन्म दर और निम्न मृत्यु दर|प्रौद्योगिकी का अभाव|निम्न जन्म दर और निम्न मृत्यु दर|Geography_C2|30
31|जब लोग एक महाद्वीप से दूसरे महाद्वीप में प्रवास करते हैं, तो यह क्या कहलाता है?|स्थानीय प्रवास|अंतर्राष्ट्रीय प्रवास|अंतर्राज्यीय प्रवास|मौसमी प्रवास|अंतर्राष्ट्रीय प्रवास|Geography_C2|30
32|'उत्प्रवास' (Emigration) का क्या अर्थ है?|किसी स्थान पर बाहर से आकर बसना|किसी स्थान को छोड़कर बाहर चले जाना|देश के भीतर घूमना|एक ही शहर में घर बदलना|किसी स्थान को छोड़कर बाहर चले जाना|Geography_C2|30
33|'अप्रवास' (Immigration) का क्या अर्थ है?|किसी नए स्थान पर आकर बसना|अपने मूल स्थान से चले जाना|गाँव से शहर जाना|शहर से गाँव जाना|किसी नए स्थान पर आकर बसना|Geography_C2|30
34|लिंगानुपात को सामान्यतः कैसे मापा जाता है?|प्रति हजार पुरुषों पर महिलाओं की संख्या|प्रति हजार महिलाओं पर पुरुषों की संख्या|प्रति सौ पुरुषों पर महिलाओं की संख्या|प्रति हजार जनसंख्या पर महिलाओं की संख्या|प्रति हजार पुरुषों पर महिलाओं की संख्या|Geography_C2|30
35|विश्व में औसत लिंगानुपात कितना है?|प्रति 100 स्त्रियों पर 102 पुरुष|प्रति 100 पुरुषों पर 102 स्त्रियाँ|प्रति 100 स्त्रियों पर 90 पुरुष|प्रति 100 पुरुषों पर 90 स्त्रियाँ|प्रति 100 स्त्रियों पर 102 पुरुष|Geography_C2|30
36|ह्रासमान जनसंख्या (Declining Population) का पिरामिड कैसा होता है?|चौड़ा आधार और संकीर्ण शीर्ष|संकीर्ण आधार और शुंडाकार शीर्ष|घंटी के आकार का|आयताकार|संकीर्ण आधार और शुंडाकार शीर्ष|Geography_C2|30
37|विश्व के किस देश में उच्चतम लिंगानुपात दर्ज किया गया है?|चीन|भारत|लातविया|संयुक्त अरब अमीरात|लातविया|Geography_C2|30
38|विश्व के किस देश में निम्नतम लिंगानुपात दर्ज किया गया है?|कतर|ओमान|सऊदी अरब|संयुक्त अरब अमीरात|संयुक्त अरब अमीरात|Geography_C2|30
39|आयु संरचना का क्या महत्व है?|यह देश की कार्यशील और आश्रित जनसंख्या को दर्शाती है|यह केवल बच्चों की संख्या बताती है|यह केवल वृद्धों की संख्या बताती है|यह केवल लिंगानुपात बताती है|यह देश की कार्यशील और आश्रित जनसंख्या को दर्शाती है|Geography_C2|30
40|कार्यशील जनसंख्या किस आयु वर्ग में आती है?|0-14 वर्ष|15-59 वर्ष|60 वर्ष से अधिक|0-6 वर्ष|15-59 वर्ष|Geography_C2|30
41|साक्षरता दर किसी देश के किस विकास का सूचक है?|केवल आर्थिक विकास|सामाजिक-आर्थिक विकास|केवल राजनीतिक विकास|केवल स्वास्थ्य विकास|सामाजिक-आर्थिक विकास|Geography_C2|30
42|एशिया में बहुत अधिक स्थानों पर कम लोग और कम स्थानों पर बहुत अधिक लोग रहते हैं। यह कथन किसने कहा था?|जॉर्ज बी. क्रेसी|माल्थस|रेटजेल|ब्लाश|जॉर्ज बी. क्रेसी|Geography_C2|30
43|जनसंख्या वितरण में 'एक्यूमीन' (Ecumene) का क्या अर्थ है?|पृथ्वी का निर्जन क्षेत्र|पृथ्वी का स्थायी रूप से बसा हुआ क्षेत्र|पृथ्वी का जलीय भाग|पृथ्वी का ध्रुवीय क्षेत्र|पृथ्वी का स्थायी रूप से बसा हुआ क्षेत्र|Geography_C2|30
44|परिवार नियोजन का मुख्य उद्देश्य क्या है?|बच्चों के जन्म को रोकना तथा उसमें अंतराल रखना|केवल जन्म दर बढ़ाना|केवल मृत्यु दर घटाना|प्रवास को बढ़ावा देना|बच्चों के जन्म को रोकना तथा उसमें अंतराल रखना|Geography_C2|30
45|औद्योगिक क्रांति के बाद विश्व जनसंख्या में क्या परिवर्तन आया?|जनसंख्या में तीव्र वृद्धि हुई|जनसंख्या में कमी आई|जनसंख्या स्थिर रही|कोई परिवर्तन नहीं हुआ|जनसंख्या में तीव्र वृद्धि हुई|Geography_C2|30
46|काँगो बेसिन और अमेज़न बेसिन में विरल जनसंख्या क्यों पाई जाती है?|अत्यधिक ठंड के कारण|अत्यधिक गर्मी और आर्द्रता के कारण|मरुस्थलीय दशाओं के कारण|पहाड़ी इलाका होने के कारण|अत्यधिक गर्मी और आर्द्रता के कारण|Geography_C2|30
47|जापान का कोबे-ओसाका प्रदेश किस कारण सघन बसा हुआ है?|अनुकूल जलवायु|समृद्ध कृषि भूमि|औद्योगिकरण|धार्मिक महत्व|औद्योगिकरण|Geography_C2|30
48|जनांकिकीय संक्रमण सिद्धांत किस पर आधारित है?|ग्रामीण से नगरीय जनसंख्या के परिवर्तन पर|अशिक्षित से शिक्षित जनसंख्या के परिवर्तन पर|खेतिहर से औद्योगिक समाज के जनसंख्या परिवर्तन पर|उपरोक्त सभी|उपरोक्त सभी|Geography_C2|30
49|जनसंख्या का 'धनात्मक वृद्धि' कब होती है?|जब जन्म दर मृत्यु दर से अधिक हो|जब जन्म दर मृत्यु दर से कम हो|जब जन्म दर और मृत्यु दर बराबर हो|जब प्रवास शून्य हो|जब जन्म दर मृत्यु दर से अधिक हो|Geography_C2|30
50|जनसंख्या की 'ऋणात्मक वृद्धि' कब होती है?|जब जन्म दर मृत्यु दर से अधिक हो या लोग अन्य देशों में चले जाएँ|जब जन्म दर मृत्यु दर से कम हो जाए या लोग देश से बाहर चले जाएँ|जब जन्म दर और मृत्यु दर समान हो|जब आप्रवास शून्य हो|जब जन्म दर मृत्यु दर से कम हो जाए या लोग देश से बाहर चले जाएँ|Geography_C2|30
