id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|बाह्यस्रोतन (Outsourcing) का क्या लाभ है?|दक्षता में सुधार और लागत को घटाना|लागत को बढ़ाना|दक्षता में कमी|रोजगार में कमी|दक्षता में सुधार और लागत को घटाना|Geography_C7|30
14|निम्नलिखित में से कौन सा संचार का व्यक्तिगत साधन है?|टेलीफोन|रेडियो|टेलीविजन|समाचार पत्र|टेलीफोन|Geography_C7|30
15|चिकित्सा पर्यटन (Medical Tourism) क्या है?|जब लोग चिकित्सा उपचार के लिए विदेश यात्रा करते हैं|पर्यटक स्थलों पर अस्पताल खोलना|डॉक्टरों का पर्यटन|अस्पतालों का भ्रमण|जब लोग चिकित्सा उपचार के लिए विदेश यात्रा करते हैं|Geography_C7|30
16|'गोल्ड-कॉलर' प्रोफेशन (Gold-collar profession) किससे संबंधित है?|पंचम क्रियाकलाप|प्राथमिक क्रियाकलाप|द्वितीयक क्रियाकलाप|तृतीयक क्रियाकलाप|पंचम क्रियाकलाप|Geography_C7|30
17|साइबरस्पेस (Cyberspace) क्या है?|इंटरनेट द्वारा जुड़ा हुआ कंप्यूटरीकृत स्पेस का विश्व|एक भौतिक स्थान|एक शहर|एक देश|इंटरनेट द्वारा जुड़ा हुआ कंप्यूटरीकृत स्पेस का विश्व|Geography_C7|30
18|सेवाओं का उत्पादन और विनिमय क्या कहलाता है?|तृतीयक क्रियाकलाप|प्राथमिक क्रियाकलाप|द्वितीयक क्रियाकलाप|खनन|तृतीयक क्रियाकलाप|Geography_C7|30
19|ज्ञान आधारित उद्योगों को क्या कहा जाता है?|चतुर्थ क्रियाकलाप|तृतीयक क्रियाकलाप|द्वितीयक क्रियाकलाप|प्राथमिक क्रियाकलाप|चतुर्थ क्रियाकलाप|Geography_C7|30
20|ग्रामीण विपणन केंद्र (Rural Marketing Centre) किस प्रकार की सेवाएँ प्रदान करते हैं?|निकटवर्ती बस्तियों की आवश्यकताओं को पूरा करना|अंतर्राष्ट्रीय व्यापार|केवल थोक व्यापार|ऑनलाइन शॉपिंग|निकटवर्ती बस्तियों की आवश्यकताओं को पूरा करना|Geography_C7|30
21|फेरीवाले, रेहड़ीवाले किस प्रकार के व्यापार का उदाहरण हैं?|फुटकर व्यापार|थोक व्यापार|निर्यात|आयात|फुटकर व्यापार|Geography_C7|30
22|पर्यटन को प्रभावित करने वाला कारक कौन सा है?|जलवायु और भूदृश्य|इतिहास और कला|संस्कृति और अर्थव्यवस्था|उपरोक्त सभी|उपरोक्त सभी|Geography_C7|30
23|भारत का कौन सा शहर चिकित्सा पर्यटन में एक प्रमुख केंद्र के रूप में उभरा है?|चेन्नई|मुंबई|दिल्ली|कोलकाता|चेन्नई|Geography_C7|30
24|कौन सी गतिविधि ज्ञान प्रसंस्करण बाह्यस्रोतन (KPO) से संबंधित है?|अनुसंधान और विकास (R&D)|कॉल सेंटर सेवा|डाटा एंट्री|ग्राहक सेवा|अनुसंधान और विकास (R&D)|Geography_C7|30
25|निम्नलिखित में से कौन सी एक उच्च स्तरीय सेवा है?|परामर्शदाता|धोबी|नाई|माली|परामर्शदाता|Geography_C7|30
26|परिवहन में क्रांति किस अविष्कार के बाद आई?|भाप का इंजन|कंप्यूटर|टेलीफोन|उपग्रह|भाप का इंजन|Geography_C7|30
27|जनसंचार माध्यमों में क्या शामिल है?|रेडियो और टेलीविजन|टेलीफोन|ई-मेल|फैक्स|रेडियो और टेलीविजन|Geography_C7|30
28|तृतीयक क्रियाकलापों में लगे लोगों का मुख्य कार्य क्या होता है?|अमूर्त सेवाओं का प्रावधान|वस्तुओं का निर्माण|प्राकृतिक संसाधनों का दोहन|कृषि कार्य|अमूर्त सेवाओं का प्रावधान|Geography_C7|30
29|विकसित देशों की अर्थव्यवस्था में किस सेक्टर का योगदान सबसे अधिक होता है?|सेवा क्षेत्र|प्राथमिक क्षेत्र|द्वितीयक क्षेत्र|कृषि क्षेत्र|सेवा क्षेत्र|Geography_C7|30
30|एक अध्यापक, डॉक्टर या वकील की सेवाएँ किस क्रियाकलाप के अंतर्गत आती हैं?|तृतीयक|प्राथमिक|द्वितीयक|पंचम|तृतीयक|Geography_C7|30
31|जब बाह्यस्रोतन का काम समुद्र पार के स्थानों पर स्थानांतरित कर दिया जाता है, तो उसे क्या कहते हैं?|अपतटन (Offshoring)|ऑनशोरिंग|इन-हाउसिंग|फार्मिंग|अपतटन (Offshoring)|Geography_C7|30
32|सड़क परिवहन की क्या विशेषता है?|घर-घर तक सेवा प्रदान करना|लंबी दूरी के लिए सस्ता|बहुत भारी सामान के लिए उपयुक्त|सबसे तीव्र साधन|घर-घर तक सेवा प्रदान करना|Geography_C7|30
33|विश्व का सबसे व्यस्त समुद्री मार्ग कौन सा है?|उत्तरी अटलांटिक समुद्री मार्ग|भूमध्य सागर-हिंद महासागर मार्ग|पनामा नहर मार्ग|स्वेज नहर मार्ग|उत्तरी अटलांटिक समुद्री मार्ग|Geography_C7|30
34|संचार का सबसे तीव्र साधन कौन सा है?|उपग्रह संचार|डाक सेवा|टेलीग्राफ|समाचार पत्र|उपग्रह संचार|Geography_C7|30
35|'व्हाइट-कॉलर' श्रमिक (White-collar worker) कौन होते हैं?|कार्यालयों में काम करने वाले पेशेवर|खेतों में काम करने वाले|कारखानों में काम करने वाले|खनन कार्य करने वाले|कार्यालयों में काम करने वाले पेशेवर|Geography_C7|30
36|निम्नलिखित में से कौन सी एक चतुर्थक सेवा नहीं है?|विश्वविद्यालय शिक्षण|अस्पताल प्रबंधन|कर सलाहकार|मुद्रण (Printing)|मुद्रण (Printing)|Geography_C7|30
37|पर्यटन आकर्षण का एक प्रमुख 'मनोरंजन' कारक कौन सा है?|मनोरंजन पार्क और मेले|ऐतिहासिक स्थल|राष्ट्रीय उद्यान|समुद्र तट|मनोरंजन पार्क और मेले|Geography_C7|30
38|व्यापार संतुलन (Balance of Trade) क्या है?|एक देश के निर्यात और आयात का अंतर|केवल निर्यात का मूल्य|केवल आयात का मूल्य|दो देशों के बीच व्यापार|एक देश के निर्यात और आयात का अंतर|Geography_C7|30
39|थोक व्यापार का केंद्र क्या कहलाता है?|मंडी|सुपरमार्केट|डिपार्टमेंटल स्टोर|चेन स्टोर|मंडी|Geography_C7|30
40|कौन सा देश अपने स्पा और वेलनेस सेंटर के लिए चिकित्सा पर्यटन में लोकप्रिय है?|थाईलैंड|जापान|चीन|रूस|थाईलैंड|Geography_C7|30
41|'ज्ञान' को उत्पादन का एक कारक मानने वाले क्रियाकलाप कौन से हैं?|चतुर्थक और पंचम|केवल प्राथमिक|केवल द्वितीयक|केवल तृतीयक|चतुर्थक और पंचम|Geography_C7|30
42|विश्व व्यापार संगठन (WTO) का मुख्यालय कहाँ है?|जेनेवा, स्विट्जरलैंड|न्यूयॉर्क, यूएसए|पेरिस, फ्रांस|लंदन, यूके|जेनेवा, स्विट्जरलैंड|Geography_C7|30
43|पाइपलाइन परिवहन का उपयोग किसके लिए किया जाता है?|द्रव और गैस (जैसे जल, पेट्रोलियम)|अनाज|कोयला|यात्री|द्रव और गैस (जैसे जल, पेट्रोलियम)|Geography_C7|30
44|नगरीय क्षेत्रों में पाए जाने वाले आवधिक बाजार (Periodic markets) का एक उदाहरण क्या है?|साप्ताहिक हाट या बाजार|शॉपिंग मॉल|सुपरमार्केट|ऑनलाइन स्टोर|साप्ताहिक हाट या बाजार|Geography_C7|30
45|निम्नलिखित में से कौन सी सेवा अवसंरचना (Infrastructure) का हिस्सा है?|सड़कें और रेलवे|अस्पताल|स्कूल|उपरोक्त सभी|उपरोक्त सभी|Geography_C7|30
46|सेवाओं के आदान-प्रदान के लिए क्या आवश्यक है?|उत्पादक और उपभोक्ता दोनों की उपस्थिति|केवल उत्पादक की उपस्थिति|केवल उपभोक्ता की उपस्थिति|भौतिक वस्तु का होना|उत्पादक और उपभोक्ता दोनों की उपस्थिति|Geography_C7|30
47|अत्यधिक विशिष्ट और जटिल प्रकार के निर्णय लेने वाले क्रियाकलाप किस श्रेणी में आते हैं?|पंचम|चतुर्थ|तृतीयक|द्वितीयक|पंचम|Geography_C7|30
48|इंटरनेट ने किस क्षेत्र में क्रांति ला दी है?|संचार और सूचना प्रौद्योगिकी|केवल कृषि|केवल विनिर्माण|केवल परिवहन|संचार और सूचना प्रौद्योगिकी|Geography_C7|30
49|किसी देश की अर्थव्यवस्था में सेवा क्षेत्र का बढ़ता महत्व क्या इंगित करता है?|आर्थिक विकास|आर्थिक पिछड़ापन|जनसंख्या वृद्धि|कृषि में गिरावट|आर्थिक विकास|Geography_C7|30
50|कौन सा क्रियाकलाप मूर्त वस्तुओं के उत्पादन के बजाय सेवाओं के व्यावसायिक उत्पादन से संबंधित है?|तृतीयक क्रियाकलाप|प्राथमिक क्रियाकलाप|द्वितीयक क्रियाकलाप|पशुचारण|तृतीयक क्रियाकलाप|Geography_C7|30
