id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
22|भारत में ब्रॉड गेज (बड़ी लाइन) की चौड़ाई कितनी है?|1.676 मीटर|1.000 मीटर|0.762 मीटर|0.610 मीटर|1.676 मीटर|Geography_C20|30
23|भारत का कौन सा बंदरगाह एक ज्वारीय पत्तन है?|कांडला|कोच्चि|मुंबई|मंगलौर|कांडला|Geography_C20|30
24|राष्ट्रीय जलमार्ग संख्या-2 (NW-2) किस नदी पर स्थित है?|ब्रह्मपुत्र|गंगा|गोदावरी|महानदी|ब्रह्मपुत्र|Geography_C20|30
25|भारत में 'पिन कोड' (PIN Code) प्रणाली कब शुरू की गई?|1972|1965|1980|1950|1972|Geography_C20|30
26|उत्तर-दक्षिण गलियारा किन दो शहरों को जोड़ता है?|श्रीनगर को कन्याकुमारी से|पोरबंदर को सिलचर से|दिल्ली को मुंबई से|कोलकाता को चेन्नई से|श्रीनगर को कन्याकुमारी से|Geography_C20|30
27|पूर्व-पश्चिम गलियारा किन दो शहरों को जोड़ता है?|सिलचर को पोरबंदर से|श्रीनगर को कन्याकुमारी से|मुंबई को कोलकाता से|दिल्ली को चेन्नई से|सिलचर को पोरबंदर से|Geography_C20|30
28|भारत में अधिकांश सड़कों का निर्माण और रखरखाव कौन करता है?|लोक निर्माण विभाग (PWD)|राष्ट्रीय राजमार्ग प्राधिकरण (NHAI)|सीमा सड़क संगठन (BRO)|निजी कंपनियाँ|लोक निर्माण विभाग (PWD)|Geography_C20|30
29|भारत का सबसे पूर्वी रेलवे स्टेशन कौन सा है?|लेडो (असम)|गुवाहाटी|अगरतला|दीमापुर|लेडो (असम)|Geography_C20|30
30|पारादीप बंदरगाह किस राज्य में है?|ओडिशा|पश्चिम बंगाल|आंध्र प्रदेश|तमिलनाडु|ओडिशा|Geography_C20|30
31|भारत का कृत्रिम बंदरगाह कौन सा है?|चेन्नई|मुंबई|कांडला|कोच्चि|चेन्नई|Geography_C20|30
32|'भारतीय विमानपत्तन प्राधिकरण' (AAI) का गठन कब हुआ?|1995|1985|2000|1972|1995|Geography_C20|30
33|भारत में टेलीविजन (दूरदर्शन) की शुरुआत कब हुई?|1959|1965|1976|1982|1959|Geography_C20|30
34|भारत का पहला उपग्रह कौन सा था?|आर्यभट्ट|भास्कर-I|रोहिणी|इन्सैट-1A|आर्यभट्ट|Geography_C20|30
35|देश का सबसे लंबा गैस पाइपलाइन कौन सा है?|जामनगर-लोनी एलपीजी पाइपलाइन|हजीरा-विजयपुर-जगदीशपुर पाइपलाइन|नाहरकटिया-नूनमती-बरौनी पाइपलाइन|मुंबई हाई-मुंबई-अंकलेश्वर-कोयली पाइपलाइन|जामनगर-लोनी एलपीजी पाइपलाइन|Geography_C20|30
36|भारत में किस परिवहन साधन का हिस्सा सबसे अधिक है?|सड़क परिवहन|रेल परिवहन|वायु परिवहन|जल परिवहन|सड़क परिवहन|Geography_C20|30
37|'शेरशाह सूरी मार्ग' किस राष्ट्रीय राजमार्ग का पुराना नाम है?|NH-1 (अब NH-44 का हिस्सा)|NH-2 (अब NH-19)|NH-8 (अब NH-48)|NH-7 (अब NH-44)|NH-1 (अब NH-44 का हिस्सा)|Geography_C20|30
38|निम्नलिखित में से कौन सा यूनेस्को विश्व धरोहर स्थल है?|भारतीय पर्वतीय रेल (दार्जिलिंग, नीलगिरि, कालका-शिमला)|दिल्ली मेट्रो|कोंकण रेलवे|मुंबई-पुणे एक्सप्रेसवे|भारतीय पर्वतीय रेल (दार्जिलिंग, नीलगिरि, कालका-शिमला)|Geography_C20|30
39|देश की लौह-अयस्क की कुल निर्यात का लगभग 50% किस बंदरगाह से होता है?|मार्मागाओ|मंगलौर|पारादीप|विशाखापत्तनम|मार्मागाओ|Geography_C20|30
40|भारत में अंतर्राष्ट्रीय उड़ानों का संचालन मुख्य रूप से कौन सी एयरलाइन करती है?|एयर इंडिया|इंडिगो|स्पाइसजेट|विस्तारा|एयर इंडिया|Geography_C20|30
41|भारत में 'एस.टी.डी.' (STD) सेवा कब शुरू हुई?|1960|1972|1985|1995|1960|Geography_C20|30
42|भारत की 'रिमोट सेंसिंग सैटेलाइट' प्रणाली (IRS) का मुख्य उपयोग क्या है?|प्राकृतिक संसाधनों का सर्वेक्षण और प्रबंधन|संचार|मौसम की भविष्यवाणी|टेलीविजन प्रसारण|प्राकृतिक संसाधनों का सर्वेक्षण और प्रबंधन|Geography_C20|30
43|सलाया-कोयली-मथुरा पाइपलाइन द्वारा किसका परिवहन किया जाता है?|कच्चा तेल|गैस|पानी|दूध|कच्चा तेल|Geography_C20|30
44|भारत का कौन सा राज्य 'लैंड ऑफ फाइव एयरपोर्ट्स' (पाँच हवाई अड्डों की भूमि) बन गया है?|केरल|उत्तर प्रदेश|महाराष्ट्र|गुजरात|केरल|Geography_C20|30
45|भारतीय रेलवे का राष्ट्रीयकरण कब किया गया?|1951|1947|1935|1960|1951|Geography_C20|30
46|'सेतुसमुद्रम परियोजना' किन दो जल निकायों को जोड़ती है?|मन्नार की खाड़ी और पाक खाड़ी|अरब सागर और बंगाल की खाड़ी|लाल सागर और भूमध्य सागर|अंडमान सागर और दक्षिण चीन सागर|मन्नार की खाड़ी और पाक खाड़ी|Geography_C20|30
47|'डिजिटल इंडिया' कार्यक्रम का मुख्य उद्देश्य क्या है?|भारत को डिजिटल रूप से सशक्त समाज और ज्ञान अर्थव्यवस्था में बदलना|सभी को मुफ्त लैपटॉप देना|केवल इंटरनेट सस्ता करना|ऑनलाइन शॉपिंग को बढ़ावा देना|भारत को डिजिटल रूप से सशक्त समाज और ज्ञान अर्थव्यवस्था में बदलना|Geography_C20|30
48|भारत का पहला पूर्णतः महिलाओं द्वारा संचालित रेलवे स्टेशन कौन सा है?|माटुंगा (मुंबई)|गांधीनगर (जयपुर)|हबीबगंज (भोपाल)|चारबाग (लखनऊ)|माटुंगा (मुंबई)|Geography_C20|30
49|भारत का कौन सा बंदरगाह लैगून के मुहाने पर स्थित एक प्राकृतिक पोताश्रय है?|कोच्चि|तूतीकोरिन|एन्नोर|हल्दिया|कोच्चि|Geography_C20|30
50|भारत में इंटरनेट की शुरुआत कब हुई?|1995|1990|2000|1985|1995|Geography_C20|30
