id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
13|साक्षरता दर किसी देश के किस विकास का सूचक है?|सामाजिक-आर्थिक विकास|केवल राजनीतिक स्थिरता|केवल सांस्कृतिक समृद्धि|केवल तकनीकी प्रगति|सामाजिक-आर्थिक विकास|Geography_C3|30
14|व्यावसायिक संरचना का क्या अर्थ है?|कार्यशील जनसंख्या का विभिन्न व्यवसायों में वितरण|कुल जनसंख्या का वितरण|लिंग के आधार पर जनसंख्या का विभाजन|आयु के आधार पर जनसंख्या का विभाजन|कार्यशील जनसंख्या का विभिन्न व्यवसायों में वितरण|Geography_C3|30
15|प्राथमिक गतिविधियों में कौन सी क्रिया शामिल नहीं है?|कृषि|आखेट|विनिर्माण|मत्स्यन|विनिर्माण|Geography_C3|30
16|द्वितीयक गतिविधियों में क्या शामिल है?|उद्योग और विनिर्माण|परिवहन|व्यापार|शिक्षा|उद्योग और विनिर्माण|Geography_C3|30
17|सेवा क्षेत्र (Service Sector) किस प्रकार की गतिविधि है?|तृतीयक गतिविधि|प्राथमिक गतिविधि|द्वितीयक गतिविधि|पंचम गतिविधि|तृतीयक गतिविधि|Geography_C3|30
18|विकसित देशों की व्यावसायिक संरचना में किस क्षेत्र का प्रभुत्व होता है?|तृतीयक और चतुर्थक क्षेत्र|केवल प्राथमिक क्षेत्र|केवल द्वितीयक क्षेत्र|केवल कृषि|तृतीयक और चतुर्थक क्षेत्र|Geography_C3|30
19|विश्व में लिंगानुपात का défavorable (प्रतिकूल) होने का मुख्य कारण क्या है?|स्त्री भ्रूण हत्या और भेदभाव|स्त्रियों का उच्च जन्म दर|पुरुषों का निम्न जन्म दर|स्त्रियों का प्रवास|स्त्री भ्रूण हत्या और भेदभाव|Geography_C3|30
20|आश्रित जनसंख्या (Dependent Population) में कौन शामिल हैं?|बच्चे और वृद्ध|केवल बच्चे|केवल वृद्ध|कार्यशील जनसंख्या|बच्चे और वृद्ध|Geography_C3|30
21|जापान और पश्चिमी यूरोपीय देशों में जनसंख्या पिरामिड का आधार संकीर्ण क्यों हो रहा है?|निम्न जन्म दर के कारण|उच्च जन्म दर के कारण|उच्च मृत्यु दर के कारण|प्रवास के कारण|निम्न जन्म दर के कारण|Geography_C3|30
22|एक देश की जनसंख्या 'युवा' कहलाती है यदि उसमें...|बच्चों (0-14 आयु वर्ग) का अनुपात अधिक हो|वृद्धों (60+ आयु वर्ग) का अनुपात अधिक हो|पुरुषों का अनुपात अधिक हो|महिलाओं का अनुपात अधिक हो|बच्चों (0-14 आयु वर्ग) का अनुपात अधिक हो|Geography_C3|30
23|'जनसंख्या लाभांश' (Demographic Dividend) की स्थिति कब उत्पन्न होती है?|जब कार्यशील जनसंख्या का अनुपात अधिक हो|जब आश्रित जनसंख्या का अनुपात अधिक हो|जब जन्म दर बहुत अधिक हो|जब मृत्यु दर बहुत अधिक हो|जब कार्यशील जनसंख्या का अनुपात अधिक हो|Geography_C3|30
24|निम्नलिखित में से किस देश में ग्रामीण जनसंख्या का प्रतिशत सर्वाधिक है?|नेपाल|संयुक्त राज्य अमेरिका|जापान|ऑस्ट्रेलिया|नेपाल|Geography_C3|30
25|कनाडा जैसे विकसित देशों में नगरीय क्षेत्रों में महिलाओं की संख्या पुरुषों से अधिक क्यों है?|महिलाओं का शहरों की ओर प्रवास|पुरुषों की उच्च मृत्यु दर|महिलाओं की उच्च जन्म दर|सरकारी नीतियां|महिलाओं का शहरों की ओर प्रवास|Geography_C3|30
26|एशियाई देशों में नगरीय क्षेत्रों में पुरुषों की संख्या अधिक क्यों होती है?|रोजगार के लिए पुरुषों का ग्रामीण क्षेत्रों से प्रवास|महिलाओं पर लगे प्रतिबंध|उच्च पुरुष जन्म दर|निम्न महिला मृत्यु दर|रोजगार के लिए पुरुषों का ग्रामीण क्षेत्रों से प्रवास|Geography_C3|30
27|चतुर्थक गतिविधियों में क्या शामिल है?|सूचना आधारित और अनुसंधान एवं विकास आधारित सेवाएँ|कृषि कार्य|मछली पकड़ना|कपड़ा बुनना|सूचना आधारित और अनुसंधान एवं विकास आधारित सेवाएँ|Geography_C3|30
28|आयु संरचना का किसी देश के लिए क्या महत्व है?|यह भविष्य की जनसंख्या की प्रवृत्ति को इंगित करता है|यह केवल लिंगानुपात को प्रभावित करता है|इसका आर्थिक विकास से कोई संबंध नहीं है|यह केवल जन्म दर निर्धारित करता है|यह भविष्य की जनसंख्या की प्रवृत्ति को इंगित करता है|Geography_C3|30
29|'वृद्ध होती जनसंख्या' (Ageing Population) किस समस्या को जन्म देती है?|स्वास्थ्य सेवाओं और पेंशन पर अधिक खर्च|स्कूलों की कमी|बेरोजगारी में वृद्धि|खाद्य असुरक्षा|स्वास्थ्य सेवाओं और पेंशन पर अधिक खर्च|Geography_C3|30
30|प्राकृतिक लाभ के बजाय प्रतिकूल लिंगानुपात का एक उदाहरण कौन सा देश है?|चीन|नॉर्वे|स्वीडन|न्यूजीलैंड|चीन|Geography_C3|30
31|भारत में साक्षरता दर की गणना के लिए न्यूनतम आयु क्या है?|7 वर्ष|5 वर्ष|10 वर्ष|14 वर्ष|7 वर्ष|Geography_C3|30
32|अल्पविकसित देशों में जनसंख्या का अधिकांश भाग किस व्यवसाय में लगा होता है?|प्राथमिक व्यवसाय|द्वितीयक व्यवसाय|तृतीयक व्यवसाय|चतुर्थक व्यवसाय|प्राथमिक व्यवसाय|Geography_C3|30
33|उच्च आय वाले देशों में लगभग कितने प्रतिशत जनसंख्या नगरीय है?|75% से अधिक|50%|25%|10%|75% से अधिक|Geography_C3|30
34|किसी देश के लिंग संघटन का अध्ययन क्यों महत्वपूर्ण है?|यह महिलाओं की सामाजिक स्थिति को दर्शाता है|यह देश की कुल आय को मापता है|यह केवल जन्म दर को प्रभावित करता है|इसका कोई महत्व नहीं है|यह महिलाओं की सामाजिक स्थिति को दर्शाता है|Geography_C3|30
35|निम्नलिखित में से कौन सा व्यवसाय तृतीयक गतिविधि का उदाहरण है?|शिक्षण|खेती करना|खनन|मछली पकड़ना|शिक्षण|Geography_C3|30
36|एक देश की जनसंख्या पिरामिड उसकी किस विशेषता को नहीं दर्शाती है?|प्रति व्यक्ति आय|जन्म दर|मृत्यु दर|आश्रित जनसंख्या|प्रति व्यक्ति आय|Geography_C3|30
37|विकासशील देशों में जनसंख्या पिरामिड का आधार चौड़ा क्यों होता है?|उच्च जन्म दर के कारण|निम्न जन्म दर के कारण|उच्च जीवन प्रत्याशा के कारण|निम्न मृत्यु दर के कारण|उच्च जन्म दर के कारण|Geography_C3|30
38|'लिंग चयनात्मक गर्भपात' (Sex-selective abortion) का किस पर सीधा प्रभाव पड़ता है?|लिंगानुपात|आयु संरचना|साक्षरता दर|व्यावसायिक संरचना|लिंगानुपात|Geography_C3|30
39|ग्रामीण और नगरीय जीवन में मुख्य अंतर क्या है?|जीवन शैली और सामाजिक संबंध|जलवायु|भौगोलिक स्थिति|भाषा|जीवन शैली और सामाजिक संबंध|Geography_C3|30
40|पंचम क्रियाकलापों में कौन शामिल होते हैं?|विशेषज्ञ, निर्णयकर्ता और नीति निर्माता|किसान और मजदूर|शिक्षक और डॉक्टर|दुकानदार और व्यापारी|विशेषज्ञ, निर्णयकर्ता और नीति निर्माता|Geography_C3|30
41|'मेगालोपोलिस' (Megalopolis) शब्द का क्या अर्थ है?|एक बहुत बड़ा नगरीय क्षेत्र जहाँ कई शहर मिल जाते हैं|एक छोटा गाँव|एक कृषि फार्म|एक औद्योगिक क्षेत्र|एक बहुत बड़ा नगरीय क्षेत्र जहाँ कई शहर मिल जाते हैं|Geography_C3|30
42|संयुक्त राष्ट्र द्वारा सूचीबद्ध कितने देशों में लिंगानुपात स्त्रियों के लिए प्रतिकूल है?|72 देश|139 देश|50 देश|100 देश|72 देश|Geography_C3|30
43|इसके विपरीत, कितने देशों में लिंगानुपात स्त्रियों के लिए अनुकूल है?|139 देश|72 देश|80 देश|110 देश|139 देश|Geography_C3|30
44|आमतौर पर, एशिया में लिंगानुपात कैसा है?|निम्न|उच्च|संतुलित|अज्ञात|निम्न|Geography_C3|30
45|एक जनसंख्या की व्यावसायिक संरचना का अध्ययन क्यों महत्वपूर्ण है?|यह देश के आर्थिक विकास के स्तर को दर्शाता है|यह देश की राजनीतिक स्थिरता को दर्शाता है|यह देश की सांस्कृतिक विविधता को दर्शाता है|यह केवल जनसंख्या घनत्व को दर्शाता है|यह देश के आर्थिक विकास के स्तर को दर्शाता है|Geography_C3|30
46|विश्व के अधिकांश देशों में साक्षरता दर में क्या प्रवृत्ति देखी जा रही है?|यह बढ़ रही है|यह घट रही है|यह स्थिर है|कोई निश्चित प्रवृत्ति नहीं है|यह बढ़ रही है|Geography_C3|30
47|आयु संरचना को सामान्यतः कितने प्रमुख वर्गों में बांटा जाता है?|तीन|दो|चार|पांच|तीन|Geography_C3|30
48|निम्नलिखित में से कौन सा कारक जनसंख्या संघटन को सीधे प्रभावित नहीं करता है?|भू-आकृति|जन्म दर|मृत्यु दर|प्रवास|भू-आकृति|Geography_C3|30
49|एक देश का 'जनसंख्या पिरामिड' किसका ग्राफीय निरूपण है?|आयु और लिंग|आय और शिक्षा|धर्म और जाति|ग्रामीण और शहरी जनसंख्या|आयु और लिंग|Geography_C3|30
50|निम्नलिखित में से कौन सा कथन विकासशील देशों के संदर्भ में सही है?|उच्च जन्म दर और युवा जनसंख्या की अधिकता|निम्न जन्म दर और वृद्ध जनसंख्या की अधिकता|संतुलित आयु संरचना|कार्यशील जनसंख्या का अभाव|उच्च जन्म दर और युवा जनसंख्या की अधिकता|Geography_C3|30
