id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
30|मारुति उद्योग लिमिटेड (गुरुग्राम) किस उद्योग के लिए प्रसिद्ध है?|कार निर्माण|वस्त्र निर्माण|चीनी उत्पादन|इस्पात उत्पादन|कार निर्माण|Geography_C18|30
31|एक 'औद्योगिक संकुल' (Industrial Cluster) क्या है?|एक ही स्थान पर कई उद्योगों का जमाव|एक बहुत बड़ा उद्योग|एक सरकारी योजना|एक औद्योगिक नीति|एक ही स्थान पर कई उद्योगों का जमाव|Geography_C18|30
32|दुर्गापुर इस्पात संयंत्र किस देश के सहयोग से स्थापित किया गया था?|यूनाइटेड किंगडम (ब्रिटेन)|रूस|जर्मनी|फ्रांस|यूनाइटेड किंगडम (ब्रिटेन)|Geography_C18|30
33|निम्नलिखित में से कौन सा शहर सूती वस्त्र उद्योग का एक प्रमुख केंद्र नहीं है?|भोपाल|मुंबई|अहमदाबाद|कोयंबटूर|भोपाल|Geography_C18|30
34|भारत में 'ज्ञान आधारित उद्योग' किसे कहा जाता है?|सूचना प्रौद्योगिकी उद्योग|चीनी उद्योग|जूट उद्योग|चमड़ा उद्योग|सूचना प्रौद्योगिकी उद्योग|Geography_C18|30
35|विजयनगर इस्पात संयंत्र (होस्पेट) किस राज्य में है?|कर्नाटक|तमिलनाडु|आंध्र प्रदेश|तेलंगाना|कर्नाटक|Geography_C18|30
36|निम्नलिखित में से कौन सा उद्योग प्रदूषण का एक प्रमुख स्रोत है?|चमड़ा उद्योग|सॉफ्टवेयर उद्योग|पर्यटन उद्योग|शिक्षा उद्योग|चमड़ा उद्योग|Geography_C18|30
37|स्वामित्व के आधार पर उद्योगों को किन वर्गों में बांटा जा सकता है?|सार्वजनिक, निजी और संयुक्त क्षेत्र|कृषि आधारित, खनिज आधारित|भारी, हल्के|कुटीर, लघु और वृहत्|सार्वजनिक, निजी और संयुक्त क्षेत्र|Geography_C18|30
38|भारत में औद्योगिक विकास किस पंचवर्षीय योजना में प्राथमिकता पर था?|द्वितीय पंचवर्षीय योजना|प्रथम पंचवर्षीय योजना|पांचवीं पंचवर्षीय योजना|सातवीं पंचवर्षीय योजना|द्वितीय पंचवर्षीय योजना|Geography_C18|30
39|'मेक इन इंडिया' कार्यक्रम का मुख्य उद्देश्य क्या है?|भारत को एक वैश्विक विनिर्माण हब बनाना|केवल निर्यात को बढ़ावा देना|केवल आयात को बढ़ावा देना|कृषि उत्पादन बढ़ाना|भारत को एक वैश्विक विनिर्माण हब बनाना|Geography_C18|30
40|निम्नलिखित में से कौन सा एक खनिज आधारित उद्योग नहीं है?|सूती वस्त्र उद्योग|लौह-इस्पात उद्योग|सीमेंट उद्योग|एल्यूमीनियम उद्योग|सूती वस्त्र उद्योग|Geography_C18|30
41|भारत के किस औद्योगिक प्रदेश में पेट्रो-रसायन उद्योगों का सर्वाधिक संकेंद्रण है?|गुजरात प्रदेश|छोटानागपुर प्रदेश|विशाखापत्तनम-गुंटूर प्रदेश|कोल्लम-तिरुवनंतपुरम प्रदेश|गुजरात प्रदेश|Geography_C18|30
42|'इंटीग्रेटेड स्टील प्लांट' (एकीकृत इस्पात संयंत्र) क्या होता है?|एक ऐसा कारखाना जहाँ कच्चे माल से लेकर इस्पात निर्माण तक सभी प्रक्रियाएँ होती हैं|केवल इस्पात बनाने वाला कारखाना|कच्चा लोहा बनाने वाला कारखाना|एक छोटा इस्पात कारखाना|एक ऐसा कारखाना जहाँ कच्चे माल से लेकर इस्पात निर्माण तक सभी प्रक्रियाएँ होती हैं|Geography_C18|30
43|अहमदाबाद में सूती वस्त्र उद्योग के विकास का क्या कारण है?|कपास उत्पादक क्षेत्र की निकटता|नम जलवायु|सस्ता श्रम और बाजार|उपरोक्त सभी|उपरोक्त सभी|Geography_C18|30
44|नेशनल एल्यूमिनियम कंपनी लिमिटेड (NALCO) का संबंध किस उद्योग से है?|एल्यूमिनियम उद्योग|ताँबा उद्योग|इस्पात उद्योग|सीमेंट उद्योग|एल्यूमिनियम उद्योग|Geography_C18|30
45|भारत में उदारीकरण की नीति के बाद किस क्षेत्र के उद्योगों का तेजी से विकास हुआ?|इलेक्ट्रॉनिक्स और ऑटोमोबाइल|जूट और चीनी|कोयला और इस्पात|कागज और सीमेंट|इलेक्ट्रॉनिक्स और ऑटोमोबाइल|Geography_C18|30
46|किसी उद्योग के स्थानीयकरण के लिए 'समूहन अर्थव्यवस्था' (Agglomeration Economy) का क्या लाभ है?|उद्योगों के एकत्रीकरण से प्राप्त लाभ (जैसे सेवाएँ, श्रमिक)|केवल सरकारी छूट|केवल कच्चा माल|बाजार की निकटता|उद्योगों के एकत्रीकरण से प्राप्त लाभ (जैसे सेवाएँ, श्रमिक)|Geography_C18|30
47|भारत का कौन सा राज्य चीनी का दूसरा सबसे बड़ा उत्पादक है?|उत्तर प्रदेश|महाराष्ट्र|कर्नाटक|तमिलनाडु|उत्तर प्रदेश|Geography_C18|30
48|निम्नलिखित में से कौन सा एक आधारभूत उद्योग (Basic Industry) है?|लौह-इस्पात उद्योग|बिस्कुट उद्योग|इलेक्ट्रॉनिक्स उद्योग|फर्नीचर उद्योग|लौह-इस्पात उद्योग|Geography_C18|30
49|भारत में औद्योगिक वित्त प्रदान करने वाली मुख्य संस्था कौन सी है?|भारतीय औद्योगिक विकास बैंक (IDBI)|भारतीय रिजर्व बैंक (RBI)|स्टेट बैंक ऑफ इंडिया (SBI)|राष्ट्रीय कृषि और ग्रामीण विकास बैंक (NABARD)|भारतीय औद्योगिक विकास बैंक (IDBI)|Geography_C18|30
50|भारत के सकल घरेलू उत्पाद (GDP) में विनिर्माण उद्योग का योगदान लगभग कितना है?|17%|27%|10%|35%|17%|Geography_C18|30
