id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
12|'पर्वतीय क्षेत्र विकास कार्यक्रम' (Hill Area Development Programme) किस पंचवर्षीय योजना में प्रारंभ किया गया?|पाँचवीं पंचवर्षीय योजना|चौथी पंचवर्षीय योजना|छठी पंचवर्षीय योजना|सातवीं पंचवर्षीय योजना|पाँचवीं पंचवर्षीय योजना|Geography_C19|30
13|'सूखा संभावी क्षेत्र कार्यक्रम' (Drought Prone Area Programme) का मुख्य उद्देश्य क्या था?|सूखे के प्रभाव को कम करना और लोगों को रोजगार देना|बाढ़ नियंत्रण|नहरों का निर्माण|औद्योगिक विकास|सूखे के प्रभाव को कम करना और लोगों को रोजगार देना|Geography_C19|30
14|निम्नलिखित में से कौन सा सतत विकास की अवधारणा से संबंधित नहीं है?|प्राकृतिक संसाधनों का अंधाधुंध उपयोग|पर्यावरण संरक्षण|सामाजिक समानता|आर्थिक विकास|प्राकृतिक संसाधनों का अंधाधुंध उपयोग|Geography_C19|30
15|भरमौर क्षेत्र की अर्थव्यवस्था का मुख्य आधार क्या है?|पशुचारण और कृषि|खनन|उद्योग|पर्यटन|पशुचारण और कृषि|Geography_C19|30
16|इंदिरा गांधी नहर कमान क्षेत्र के विकास से पहले यह क्षेत्र कैसा था?|शुष्क और बंजर मरुस्थल|घना जंगल|उपजाऊ मैदान|दलदली भूमि|शुष्क और बंजर मरुस्थल|Geography_C19|30
17|नहर सिंचाई के कारण उत्पन्न होने वाली एक प्रमुख पर्यावरणीय समस्या क्या है?|जलाक्रांतता (Waterlogging) और मृदा लवणता|वायु प्रदूषण|वन विनाश|ध्वनि प्रदूषण|जलाक्रांतता (Waterlogging) और मृदा लवणता|Geography_C19|30
18|'लक्षित क्षेत्र नियोजन' (Target Area Planning) का एक उदाहरण क्या है?|सूखा संभावी क्षेत्र कार्यक्रम|प्रधानमंत्री ग्राम सड़क योजना|स्वच्छ भारत मिशन|मनरेगा|सूखा संभावी क्षेत्र कार्यक्रम|Geography_C19|30
19|भारत में प्रादेशिक विषमताओं को कम करने के लिए कौन सी नियोजन रणनीति अपनाई गई?|क्षेत्रीय नियोजन|केवल आर्थिक नियोजन|केवल सामाजिक नियोजन|सेक्टर आधारित नियोजन|क्षेत्रीय नियोजन|Geography_C19|30
20|गद्दी जनजाति के लोग मौसमानुसार प्रवास (ऋतुप्रवास) क्यों करते हैं?|अपने पशुओं के लिए चारागाहों की तलाश में|रोजगार के लिए|शिक्षा के लिए|धार्मिक कारणों से|अपने पशुओं के लिए चारागाहों की तलाश में|Geography_C19|30
21|नीति आयोग का अध्यक्ष कौन होता है?|भारत का प्रधानमंत्री|भारत का राष्ट्रपति|वित्त मंत्री|गृह मंत्री|भारत का प्रधानमंत्री|Geography_C19|30
22|इंदिरा गांधी नहर का पुराना नाम क्या था?|राजस्थान नहर|गंगा नहर|शारदा नहर|सरहिंद नहर|राजस्थान नहर|Geography_C19|30
23|सतत विकास की प्राप्ति के लिए क्या आवश्यक है?|संसाधनों का विवेकपूर्ण उपयोग|संसाधनों का अधिकतम उपयोग|संसाधनों का न्यूनतम उपयोग|संसाधनों का निर्यात|संसाधनों का विवेकपूर्ण उपयोग|Geography_C19|30
24|भरमौर क्षेत्र में ITDP के लागू होने से क्या सामाजिक लाभ हुआ?|साक्षरता दर में वृद्धि और लिंगानुपात में सुधार|बाल विवाह में वृद्धि|जाति प्रथा का सुदृढ़ीकरण|लोगों का प्रवास|साक्षरता दर में वृद्धि और लिंगानुपात में सुधार|Geography_C19|30
25|खंडीय नियोजन में अर्थव्यवस्था के किन क्षेत्रों पर ध्यान दिया जाता है?|कृषि, सिंचाई, उद्योग जैसे विभिन्न सेक्टरों पर|केवल एक विशेष क्षेत्र पर|केवल ग्रामीण क्षेत्रों पर|केवल शहरी क्षेत्रों पर|कृषि, सिंचाई, उद्योग जैसे विभिन्न सेक्टरों पर|Geography_C19|30
26|'द पॉपुलेशन बम' (The Population Bomb) नामक पुस्तक के लेखक कौन हैं?|एहरलिच|मीडोज|ब्रंटलैंड|महात्मा गांधी|एहरलिच|Geography_C19|30
27|'लिमिट्स टू ग्रोथ' (Limits to Growth) नामक पुस्तक किसने प्रकाशित की?|क्लब ऑफ रोम|संयुक्त राष्ट्र|विश्व बैंक|ग्रीनपीस|क्लब ऑफ रोम|Geography_C19|30
28|राष्ट्रीय विकास परिषद (NDC) का मुख्य कार्य क्या था?|पंचवर्षीय योजनाओं को अंतिम स्वीकृति देना|योजनाओं का निर्माण करना|बजट पारित करना|राज्यों को நிதி आवंटन करना|पंचवर्षीय योजनाओं को अंतिम स्वीकृति देना|Geography_C19|30
29|इंदिरा गांधी नहर परियोजना का मुख्य उद्देश्य क्या था?|मरुस्थलीय क्षेत्र को सिंचाई और पेयजल उपलब्ध कराना|बाढ़ नियंत्रण|जलविद्युत उत्पादन|मत्स्य पालन|मरुस्थलीय क्षेत्र को सिंचाई और पेयजल उपलब्ध कराना|Geography_C19|30
30|प्रादेशिक नियोजन का संबंध किससे है?|किसी प्रदेश के विकास का उपागम जो प्रादेशिक विषमताओं को कम करे|पूरे देश के लिए एक समान योजना|केवल उद्योगों का विकास|केवल कृषि का विकास|किसी प्रदेश के विकास का उपागम जो प्रादेशिक विषमताओं को कम करे|Geography_C19|30
31|सतत पोषणीय विकास शब्द का प्रयोग सबसे पहले किसने किया था?|IUCN (प्रकृति संरक्षण की अंतर्राष्ट्रीय संस्था)|UNESCO|WHO|UNDP|IUCN (प्रकृति संरक्षण की अंतर्राष्ट्रीय संस्था)|Geography_C19|30
32|भरमौर क्षेत्र किस जिले का हिस्सा है?|चंबा|कांगड़ा|शिमला|कुल्लू|चंबा|Geography_C19|30
33|इंदिरा गांधी नहर के चरण-I का कमान क्षेत्र किन जिलों में विस्तृत है?|गंगानगर, हनुमानगढ़ और बीकानेर|जैसलमेर, बाड़मेर और जोधपुर|नागौर, चूरू और झुंझुनू|अजमेर, जयपुर और टोंक|गंगानगर, हनुमानगढ़ और बीकानेर|Geography_C19|30
34|सतत विकास लक्ष्य (SDGs) को कब तक प्राप्त करने का लक्ष्य रखा गया है?|2030|2025|2040|2050|2030|Geography_C19|30
35|निम्नलिखित में से कौन सा कार्यक्रम 'लक्षित समूह कार्यक्रम' (Target Group Programme) का उदाहरण है?|लघु कृषक विकास संस्था (SFDA)|पर्वतीय क्षेत्र विकास कार्यक्रम|सूखाग्रस्त क्षेत्र विकास कार्यक्रम|कमान क्षेत्र विकास कार्यक्रम|लघु कृषक विकास संस्था (SFDA)|Geography_C19|30
36|भारत की किस पंचवर्षीय योजना में सतत विकास पर विशेष ध्यान दिया गया?|बारहवीं पंचवर्षीय योजना|आठवीं पंचवर्षीय योजना|नौवीं पंचवर्षीय योजना|दसवीं पंचवर्षीय योजना|बारहवीं पंचवर्षीय योजना|Geography_C19|30
37|भरमौर में समन्वित जनजातीय विकास कार्यक्रम का क्या आर्थिक प्रभाव पड़ा?|दालों और अन्य नकदी फसलों की खेती में वृद्धि|गेहूं और मक्का की खेती में कमी|पशुचारण में वृद्धि|हस्तशिल्प में गिरावट|दालों और अन्य नकदी फसलों की खेती में वृद्धि|Geography_C19|30
38|इंदिरा गांधी नहर के कारण पारंपरिक कृषि प्रतिरूप में क्या बदलाव आया?|बाजरा और ग्वार की जगह गेहूँ, कपास और चावल की खेती होने लगी|केवल बाजरा की खेती होने लगी|खेती बंद हो गई|फसल चक्र समाप्त हो गया|बाजरा और ग्वार की जगह गेहूँ, कपास और चावल की खेती होने लगी|Geography_C19|30
39|'हमारा साझा भविष्य' (Our Common Future) रिपोर्ट किस वर्ष प्रकाशित हुई?|1987|1972|1992|2000|1987|Geography_C19|30
40|नियोजन का मुख्य उद्देश्य क्या होता है?|संसाधनों का तर्कसंगत उपयोग करके विकास के लक्ष्यों को प्राप्त करना|केवल आर्थिक लाभ कमाना|केवल राजनीतिक स्थिरता बनाए रखना|अन्य देशों से प्रतिस्पर्धा करना|संसाधनों का तर्कसंगत उपयोग करके विकास के लक्ष्यों को प्राप्त करना|Geography_C19|30
41|'एजेंडा 21' का संबंध किससे है?|रियो डी जनेरियो पृथ्वी शिखर सम्मेलन, 1992|क्योटो प्रोटोकॉल|पेरिस समझौता|स्टॉकहोम सम्मेलन|रियो डी जनेरियो पृथ्वी शिखर सम्मेलन, 1992|Geography_C19|30
42|लिफ्ट सिंचाई प्रणाली का उपयोग इंदिरा गांधी नहर कमान क्षेत्र में क्यों किया गया है?|उन क्षेत्रों में पानी पहुँचाने के लिए जो नहर के प्रवाह की दिशा से ऊँचे हैं|पानी के प्रवाह को धीमा करने के लिए|पानी को साफ करने के लिए|बिजली बनाने के लिए|उन क्षेत्रों में पानी पहुँचाने के लिए जो नहर के प्रवाह की दिशा से ऊँचे हैं|Geography_C19|30
43|सतत विकास की अवधारणा किस विचार पर आधारित है?|प्रकृति के साथ सामंजस्य|प्रकृति पर विजय|मानव केंद्रित विकास|औद्योगिक विकास|प्रकृति के साथ सामंजस्य|Geography_C19|30
44|भरमौर क्षेत्र में विकास कार्यक्रमों के बावजूद क्या समस्या बनी हुई है?|कठोर जलवायु और भौगोलिक বিচ্ছিন্নতা|शिक्षा का अभाव|स्वास्थ्य सुविधाओं की कमी|परिवहन की कमी|कठोर जलवायु और भौगोलिक বিচ্ছিন্নতা|Geography_C19|30
45|भारत में योजना अवकाश (Plan Holiday) की अवधि क्या थी?|1966-1969|1978-1980|1990-1992|1961-1964|1966-1969|Geography_C19|30
46|सतत पोषणीय विकास के लिए ऊर्जा के किस स्रोत को बढ़ावा देना चाहिए?|नवीकरणीय ऊर्जा (सौर, पवन)|अनवीकरणीय ऊर्जा (कोयला, पेट्रोलियम)|नाभिकीय ऊर्जा|तापीय ऊर्जा|नवीकरणीय ऊर्जा (सौर, पवन)|Geography_C19|30
47|इंदिरा गांधी नहर से लाभान्वित होने वाला प्रमुख राज्य कौन सा है?|राजस्थान|पंजाब|हरियाणा|गुजरात|राजस्थान|Geography_C19|30
48|योजना आयोग का स्वरूप कैसा था?|एक सलाहकार निकाय|एक संवैधानिक निकाय|एक वैधानिक निकाय|एक स्वायत्त निकाय|एक सलाहकार निकाय|Geography_C19|30
49|निम्नलिखित में से कौन सा सतत विकास के सामाजिक आयाम का हिस्सा है?|स्वास्थ्य और शिक्षा तक समान पहुँच|प्रति व्यक्ति आय में वृद्धि|जैव विविधता का संरक्षण|वायु प्रदूषण में कमी|स्वास्थ्य और शिक्षा तक समान पहुँच|Geography_C19|30
50|प्रादेशिक असंतुलन को कम करना किस प्रकार के नियोजन का मुख्य लक्ष्य है?|प्रादेशिक नियोजन|खंडीय नियोजन|आर्थिक नियोजन|सामाजिक नियोजन|प्रादेशिक नियोजन|Geography_C19|30
