id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|आसियान (ASEAN) का मुख्यालय कहाँ है?|जकार्ता|सिंगापुर|बैंकॉक|मनीला|जकार्ता|Geography_C9|30
12|साफ्टा (SAFTA) किस क्षेत्रीय व्यापार समूह से संबंधित है?|सार्क (SAARC)|आसियान (ASEAN)|नाफ्टा (NAFTA)|यूरोपीय संघ (EU)|सार्क (SAARC)|Geography_C9|30
13|वे पत्तन जो मुख्य पत्तन का भार कम करने के लिए बनाए जाते हैं, क्या कहलाते हैं?|सहायक पत्तन|नौसेना पत्तन|विस्तृत पत्तन|आंत्रपो पत्तन|सहायक पत्तन|Geography_C9|30
14|'आंत्रपो पत्तन' (Entrepot Port) का क्या कार्य है?|पुनर्निर्यात के लिए माल का संग्रहण|केवल तेल का प्रसंस्करण|सैनिक जहाजों को सेवा देना|यात्री परिवहन|पुनर्निर्यात के लिए माल का संग्रहण|Geography_C9|30
15|निम्नलिखित में से कौन सा एक स्थलबद्ध पत्तन (Inland Port) है?|कोलकाता|मुंबई|चेन्नई|विशाखापत्तनम|कोलकाता|Geography_C9|30
16|पेट्रोलियम के प्रहस्तन के लिए विशेषीकृत पत्तन क्या कहलाते हैं?|टैंकर पत्तन|पैकेट स्टेशन|फेरी पत्तन|नौसेना पत्तन|टैंकर पत्तन|Geography_C9|30
17|अंतर्राष्ट्रीय व्यापार का अस्तित्व क्यों है?|उत्पादन में विशिष्टीकरण के कारण|सभी देशों में समान संसाधन होने के कारण|परिवहन की कमी के कारण|व्यापारिक प्रतिबंधों के कारण|उत्पादन में विशिष्टीकरण के कारण|Geography_C9|30
18|आदिम समाज में व्यापार का प्रारंभिक स्वरूप क्या था?|वस्तु विनिमय प्रणाली|मुद्रा प्रणाली|ऑनलाइन ट्रेडिंग|चेक प्रणाली|वस्तु विनिमय प्रणाली|Geography_C9|30
19|ओपेक (OPEC) किस वस्तु के व्यापार से संबंधित संगठन है?|पेट्रोलियम|कपास|गेहूँ|सोना|पेट्रोलियम|Geography_C9|30
20|जब विभिन्न देशों से आयातित माल को निर्यात के लिए भेजा जाता है, तो उसे क्या कहते हैं?|पुनर्निर्यात|आयात|निर्यात|डंपिंग|पुनर्निर्यात|Geography_C9|30
21|अंतर्राष्ट्रीय व्यापार के दो प्रकार कौन से हैं?|द्विपार्श्विक और बहुपार्श्विक|आंतरिक और बाह्य|थोक और खुदरा|प्रत्यक्ष और अप्रत्यक्ष|द्विपार्श्विक और बहुपार्श्विक|Geography_C9|30
22|पत्तनों को 'अंतर्राष्ट्रीय व्यापार के प्रवेश द्वार' क्यों कहा जाता है?|जहाज यहीं पर माल लादते और उतारते हैं|वे सुंदर होते हैं|वे शहरों में स्थित होते हैं|वहाँ हवाई अड्डे होते हैं|जहाज यहीं पर माल लादते और उतारते हैं|Geography_C9|30
23|विश्व व्यापार संगठन (WTO) ने किसका स्थान लिया?|गैट (GATT)|अंकटाड (UNCTAD)|ओपेक (OPEC)|नाटो (NATO)|गैट (GATT)|Geography_C9|30
24|सांस्कृतिक कारक अंतर्राष्ट्रीय व्यापार को कैसे प्रभावित करते हैं?|कला और हस्तशिल्प की मांग पैदा करके|परिवहन लागत बढ़ाकर|राजनीतिक अस्थिरता पैदा करके|संसाधनों को नष्ट करके|कला और हस्तशिल्प की मांग पैदा करके|Geography_C9|30
25|यदि एक देश केवल एक या दो वस्तुओं के उत्पादन में विशिष्टता रखता है, तो उसकी अर्थव्यवस्था पर क्या प्रभाव पड़ सकता है?|अस्थिरता और जोखिम बढ़ सकता है|अर्थव्यवस्था स्थिर हो जाएगी|व्यापार में कमी आएगी|हमेशा लाभ होगा|अस्थिरता और जोखिम बढ़ सकता है|Geography_C9|30
26|'पृष्ठ प्रदेश' (Hinterland) का क्या अर्थ है?|एक पत्तन का प्रभाव क्षेत्र जहाँ से निर्यात वस्तुएँ आती हैं और आयात वस्तुएँ वितरित होती हैं|एक बंदरगाह का जल क्षेत्र|एक देश की सीमा|एक औद्योगिक क्षेत्र|एक पत्तन का प्रभाव क्षेत्र जहाँ से निर्यात वस्तुएँ आती हैं और आयात वस्तुएँ वितरित होती हैं|Geography_C9|30
27|सिंगापुर किस प्रकार के पत्तन का एक उत्कृष्ट उदाहरण है?|आंत्रपो पत्तन|टैंकर पत्तन|नौसेना पत्तन|पैकेट स्टेशन|आंत्रपो पत्तन|Geography_C9|30
28|नौसेना पत्तन (Naval Port) का क्या सामरिक महत्व होता है?|ये युद्धक जहाजों को सेवाएँ देते हैं और मरम्मत कार्यशालाएँ चलाते हैं|ये व्यापारिक जहाज बनाते हैं|ये केवल मछली पकड़ने के लिए होते हैं|इनका कोई सामरिक महत्व नहीं है|ये युद्धक जहाजों को सेवाएँ देते हैं और मरम्मत कार्यशालाएँ चलाते हैं|Geography_C9|30
29|अंतर्राष्ट्रीय व्यापार किसी देश के लिए क्यों हानिकारक हो सकता है?|विदेशी प्रतिस्पर्धा से घरेलू उद्योगों को नुकसान|हमेशा फायदेमंद होता है|रोजगार में वृद्धि|आत्मनिर्भरता में वृद्धि|विदेशी प्रतिस्पर्धा से घरेलू उद्योगों को नुकसान|Geography_C9|30
30|यूरोपीय संघ (EU) का मुख्यालय कहाँ है?|ब्रुसेल्स, बेल्जियम|पेरिस, फ्रांस|बर्लिन, जर्मनी|रोम, इटली|ब्रुसेल्स, बेल्जियम|Geography_C9|30
31|प्रादेशिक व्यापार समूह बनाने का मुख्य उद्देश्य क्या है?|सदस्य देशों के भीतर व्यापार शुल्क हटाकर व्यापार बढ़ाना|अन्य देशों पर प्रतिबंध लगाना|एकल मुद्रा बनाना|सैन्य गठबंधन बनाना|सदस्य देशों के भीतर व्यापार शुल्क हटाकर व्यापार बढ़ाना|Geography_C9|30
32|व्यापार की जाने वाली वस्तुओं और सेवाओं का परिमाण क्या कहलाता है?|व्यापार का परिमाण|व्यापार संतुलन|व्यापार की दिशा|व्यापार संयोजन|व्यापार का परिमाण|Geography_C9|30
33|किसी देश के व्यापार में आयातित और निर्यातित वस्तुओं के प्रकार में परिवर्तन को क्या कहते हैं?|व्यापार संयोजन में परिवर्तन|व्यापार की मात्रा में परिवर्तन|व्यापार की दिशा में परिवर्तन|व्यापार संतुलन में परिवर्तन|व्यापार संयोजन में परिवर्तन|Geography_C9|30
34|19वीं शताब्दी में ब्रिटेन जैसे साम्राज्यवादी देशों की व्यापार नीति क्या थी?|अपने उपनिवेशों से कच्चा माल आयात करना और तैयार माल निर्यात करना|उपनिवेशों से तैयार माल आयात करना|उपनिवेशों को आत्मनिर्भर बनाना|उपनिवेशों के साथ व्यापार बंद करना|अपने उपनिवेशों से कच्चा माल आयात करना और तैयार माल निर्यात करना|Geography_C9|30
35|निम्नलिखित में से कौन सा पत्तन 'तेल शोधन पत्तन' का उदाहरण है?|अबादान (ईरान)|कोच्चि (भारत)|लंदन (यू.के.)|न्यूयॉर्क (यू.एस.ए.)|अबादान (ईरान)|Geography_C9|30
36|नाफ्टा (NAFTA) में कौन से देश शामिल हैं?|संयुक्त राज्य अमेरिका, कनाडा, मैक्सिको|भारत, पाकिस्तान, बांग्लादेश|चीन, जापान, कोरिया|ब्राजील, अर्जेंटीना, चिली|संयुक्त राज्य अमेरिका, कनाडा, मैक्सिको|Geography_C9|30
37|'व्यापार की दिशा' (Direction of Trade) पद का क्या अर्थ है?|एक देश किन देशों के साथ व्यापार करता है|व्यापार की जाने वाली वस्तुओं का प्रकार|व्यापार की कुल मात्रा|व्यापार का कुल मूल्य|एक देश किन देशों के साथ व्यापार करता है|Geography_C9|30
38|प्रशुल्क (Tariff) क्या है?|आयातित वस्तुओं पर लगाया गया कर|निर्यातित वस्तुओं पर दी जाने वाली छूट|एक व्यापारिक समझौता|एक प्रकार का बंदरगाह|आयातित वस्तुओं पर लगाया गया कर|Geography_C9|30
39|अंतर्राष्ट्रीय व्यापार का आधुनिक आधार क्या है?|परिवहन और संचार के विकसित साधन|वस्तु विनिमय|पशुधन|केवल कृषि उत्पाद|परिवहन और संचार के विकसित साधन|Geography_C9|30
40|विश्व के अधिकांश महान पत्तन कहाँ अवस्थित हैं?|उत्तरी अटलांटिक मार्ग पर|दक्षिणी प्रशांत मार्ग पर|हिंद महासागर में|आर्कटिक महासागर में|उत्तरी अटलांटिक मार्ग पर|Geography_C9|30
41|विकासशील देश मुख्य रूप से किन वस्तुओं का निर्यात करते हैं?|प्राथमिक उत्पाद (कच्चा माल)|मशीनरी और प्रौद्योगिकी|उच्च मूल्य की विनिर्मित वस्तुएँ|सेवाएँ|प्राथमिक उत्पाद (कच्चा माल)|Geography_C9|30
42|अंतर्राष्ट्रीय व्यापार में 'कोटा' (Quota) का क्या अर्थ है?|आयात या निर्यात की जा सकने वाली वस्तु की मात्रा को निश्चित करना|एक प्रकार का कर|एक व्यापारिक समूह|एक बंदरगाह का नाम|आयात या निर्यात की जा सकने वाली वस्तु की मात्रा को निश्चित करना|Geography_C9|30
43|जब कोई देश व्यापार के लिए अपने बाजार खोलता है और प्रतिबंध हटाता है, तो उसे क्या कहते हैं?|उदारीकरण|राष्ट्रीयकरण|संरक्षणवाद|अलगाववाद|उदारीकरण|Geography_C9|30
44|भारत का सबसे बड़ा व्यापारिक साझेदार देश कौन है?|संयुक्त राज्य अमेरिका|चीन|संयुक्त अरब अमीरात|रूस|संयुक्त राज्य अमेरिका|Geography_C9|30
45|राइन नदी के मुहाने पर स्थित रॉटरडैम किस प्रकार का पत्तन है?|आंत्रपो और स्थलबद्ध पत्तन|नौसेना पत्तन|तेल पत्तन|फेरी पत्तन|आंत्रपो और स्थलबद्ध पत्तन|Geography_C9|30
46|अंतर्राष्ट्रीय व्यापार से किसी देश को क्या लाभ होता है?|विदेशी मुद्रा का अर्जन|संसाधनों का तीव्र क्षय|घरेलू उद्योगों का पतन|आर्थिक निर्भरता|विदेशी मुद्रा का अर्जन|Geography_C9|30
47|विश्वव्यापी व्यापार के विस्तार में किस कारक ने महत्वपूर्ण भूमिका निभाई है?|बहुराष्ट्रीय निगम (MNCs)|छोटे किसान|स्थानीय कारीगर|गैर-सरकारी संगठन|बहुराष्ट्रीय निगम (MNCs)|Geography_C9|30
48|निम्नलिखित में से कौन सी एक अलौह धातु है जिसका अंतर्राष्ट्रीय व्यापार होता है?|ताँबा|लोहा|मैंगनीज|कोयला|ताँबा|Geography_C9|30
49|एक देश की जनसंख्या का आकार अंतर्राष्ट्रीय व्यापार को कैसे प्रभावित करता है?|बड़ी जनसंख्या घरेलू बाजार का विस्तार करती है|छोटी जनसंख्या हमेशा अधिक निर्यात करती है|इसका कोई प्रभाव नहीं पड़ता|बड़ी जनसंख्या हमेशा आयात पर निर्भर रहती है|बड़ी जनसंख्या घरेलू बाजार का विस्तार करती है|Geography_C9|30
50|वैश्वीकरण (Globalization) की प्रक्रिया ने अंतर्राष्ट्रीय व्यापार को क्या किया है?|बढ़ाया है|कम किया है|स्थिर रखा है|कोई प्रभाव नहीं डाला|बढ़ाया है|Geography_C9|30
