id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|'गंदी बस्ती' या 'स्लम' (Slum) सामान्यतः कहाँ पाई जाती हैं?|नगरीय क्षेत्रों में|ग्रामीण क्षेत्रों में|पहाड़ी क्षेत्रों में|तटीय क्षेत्रों में|नगरीय क्षेत्रों में|Geography_C10|30
17|'अर्ध-गुच्छित' या विखंडित बस्तियाँ (Semi-clustered or Fragmented) कैसे बनती हैं?|किसी बड़े गाँव के विखंडन के परिणामस्वरूप|नदी के किनारे बसने से|पहाड़ पर बसने से|किसी एक परिवार द्वारा बसने से|किसी बड़े गाँव के विखंडन के परिणामस्वरूप|Geography_C10|30
18|पल्लीकृत बस्तियाँ (Hamleted Settlements) का क्या अर्थ है?|बस्ती भौतिक रूप से कई इकाइयों में बँटी होती है|पूरी बस्ती एक इकाई होती है|बस्ती एक सीधी रेखा में होती है|घर बहुत दूर-दूर होते हैं|बस्ती भौतिक रूप से कई इकाइयों में बँटी होती है|Geography_C10|30
19|प्रशासनिक नगरों का मुख्य कार्य क्या होता है?|प्रशासनिक मुख्यालय होना|औद्योगिक उत्पादन|खनन कार्य|पर्यटन|प्रशासनिक मुख्यालय होना|Geography_C10|30
20|भारत में चंडीगढ़ किस प्रकार के नगर का उदाहरण है?|नियोजित नगर|औद्योगिक नगर|व्यापारिक नगर|धार्मिक नगर|नियोजित नगर|Geography_C10|30
21|औद्योगिक नगरों का विकास किसके कारण होता है?|उद्योगों की स्थापना|केवल व्यापार|केवल प्रशासन|केवल पर्यटन|उद्योगों की स्थापना|Geography_C10|30
22|पदानुक्रम के अनुसार सबसे छोटी नगरीय बस्ती कौन सी है?|नगर (Town)|शहर (City)|संनगर (Conurbation)|मेगा सिटी (Mega City)|नगर (Town)|Geography_C10|30
23|इथियोपिया की राजधानी अदिस अबाबा का क्या अर्थ है?|नवीन पुष्प|सुंदर शहर|पवित्र स्थान|व्यापार का केंद्र|नवीन पुष्प|Geography_C10|30
24|लोगों के मकानों के बीच की दूरी के आधार पर बस्तियों को किन दो वर्गों में बांटा जाता है?|सघन और प्रकीर्ण|ग्रामीण और शहरी|छोटी और बड़ी|नियोजित और अनियोजित|सघन और प्रकीर्ण|Geography_C10|30
25|सुरक्षा कारणों (जैसे चोरी और डकैती) से लोग किस प्रकार की बस्तियों में रहना पसंद करते हैं?|सघन बस्तियाँ|प्रकीर्ण बस्तियाँ|एकाकी बस्तियाँ|पल्ली बस्तियाँ|सघन बस्तियाँ|Geography_C10|30
26|नगरीय संकुल (Urban Agglomeration) में क्या शामिल होता है?|एक नगर और उसका संलग्न विस्तार|केवल एक नगर|केवल एक गाँव|दो या अधिक गाँव|एक नगर और उसका संलग्न विस्तार|Geography_C10|30
27|स्वस्थ शहर के लिए 'शहरी रणनीति' किसने प्रस्तावित की?|संयुक्त राष्ट्र विकास कार्यक्रम (UNDP)|विश्व स्वास्थ्य संगठन (WHO)|विश्व बैंक|यूनिसेफ|संयुक्त राष्ट्र विकास कार्यक्रम (UNDP)|Geography_C10|30
28|निम्नलिखित में से कौन सा एक गैरिसन (छावनी) नगर है?|अंबाला|वाराणसी|अलीगढ़|अजमेर|अंबाला|Geography_C10|30
29|भारत में जमशेदपुर किस प्रकार का नगर है?|औद्योगिक नगर|खनन नगर|प्रशासनिक नगर|परिवहन नगर|औद्योगिक नगर|Geography_C10|30
30|एक मिलियन (दस लाख) से अधिक जनसंख्या वाले शहर को क्या कहा जाता है?|मिलियन सिटी|मेगा सिटी|संनगर|विश्वनगरी|मिलियन सिटी|Geography_C10|30
31|आयताकार प्रतिरूप वाली बस्तियाँ कहाँ पाई जाती हैं?|समतल क्षेत्रों या चौड़ी अंतरा-पर्वतीय घाटियों में|पहाड़ों की चोटी पर|झीलों के किनारे|नदियों के संगम पर|समतल क्षेत्रों या चौड़ी अंतरा-पर्वतीय घाटियों में|Geography_C10|30
32|जब कई मार्ग आकर एक स्थान पर मिलते हैं, तो कौन सा बस्ती प्रतिरूप विकसित होता है?|तारे के आकार का प्रतिरूप|रेखीय प्रतिरूप|वृत्ताकार प्रतिरूप|आयताकार प्रतिरूप|तारे के आकार का प्रतिरूप|Geography_C10|30
33|निम्नलिखित में से कौन सा एक शैक्षिक नगर है?|रुड़की|कटनी|सिंगरौली|भोपाल|रुड़की|Geography_C10|30
34|विकासशील देशों में नगरीय बस्तियों की सामाजिक-सांस्कृतिक समस्याएं क्या हैं?|अपराधों में वृद्धि|लैंगिक असंतुलन|सामाजिक सौहार्द की कमी|उपरोक्त सभी|उपरोक्त सभी|Geography_C10|30
35|बस्तियों के वर्गीकरण का सार्वभौमिक मापदंड क्या है?|जनसंख्या का आकार|व्यावसायिक संरचना|प्रशासन|उपरोक्त में से कोई नहीं|उपरोक्त में से कोई नहीं|Geography_C10|30
36|किसी बस्ती को 'नगरीय' कहने के लिए उसकी अधिकांश जनसंख्या का किस कार्य में संलग्न होना आवश्यक है?|द्वितीयक और तृतीयक गतिविधियों में|केवल कृषि में|केवल पशुपालन में|केवल खनन में|द्वितीयक और तृतीयक गतिविधियों में|Geography_C10|30
37|कैनबरा (ऑस्ट्रेलिया की राजधानी) किस प्रकार के नगर का उदाहरण है?|नियोजित नगर|प्राचीन नगर|मध्यकालीन नगर|औद्योगिक नगर|नियोजित नगर|Geography_C10|30
38|निम्नलिखित में से कौन सा एक परिवहन नगर है?|सिंगापुर|लंदन|दिल्ली|बीजिंग|सिंगापुर|Geography_C10|30
39|'स्मार्ट सिटी मिशन' का उद्देश्य क्या है?|शहरों में आधारभूत सुविधाओं, स्वच्छ और सतत पर्यावरण को बढ़ावा देना|केवल नए शहर बसाना|ग्रामीण क्षेत्रों का विकास करना|केवल प्रदूषण कम करना|शहरों में आधारभूत सुविधाओं, स्वच्छ और सतत पर्यावरण को बढ़ावा देना|Geography_C10|30
40|भारत में 2011 की जनगणना के अनुसार, नगरीय जनसंख्या का प्रतिशत कितना था?|31.16%|27.81%|40.50%|25.72%|31.16%|Geography_C10|30
41|जब नदी के दोनों किनारों पर बस्तियों का विकास होता है, तो कौन सा प्रतिरूप बनता है?|दोहरे ग्राम (Double Village)|रेखीय प्रतिरूप|वृत्ताकार प्रतिरूप|तारा प्रतिरूप|दोहरे ग्राम (Double Village)|Geography_C10|30
42|ग्रामीण बस्तियों में सामाजिक संबंध कैसे होते हैं?|घनिष्ठ और व्यक्तिगत|औपचारिक और व्यावसायिक|अजनबीपन|कोई संबंध नहीं|घनिष्ठ और व्यक्तिगत|Geography_C10|30
43|विश्व की प्रथम मिलियन सिटी कौन सी थी?|लंदन|न्यूयॉर्क|पेरिस|टोक्यो|लंदन|Geography_C10|30
44|भारत में 'पल्ली' या 'पाड़ा' किस प्रकार की बस्तियों के स्थानीय नाम हैं?|पल्लीकृत बस्तियाँ|सघन बस्तियाँ|प्रकीर्ण बस्तियाँ|एकाकी बस्तियाँ|पल्लीकृत बस्तियाँ|Geography_C10|30
45|नगरीय क्षेत्रों में लिंगानुपात सामान्यतः क्यों कम होता है?|रोजगार के लिए पुरुषों के प्रवास के कारण|महिलाओं की उच्च मृत्यु दर के कारण|महिलाओं के प्रवास पर रोक के कारण|उच्च महिला जन्म दर के कारण|रोजगार के लिए पुरुषों के प्रवास के कारण|Geography_C10|30
46|किसी नगर का कार्यात्मक वर्गीकरण किस पर आधारित होता है?|नगर के प्रमुख कार्य पर|नगर की जनसंख्या पर|नगर के आकार पर|नगर की स्थिति पर|नगर के प्रमुख कार्य पर|Geography_C10|30
47|विकासशील देशों में अधिकांश शहर कैसे हैं?|अनियोजित|नियोजित|कम जनसंख्या वाले|प्रदूषण मुक्त|अनियोजित|Geography_C10|30
48|'उप-नगरीकरण' (Sub-urbanization) क्या है?|मनुष्यों का शहर के घने बसे क्षेत्रों से हटकर बाहर स्वच्छ और खुले क्षेत्रों में जाना|गाँव से शहर की ओर प्रवास|शहर से गाँव की ओर प्रवास|छोटे शहर से बड़े शहर की ओर प्रवास|मनुष्यों का शहर के घने बसे क्षेत्रों से हटकर बाहर स्वच्छ और खुले क्षेत्रों में जाना|Geography_C10|30
49|मेगा सिटी की जनसंख्या कितनी होती है?|10 मिलियन (1 करोड़) से अधिक|1 मिलियन से अधिक|5 मिलियन से अधिक|5 लाख से अधिक|10 मिलियन (1 करोड़) से अधिक|Geography_C10|30
50|निम्नलिखित में से कौन सा कारक ग्रामीण बस्तियों के प्रतिरूप को निर्धारित करता है?|गाँव की आकृति|सड़कों का स्वरूप|नदी की स्थिति|उपरोक्त सभी|उपरोक्त सभी|Geography_C10|30
