id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
17|मानव की ऊर्जा को बचाने वाले उपकरण का उदाहरण है:|मिक्सर-ग्राइंडर|चूल्हा|चाकू|प्लेट|मिक्सर-ग्राइंडर|Home Science_C16|30
18|संसाधन कैसे होते हैं?|असीमित|सीमित|अनावश्यक|महत्वहीन|सीमित|Home Science_C16|30
19|एक अच्छा प्रबंधक कौन होता है?|जो संसाधनों का दुरुपयोग करे|जो लक्ष्यों को कुशलतापूर्वक प्राप्त करे|जो केवल योजना बनाए|जो कोई निर्णय न ले|जो लक्ष्यों को कुशलतापूर्वक प्राप्त करे|Home Science_C16|30
20|पारिवारिक मूल्य (Values) क्या निर्धारित करने में मदद करते हैं?|आय|व्यय|लक्ष्य|समय|लक्ष्य|Home Science_C16|30
21|कौन सा संसाधन दोबारा प्राप्त नहीं किया जा सकता?|धन|समय|ज्ञान|सामान|समय|Home Science_C16|30
22|काम करते समय थकान कम करने के लिए क्या करना चाहिए?|लगातार काम करना|बीच-बीच में आराम करना|भारी काम पहले करना|जल्दी-जल्दी काम करना|बीच-बीच में आराम करना|Home Science_C16|30
23|पारिवारिक आय किस प्रकार का संसाधन है?|मानवीय|गैर-मानवीय|सार्वजनिक|इनमें से कोई नहीं|गैर-मानवीय|Home Science_C16|30
24|विभिन्न विकल्पों में से किसी एक का चुनाव करना क्या कहलाता है?|योजना|संगठन|निर्णय लेना|मूल्यांकन|निर्णय लेना|Home Science_C16|30
25|कार्य त्रिकोण (Work Triangle) का संबंध किससे है?|बगीचे से|बाथरूम से|रसोईघर से|बेडरूम से|रसोईघर से|Home Science_C16|30
26|समय बचाने वाले उपकरण का उदाहरण है:|कुकर|रेडियो|टीवी|सोफा|कुकर|Home Science_C16|30
27|लचीलापन किसमें होना आवश्यक है?|लक्ष्यों में|मूल्यों में|योजना में|संसाधनों में|योजना में|Home Science_C16|30
28|संगठन (Organizing) का क्या अर्थ है?|योजना बनाना|संसाधनों को व्यवस्थित करना|परिणामों की जांच करना|काम शुरू करना|संसाधनों को व्यवस्थित करना|Home Science_C16|30
29|कौन सा संसाधन साझा (Shared) हो सकता है?|व्यक्तिगत कौशल|पार्क|समय|ऊर्जा|पार्क|Home Science_C16|30
30|कार्य के अनावश्यक चरणों को हटाना किस तकनीक का हिस्सा है?|समय प्रबंधन|ऊर्जा प्रबंधन|कार्य सरलीकरण|धन प्रबंधन|कार्य सरलीकरण|Home Science_C16|30
31|सबसे अधिक थकान किस प्रकार के काम से होती है?|मानसिक कार्य|शारीरिक कार्य|हल्का कार्य|भारी और उबाऊ कार्य|भारी और उबाऊ कार्य|Home Science_C16|30
32|प्रबंधन एक _____ प्रक्रिया है।|मानसिक|शारीरिक|सामाजिक|आर्थिक|मानसिक|Home Science_C16|30
33|कौन सा निर्णय बार-बार नहीं लिया जाता है?|रोज क्या पकाना है|कौन से कपड़े पहनने हैं|घर कहाँ खरीदना है|किराना कब लाना है|घर कहाँ खरीदना है|Home Science_C16|30
34|संसाधनों के उपयोग को कौन प्रभावित करता है?|पारिवारिक मूल्य|लक्ष्य|स्तर (Standard)|उपरोक्त सभी|उपरोक्त सभी|Home Science_C16|30
35|नियंत्रण (Controlling) चरण में क्या किया जाता है?|योजना की प्रगति की जाँच की जाती है|नई योजना बनाई जाती है|लक्ष्य बदले जाते हैं|संसाधन फेंके जाते हैं|योजना की प्रगति की जाँच की जाती है|Home Science_C16|30
36|एक घर की बिजली किस प्रकार का संसाधन है?|मानवीय|गैर-मानवीय|व्यक्तिगत|सार्वजनिक|गैर-मानवीय|Home Science_C16|30
37|'क्या करना है, कब करना है, कैसे करना है' इसका निर्धारण क्या कहलाता है?|संगठन|नियंत्रण|योजना|मूल्यांकन|योजना|Home Science_C16|30
38|निम्नलिखित में से कौन समय व्यवस्थापन का उपकरण है?|बजट|कार्य वक्र|समय सारणी (Time Table)|चेक|समय सारणी (Time Table)|Home Science_C16|30
39|मुंडेल (Mundel) ने कार्य सरलीकरण के कितने परिवर्तन स्तर दिए हैं?|दो|तीन|चार|पांच|पांच|Home Science_C16|30
40|दीर्घकालिक लक्ष्य का उदाहरण है:|दैनिक गृहकार्य|वार्षिक परीक्षा की तैयारी|बच्चों की उच्च शिक्षा|साप्ताहिक सफाई|बच्चों की उच्च शिक्षा|Home Science_C16|30
41|किसी भी प्रबंधन का केंद्र बिंदु क्या होता है?|संसाधन|योजना|परिवार के सदस्य/व्यक्ति|मूल्यांकन|परिवार के सदस्य/व्यक्ति|Home Science_C16|30
42|कार्य के अनुसार सही ऊंचाई के काउंटर का प्रयोग करना किससे संबंधित है?|समय प्रबंधन|कार्य सरलीकरण|धन प्रबंधन|निर्णय लेना|कार्य सरलीकरण|Home Science_C16|30
43|पारिवारिक संसाधन प्रबंधन का अंतिम लक्ष्य क्या है?|धन कमाना|पारिवारिक लक्ष्यों की प्राप्ति और संतोष|समय बचाना|शक्ति प्रदर्शन|पारिवारिक लक्ष्यों की प्राप्ति और संतोष|Home Science_C16|30
44|योजना को भविष्य का _____ कहा जाता है।|दर्पण|नक्शा|चित्र|संसाधन|नक्शा|Home Science_C16|30
45|जब योजनानुसार कार्य नहीं होता तो क्या आवश्यक हो जाता है?|योजना बदलना|नियंत्रण करना|लक्ष्य छोड़ देना|संसाधन बढ़ाना|नियंत्रण करना|Home Science_C16|30
46|किसी व्यक्ति की कार्य करने की क्षमता कौन सा संसाधन है?|भौतिक|मानवीय|सार्वजनिक|इनमें से कोई नहीं|मानवीय|Home Science_C16|30
47|दैनिक कार्यों की सूची बनाना किसका हिस्सा है?|ऊर्जा प्रबंधन|धन प्रबंधन|समय प्रबंधन|कौशल प्रबंधन|समय प्रबंधन|Home Science_C16|30
48|आदत पर आधारित निर्णय कैसे होते हैं?|सोच-समझकर लिए गए|बिना सोचे-समझे लिए गए|दूसरों द्वारा लिए गए|कठिन|बिना सोचे-समझे लिए गए|Home Science_C16|30
49|संसाधनों का वैकल्पिक उपयोग होने पर क्या आवश्यक हो जाता है?|योजना|निर्णय|मूल्यांकन|संगठन|निर्णय|Home Science_C16|30
50|मूल्यांकन से क्या सीखने को मिलता है?|योजना की सफलता या असफलता|संसाधनों की मात्रा|लक्ष्यों की संख्या|भविष्य की योजनाएं|योजना की सफलता या असफलता|Home Science_C16|30
