id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
11|FSSAI का पूरा नाम क्या है?|भारतीय खाद्य सुरक्षा और मानक प्राधिकरण|भारतीय खाद्य सर्वेक्षण संस्थान|खाद्य आपूर्ति और सुरक्षा पहल|खाद्य सुरक्षा एवं सहायता संस्थान|भारतीय खाद्य सुरक्षा और मानक प्राधिकरण|Home Science_C8|30
12|धूप में सब्जियों और फलों को सुखाना क्या कहलाता है?|हिमीकरण|निर्जलीकरण|पाश्चुरीकरण|डिब्बाबंदी|निर्जलीकरण|Home Science_C8|30
13|अचार को खराब होने से बचाने के लिए मुख्य रूप से क्या प्रयोग किया जाता है?|चीनी|पानी|तेल और नमक|दूध|तेल और नमक|Home Science_C8|30
14|रसोई घर की स्वच्छता क्यों महत्वपूर्ण है?|घर को सुंदर दिखाने के लिए|भोजन को दूषित होने से बचाने के लिए|खाना जल्दी पकाने के लिए|पड़ोसियों को प्रभावित करने के लिए|भोजन को दूषित होने से बचाने के लिए|Home Science_C8|30
15|पाश्चुरीकरण (Pasteurization) की प्रक्रिया का आविष्कार किसने किया?|आइजैक न्यूटन|लुई पाश्चर|अल्बर्ट आइंस्टीन|मैरी क्यूरी|लुई पाश्चर|Home Science_C8|30
16|कौन सा तापमान बैक्टीरिया की वृद्धि के लिए सबसे खतरनाक माना जाता है (Danger Zone)?|0°C से नीचे|5°C से 60°C के बीच|60°C से 100°C के बीच|100°C से ऊपर|5°C से 60°C के बीच|Home Science_C8|30
17|डिब्बाबंद (Canned) खाद्य पदार्थ खरीदते समय क्या जांचना महत्वपूर्ण है?|डिब्बे का रंग|डिब्बे का आकार|डिब्बे की समाप्ति तिथि (Expiry Date)|डिब्बे का वजन|डिब्बे की समाप्ति तिथि (Expiry Date)|Home Science_C8|30
18|भोजन विषाक्तता (Food Poisoning) का मुख्य कारण क्या है?|अधिक भोजन करना|दूषित भोजन का सेवन|मसालेदार भोजन करना|असंतुलित भोजन करना|दूषित भोजन का सेवन|Home Science_C8|30
19|सब्जियों को काटने से पहले धोना चाहिए या बाद में?|काटने के बाद|काटने से पहले|कभी भी धो सकते हैं|धोना जरूरी नहीं है|काटने से पहले|Home Science_C8|30
20|सिरका (Vinegar) का रासायनिक नाम क्या है?|सिट्रिक एसिड|एसिटिक एसिड|लैक्टिक एसिड|हाइड्रोक्लोरिक एसिड|एसिटिक एसिड|Home Science_C8|30
21|कौन सी विधि भोजन से पानी की मात्रा को हटाकर उसे संरक्षित करती है?|सुखाना (Drying)|ठंडा करना|डिब्बाबंदी|किण्वन|सुखाना (Drying)|Home Science_C8|30
22|पके हुए भोजन को कमरे के तापमान पर कितने समय से अधिक नहीं छोड़ना चाहिए?|30 मिनट|1 घंटा|2 घंटे|5 घंटे|2 घंटे|Home Science_C8|30
23|एगमार्क (AGMARK) मानक किस प्रकार के उत्पादों पर लगाया जाता है?|औद्योगिक उत्पाद|इलेक्ट्रॉनिक उत्पाद|कृषि उत्पाद|हस्तशिल्प उत्पाद|कृषि उत्पाद|Home Science_C8|30
24|खमीर (Yeast) का उपयोग किस खाद्य पदार्थ को बनाने में होता है?|दही|पनीर|ब्रेड|घी|ब्रेड|Home Science_C8|30
25|कच्चे और पके हुए भोजन को अलग-अलग क्यों रखना चाहिए?|जगह बचाने के लिए|स्वाद बेहतर करने के लिए|क्रॉस-कंटैमिनेशन (पार-संदूषण) को रोकने के लिए|सुंदर दिखाने के लिए|क्रॉस-कंटैमिनेशन (पार-संदूषण) को रोकने के लिए|Home Science_C8|30
26|दूध का फटना किस सूक्ष्मजीव के कारण होता है?|विषाणु|फफूंद|खमीर|जीवाणु (बैक्टीरिया)|जीवाणु (बैक्टीरिया)|Home Science_C8|30
27|लंबे समय तक खाद्य संरक्षण के लिए सबसे प्रभावी विधि कौन सी है?|प्रशीतन|हिमीकरण (Freezing)|सुखाना|नमक लगाना|हिमीकरण (Freezing)|Home Science_C8|30
28|खाद्य अपमिश्रण निवारण अधिनियम (PFA Act) कब लागू हुआ?|1947|1950|1954|1962|1954|Home Science_C8|30
29|निम्न में से कौन रासायनिक परिरक्षक है?|नमक|चीनी|सोडियम बेंजोएट|नींबू का रस|सोडियम बेंजोएट|Home Science_C8|30
30|रसोई में उपयोग होने वाले कटिंग बोर्ड को कैसे साफ रखना चाहिए?|सिर्फ पानी से धोकर|गर्म पानी और साबुन से धोकर|सिर्फ कपड़े से पोंछकर|धूप में रखकर|गर्म पानी और साबुन से धोकर|Home Science_C8|30
31|फफूंद (Mold) आमतौर पर किस प्रकार के भोजन पर उगती है?|सूखे अनाज|ब्रेड और नमीयुक्त भोजन|डिब्बाबंद भोजन|बहुत मीठे पदार्थ|ब्रेड और नमीयुक्त भोजन|Home Science_C8|30
32|भोजन को ढककर रखने का मुख्य उद्देश्य क्या है?|भोजन को गर्म रखना|भोजन का स्वाद बढ़ाना|कीटों और धूल से बचाना|भोजन को जल्दी पकाना|कीटों और धूल से बचाना|Home Science_C8|30
33|आईएसआई (ISI) मार्क किस पर लगाया जाता है?|खाद्य पदार्थों पर|औद्योगिक रूप से निर्मित उत्पादों पर|कृषि उत्पादों पर|सोने के आभूषणों पर|औद्योगिक रूप से निर्मित उत्पादों पर|Home Science_C8|30
34|भोजन संरक्षण का मुख्य सिद्धांत क्या है?|भोजन में सूक्ष्मजीवों को बढ़ाना|सूक्ष्मजीवों की वृद्धि को रोकना या उन्हें नष्ट करना|भोजन का स्वाद बदलना|भोजन का रंग बदलना|सूक्ष्मजीवों की वृद्धि को रोकना या उन्हें नष्ट करना|Home Science_C8|30
35|बॉटुलिज्म (Botulism) किस प्रकार के खाद्य पदार्थ से जुड़ी एक गंभीर बीमारी है?|ताजे फल|सूखे मेवे|खराब डिब्बाबंद भोजन|पकी हुई सब्जियां|खराब डिब्बाबंद भोजन|Home Science_C8|30
36|किण्वन (Fermentation) की प्रक्रिया में क्या होता है?|शर्करा अल्कोहल या एसिड में बदल जाती है|प्रोटीन वसा में बदल जाता है|पानी भाप बन जाता है|भोजन जम जाता है|शर्करा अल्कोहल या एसिड में बदल जाती है|Home Science_C8|30
37|हल्दी पाउडर में किस पीले रंग की मिलावट की जाती है?|मेटानिल येलो|केसर|पीला सिंदूर|गेरू|मेटानिल येलो|Home Science_C8|30
38|खाद्य पदार्थों को खरीदने के लिए कौन सा स्थान सबसे स्वच्छ माना जाता है?|खुली रेहड़ी|साफ-सुथरी दुकान या सुपरमार्केट|सड़क के किनारे की दुकान|मेला|साफ-सुथरी दुकान या सुपरमार्केट|Home Science_C8|30
39|ब्लांचिंग (Blanching) की प्रक्रिया में सब्जियों को क्या किया जाता है?|तेल में तला जाता है|उबलते पानी में कुछ देर रखकर ठंडा किया जाता है|नमक लगाया जाता है|धूप में सुखाया जाता है|उबलते पानी में कुछ देर रखकर ठंडा किया जाता है|Home Science_C8|30
40|भोजन को बार-बार गर्म करने से क्या होता है?|स्वाद बढ़ जाता है|पोषक तत्व नष्ट हो जाते हैं|रंग बेहतर हो जाता है|मात्रा बढ़ जाती है|पोषक तत्व नष्ट हो जाते हैं|Home Science_C8|30
41|डेयरी उत्पादों को कहाँ स्टोर करना चाहिए?|फ्रिज में|रसोई के स्लैब पर|अलमारी में|धूप में|फ्रिज में|Home Science_C8|30
42|खाद्य पदार्थों के पैकेट पर दी गई जानकारी में क्या शामिल नहीं होता?|वजन|मूल्य|पकाने की विधि|निर्माता का नाम|पकाने की विधि|Home Science_C8|30
43|चाय की पत्ती में किसकी मिलावट की जा सकती है?|लकड़ी का बुरादा|उपयोग की हुई चाय पत्ती|लोहे का चूर्ण|ये सभी|ये सभी|Home Science_C8|30
44|पानी को शुद्ध करने की सबसे सरल घरेलू विधि क्या है?|फिटकरी डालना|कपड़े से छानना|उबालना|क्लोरीन डालना|उबालना|Home Science_C8|30
45|भंडारण के दौरान अनाज को कीटों से बचाने के लिए क्या उपयोग किया जाता है?|नमी|पानी|सूखे नीम के पत्ते|गीले कपड़े|सूखे नीम के पत्ते|Home Science_C8|30
46|एंजाइम क्या होते हैं जो भोजन को खराब कर सकते हैं?|खनिज|विटामिन|जैविक उत्प्रेरक|वसा|जैविक उत्प्रेरक|Home Science_C8|30
47|शहद में सामान्यतः किसकी मिलावट की जाती है?|नमक का घोल|गुड़ का शीरा (चाशनी)|रंगीन पानी|दूध|गुड़ का शीरा (चाशनी)|Home Science_C8|30
48|खाद्य स्वच्छता का क्या अर्थ है?|महंगा भोजन खरीदना|स्वादिष्ट भोजन पकाना|भोजन को तैयार करने, भंडारण करने में स्वच्छता रखना|सिर्फ जैविक भोजन खाना|भोजन को तैयार करने, भंडारण करने में स्वच्छता रखना|Home Science_C8|30
49|मांस और मछली जैसे उत्पादों को संरक्षित करने की पुरानी विधि कौन सी है?|धूम्रपान (Smoking)|पाश्चुरीकरण|विकिरण|निर्वात पैकिंग|धूम्रपान (Smoking)|Home Science_C8|30
50|उपभोक्ता को खराब उत्पाद मिलने पर कहाँ शिकायत करनी चाहिए?|पुलिस स्टेशन|उपभोक्ता फोरम|पंचायत|नगर पालिका|उपभोक्ता फोरम|Home Science_C8|30
