id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
27|विटामिन सी की कमी से कौन सा रोग होता है?|स्कर्वी|रतौंधी|घेंघा|एनीमिया|स्कर्वी|Home Science_C7|30
28|आयोडीन की कमी से कौन सा रोग होता है?|घेंघा (Goitre)|पोलियो|मलेरिया|मधुमेह|घेंघा (Goitre)|Home Science_C7|30
29|रक्त की कमी को क्या कहते हैं?|ल्यूकेमिया|एनीमिया|हीमोफीलिया|थैलेसीमिया|एनीमिया|Home Science_C7|30
30|कौन सा रोग यौन संपर्क से फैलता है?|तपेदिक|सिफलिस|टाइफाइड|हैजा|सिफलिस|Home Science_C7|30
31|सार्वभौमिक टीकाकरण कार्यक्रम का मुख्य उद्देश्य क्या है?|बच्चों को कुछ बीमारियों से बचाना|वयस्कों का इलाज करना|पर्यावरण को साफ करना|जल को शुद्ध करना|बच्चों को कुछ बीमारियों से बचाना|Home Science_C7|30
32|डेंगू बुखार किस मच्छर से फैलता है?|मादा एनोफिलीज|क्यूलेक्स|एडीज एजिप्टी|इनमें से कोई नहीं|एडीज एजिप्टी|Home Science_C7|30
33|शरीर में प्रवेश करने वाले रोगाणुओं को नष्ट करने का कार्य कौन करता है?|लाल रक्त कणिकाएं|श्वेत रक्त कणिकाएं|प्लेटलेट्स|प्लाज्मा|श्वेत रक्त कणिकाएं|Home Science_C7|30
34|असंक्रामक रोग का उदाहरण है?|इन्फ्लुएंजा|उच्च रक्तचाप|खसरा|कोविड-19|उच्च रक्तचाप|Home Science_C7|30
35|उबला हुआ पानी पीने से किस रोग से बचाव होता है?|मलेरिया|टाइफाइड|कैंसर|मधुमेह|टाइफाइड|Home Science_C7|30
36|खसरे का टीका सामान्यतः किस उम्र में लगाया जाता है?|जन्म के समय|6 सप्ताह|9 महीने|5 वर्ष|9 महीने|Home Science_C7|30
37|कचरे का सही निपटान क्यों जरूरी है?|बीमारियों को फैलने से रोकने के लिए|घर को सुंदर बनाने के लिए|पड़ोसियों को दिखाने के लिए|यह एक सरकारी नियम है|बीमारियों को फैलने से रोकने के लिए|Home Science_C7|30
38|संक्रामक रोग किसे कहते हैं?|जो एक व्यक्ति से दूसरे में नहीं फैलते|जो एक व्यक्ति से दूसरे में फैलते हैं|जो केवल जानवरों में होते हैं|जो केवल हवा से फैलते हैं|जो एक व्यक्ति से दूसरे में फैलते हैं|Home Science_C7|30
39|एच.आई.वी. (HIV) वायरस का पूरा नाम क्या है?|ह्यूमन इम्यूनोडेफिशिएंसी वायरस|हेल्थ इम्प्रूवमेंट वायरस|ह्यूमन इन्फ्लुएंजा वायरस|इनमें से कोई नहीं|ह्यूमन इम्यूनोडेफिशिएंसी वायरस|Home Science_C7|30
40|शरीर के किसी कटे हुए स्थान पर क्या लगाना चाहिए?|मिट्टी|एंटीसेप्टिक क्रीम|गर्म पानी|कपड़ा बांध देना चाहिए|एंटीसेप्टिक क्रीम|Home Science_C7|30
41|कौन सा पोषक तत्व शरीर को ऊर्जा प्रदान नहीं करता है, लेकिन रोगों से बचाता है?|कार्बोहाइड्रेट|वसा|प्रोटीन|विटामिन और खनिज|विटामिन और खनिज|Home Science_C7|30
42|छींकते और खांसते समय मुंह पर रूमाल क्यों रखना चाहिए?|यह एक अच्छी आदत है|दूसरों का सम्मान करने के लिए|रोगाणुओं को फैलने से रोकने के लिए|शोर कम करने के लिए|रोगाणुओं को फैलने से रोकने के लिए|Home Science_C7|30
43|विषाणु (Virus) जनित रोग कौन सा है?|हैजा|टिटनेस|इन्फ्लुएंजा|मलेरिया|इन्फ्लुएंजा|Home Science_C7|30
44|जीवाणु (Bacteria) जनित रोग कौन सा है?|छोटी माता|पोलियो|खसरा|टाइफाइड|टाइफाइड|Home Science_C7|30
45|रोगवाहक (Vector) किसे कहते हैं?|जो रोग उत्पन्न करता है|जो रोग का इलाज करता है|जो रोगाणुओं को एक व्यक्ति से दूसरे तक पहुंचाता है|जो दवा बनाता है|जो रोगाणुओं को एक व्यक्ति से दूसरे तक पहुंचाता है|Home Science_C7|30
46|घर में मक्खियों और मच्छरों को रोकने का उपाय क्या है?|घर में पानी जमा न होने दें|घर को अंधेरा रखें|घर में मीठा सामान खुला रखें|घर को गंदा रखें|घर में पानी जमा न होने दें|Home Science_C7|30
47|किसी भी रोग के होने पर सबसे पहले क्या करना चाहिए?|दवाई की दुकान से दवा लेना|घरेलू उपचार करना|योग्य चिकित्सक से सलाह लेना|आराम करना|योग्य चिकित्सक से सलाह लेना|Home Science_C7|30
48|प्रतिरक्षा तंत्र को मजबूत बनाने के लिए क्या आवश्यक है?|जंक फूड|संतुलित भोजन और व्यायाम|देर रात तक जागना|तनाव लेना|संतुलित भोजन और व्यायाम|Home Science_C7|30
49|संपर्क द्वारा फैलने वाला रोग कौन सा है?|टाइफाइड|मलेरिया|दाद-खाज|घेंघा|दाद-खाज|Home Science_C7|30
50|अच्छे स्वास्थ्य का क्या संकेत है?|मोटा होना|हमेशा सोते रहना|मानसिक और शारीरिक रूप से स्वस्थ महसूस करना|बहुत पतला होना|मानसिक और शारीरिक रूप से स्वस्थ महसूस करना|Home Science_C7|30
