id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
27|रासायनिक जलन होने पर क्या करना चाहिए?|जले हुए स्थान पर तेल लगाना|प्रभावित क्षेत्र को खूब सारे पानी से धोना|जले हुए स्थान को कपड़े से ढकना|उस पर क्रीम लगाना|प्रभावित क्षेत्र को खूब सारे पानी से धोना|Home Science_C22|30
28|प्राथमिक चिकित्सा का 'ABC' क्या दर्शाता है?|Airway, Breathing, Circulation|Attention, Breathing, Care|Avoid, Bleeding, Call|Alert, Bandage, Carry|Airway, Breathing, Circulation|Home Science_C22|30
29|मोच आने पर प्रभावित जगह पर क्या लगाना चाहिए?|गर्म पट्टी|बर्फ की थैली|तेल|हल्दी|बर्फ की थैली|Home Science_C22|30
30|गैस सिलेंडर में रिसाव होने पर क्या नहीं करना चाहिए?|दरवाजे-खिड़कियां खोलना|बिजली के स्विच चालू या बंद करना|रेगुलेटर बंद करना|सिलेंडर को बाहर खुले में रखना|बिजली के स्विच चालू या बंद करना|Home Science_C22|30
31|प्राथमिक चिकित्सा का ज्ञान किसे होना चाहिए?|केवल डॉक्टरों को|केवल नर्सों को|प्रत्येक व्यक्ति को|केवल पुलिस को|प्रत्येक व्यक्ति को|Home Science_C22|30
32|किसी भी आपात स्थिति में सबसे महत्वपूर्ण क्या है?|घबराना नहीं|चिल्लाना|भाग जाना|तस्वीरें लेना|घबराना नहीं|Home Science_C22|30
33|डूबते हुए व्यक्ति को बचाने के लिए सबसे पहले क्या करना चाहिए?|पानी में कूद जाना चाहिए|उसे रस्सी या कोई तैरती हुई वस्तु फेंकनी चाहिए|चिल्लाना चाहिए|वीडियो बनाना चाहिए|उसे रस्सी या कोई तैरती हुई वस्तु फेंकनी चाहिए|Home Science_C22|30
34|एक आपातकालीन निकासी योजना (Evacuation Plan) क्यों जरूरी है?|ताकि सुरक्षित रूप से बाहर निकलने का रास्ता पता हो|यह एक सजावट है|यह एक खेल है|यह समय की बर्बादी है|ताकि सुरक्षित रूप से बाहर निकलने का रास्ता पता हो|Home Science_C22|30
35|मधुमक्खी के काटने पर क्या निकालना चाहिए?|शहद|डंक|खून|त्वचा|डंक|Home Science_C22|30
36|आपदा के समय अफवाहों से बचने के लिए क्या करना चाहिए?|अफवाहों पर विश्वास करना चाहिए|अफवाहों को फैलाना चाहिए|केवल आधिकारिक स्रोतों (जैसे रेडियो, टीवी) पर विश्वास करना चाहिए|इंटरनेट पर सब कुछ मानना चाहिए|केवल आधिकारिक स्रोतों (जैसे रेडियो, टीवी) पर विश्वास करना चाहिए|Home Science_C22|30
37|आपातकालीन किट में क्या रखना अनावश्यक है?|पानी की बोतलें|वीडियो गेम|फर्स्ट-एड बॉक्स|टॉर्च|वीडियो गेम|Home Science_C22|30
38|यदि आपके कपड़ों में आग लग जाए तो क्या करना चाहिए?|दौड़ना चाहिए|रुकें, लेटें और लुढ़कें (Stop, Drop, and Roll)|चिल्लाना चाहिए|कपड़े उतारने चाहिए|रुकें, लेटें और लुढ़कें (Stop, Drop, and Roll)|Home Science_C22|30
39|किसी घायल व्यक्ति की मदद करने से पहले क्या सुनिश्चित करना चाहिए?|घायल व्यक्ति अमीर है|आपके पास कैमरा है|आप और घटनास्थल सुरक्षित हैं|भीड़ जमा हो गई है|आप और घटनास्थल सुरक्षित हैं|Home Science_C22|30
40|त्रिकोणीय पट्टी (Triangular Bandage) का उपयोग किस लिए होता है?|घाव साफ करने के लिए|टूटे हुए हाथ को सहारा देने (स्लिंग बनाने) के लिए|खून रोकने के लिए|बुखार मापने के लिए|टूटे हुए हाथ को सहारा देने (स्लिंग बनाने) के लिए|Home Science_C22|30
41|जहरीले कीड़े के काटने पर क्या करना चाहिए?|घाव को चूसना चाहिए|प्रभावित क्षेत्र को साबुन और पानी से धोना चाहिए|घाव को गर्म करना चाहिए|उस पर मिट्टी लगानी चाहिए|प्रभावित क्षेत्र को साबुन और पानी से धोना चाहिए|Home Science_C22|30
42|एम्बुलेंस को बुलाने के लिए भारत में कौन सा नंबर डायल करते हैं?|100|101|102 / 108|103|102 / 108|Home Science_C22|30
43|घर में आग लगने के कारणों में से एक है:|पानी का रिसाव|शॉर्ट-सर्किट|खुली खिड़कियां|पौधे लगाना|शॉर्ट-सर्किट|Home Science_C22|30
44|प्राथमिक चिकित्सा देने के बाद क्या करना चाहिए?|घायल को अकेला छोड़ देना चाहिए|पीड़ित को जल्द से जल्द डॉक्टरी सहायता दिलानी चाहिए|घर चले जाना चाहिए|पुलिस का इंतजार करना चाहिए|पीड़ित को जल्द से जल्द डॉक्टरी सहायता दिलानी चाहिए|Home Science_C22|30
45|भोजन विषाक्तता (Food Poisoning) होने पर क्या करना चाहिए?|और भोजन करना चाहिए|बहुत सारे तरल पदार्थ पीने चाहिए|व्यायाम करना चाहिए|सो जाना चाहिए|बहुत सारे तरल पदार्थ पीने चाहिए|Home Science_C22|30
46|एक अच्छा प्राथमिक उपचारकर्ता घायल व्यक्ति से क्या करता है?|बहस करता है|उसे डांटता है|उसे दिलासा और हिम्मत देता है|उसे डराता है|उसे दिलासा और हिम्मत देता है|Home Science_C22|30
47|किसी आपदा के लिए पहले से तैयार रहना क्या कहलाता है?|आपदा प्रबंधन|आपदा के बाद राहत|आपदा की तैयारी|आपदा का अध्ययन|आपदा की तैयारी|Home Science_C22|30
48|आपातकालीन किट में रखे खाद्य पदार्थ कैसे होने चाहिए?|जल्दी खराब न होने वाले (Non-perishable)|बहुत स्वादिष्ट|घर पर बने हुए|तरल पदार्थ|जल्दी खराब न होने वाले (Non-perishable)|Home Science_C22|30
49|पैरों में ऐंठन होने पर क्या करना चाहिए?|पैरों को मोड़ना चाहिए|मांसपेशियों को धीरे-धीरे खींचना (स्ट्रेच करना) चाहिए|दौड़ना चाहिए|उसे अनदेखा करना चाहिए|मांसपेशियों को धीरे-धीरे खींचना (स्ट्रेच करना) चाहिए|Home Science_C22|30
50|किसी भी आपात स्थिति का सामना करने के लिए सबसे शक्तिशाली उपकरण क्या है?|पैसा|ताकत|जानकारी और शांत दिमाग|मोबाइल फोन|जानकारी और शांत दिमाग|Home Science_C22|30
