id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
36|Which invention of the 20th century has had the most significant impact on the English language today?|The television|The radio|The airplane|The internet|The internet|The_Story_of_English_C3|30
37|Acronyms like 'laser' and 'radar' became common in which period?|Early Modern English|The 18th Century|The 19th Century|The 20th Century (Late Modern)|The 20th Century (Late Modern)|The_Story_of_English_C3|30
38|The English language now has the largest ______ of any language in the world.|grammar rulebook|number of speakers|number of letters|vocabulary|vocabulary|The_Story_of_English_C3|30
39|The term 'Global English' refers to...|the Queen's English|the use of English as a worldwide means of communication|American English only|the study of English grammar|the use of English as a worldwide means of communication|The_Story_of_English_C3|30
40|The silent 'e' at the end of words like 'name' is a remnant from...|Old English|Middle English pronunciation|a mistake by early printers|French spelling|Middle English pronunciation|The_Story_of_English_C3|30
41|The British colonization of Australia in the late 18th century led to the development of...|New Zealand English|South African English|Australian English|Canadian English|Australian English|The_Story_of_English_C3|30
42|The rise of London as a political, commercial, and cultural center was key to the development of...|Northern English|Standard English|Scottish English|Welsh English|Standard English|The_Story_of_English_C3|30
43|The verb ending '-eth' (e.g., 'goeth') was common in Early Modern English but was replaced by...|-ing|-s|-ed|-en|-s|The_Story_of_English_C3|30
44|The split between American and British English began primarily in which century?|16th|17th|18th|19th|18th|The_Story_of_English_C3|30
45|Modern English uses ______ to form questions and negatives, which was less common in Old English.|word order|inflections|auxiliary verbs (do, have)|tone of voice|auxiliary verbs (do, have)|The_Story_of_English_C3|30
46|'A pidgin' is a...|native language|fully developed language|simplified language used for communication between groups|dialect of English|simplified language used for communication between groups|The_Story_of_English_C3|30
47|When a pidgin becomes the native language of a community, it is called a...|dialect|creole|lingua franca|standard language|creole|The_Story_of_English_C3|30
48|The future of the English language will likely see...|it becoming simpler|more fragmentation into different varieties|it being replaced by Chinese|no changes at all|more fragmentation into different varieties|The_Story_of_English_C3|30
49|The word 'bungalow' came into English from which part of the British Empire?|Australia|India|South Africa|Canada|India|The_Story_of_English_C3|30
50|Overall, the history of Modern English is a story of...|decay and simplification|stability and resistance to change|standardization and global expansion|becoming more difficult|standardization and global expansion|The_Story_of_English_C3|30
