id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
34|The most significant manuscript of Old English poetry is the...|Exeter Book|Vercelli Book|Junius Manuscript|Beowulf Manuscript|Exeter Book|The_Story_of_English_C1|30
35|Which Roman emperor's withdrawal of troops paved the way for the Anglo-Saxon invasion?|Julius Caesar|Augustus|Claudius|Honorius|Honorius|The_Story_of_English_C1|30
36|The Anglo-Saxon period saw the establishment of the ______ (council of wise men).|Parliament|Congress|Witan|Senate|Witan|The_Story_of_English_C1|30
37|An alliterative verse is a key feature of Old English...|prose|poetry|drama|legal documents|poetry|The_Story_of_English_C1|30
38|'Caedmon's Hymn' is one of the earliest known examples of...|Old English prose|Old English drama|a historical record|Old English poetry|Old English poetry|The_Story_of_English_C1|30
39|The term 'England' comes from 'Engla land', meaning...|Land of the Saxons|Land of the Angles|Land of the Jutes|Land of the Celts|Land of the Angles|The_Story_of_English_C1|30
40|The Christianisation of Anglo-Saxon England began in the late...|5th century|6th century|7th century|8th century|6th century|The_Story_of_English_C1|30
41|What did a 'kenning' in Old English poetry refer to?|A type of rhyme|A rhythmic pattern|A metaphorical compound phrase|A form of stanza|A metaphorical compound phrase|The_Story_of_English_C1|30
42|An example of a kenning for 'sea' would be...|'blue water'|'deep ocean'|'whale-road'|'big pond'|'whale-road'|The_Story_of_English_C1|30
43|The majority of Old English texts that survive are of what nature?|Comical|Romantic|Religious|Political|Religious|The_Story_of_English_C1|30
44|The Anglo-Saxons were originally...|Christian|Jewish|Muslim|Pagan|Pagan|The_Story_of_English_C1|30
45|The Danelaw was a large area of England under ______ control.|Saxon|Norman|Viking (Danish)|Roman|Viking (Danish)|The_Story_of_English_C1|30
46|After the Norman Conquest, English became the language of the...|nobility|church|common people|royal court|common people|The_Story_of_English_C1|30
47|Old English pronouns were distinguished by...|case, number, and gender|only number|only gender|only case|case, number, and gender|The_Story_of_English_C1|30
48|The transition from Old English to Middle English was a ______ process.|sudden|gradual|government-mandated|violent|gradual|The_Story_of_English_C1|30
49|Which of these Modern English words is of Old English origin?|Government|Water|Restaurant|Justice|Water|The_Story_of_English_C1|30
50|The loss of ______ was a major feature of the transition from Old English to Middle English.|vocabulary|inflections|vowels|consonants|inflections|The_Story_of_English_C1|30
