id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
16|نذیر احمد پڑھانے میں کس چیز کا زیادہ استعمال کرتے تھے؟|غصہ اور سزا|پیار اور محبت|کہانیاں اور لطیفے|انعام اور اکرام|غصہ اور سزا|Urdu_C1|30
17|نذیر احمد کا مزاج کیسا تھا؟|بہت سخت گیر|بہت نرم|لاپرواہ|خوشامدی|بہت سخت گیر|Urdu_C1|30
18|سبق پڑھاتے وقت نذیر احمد کا رویہ کیسا ہوتا تھا؟|جلاد کی طرح|دوست کی طرح|بھائی کی طرح|ایک بزرگ کی طرح|جلاد کی طرح|Urdu_C1|30
19|فرحت اللہ بیگ اور میاں دانی کو سبق یاد نہ ہونے پر کیا سزا ملتی تھی؟|مولوی صاحب کے ڈنڈے کھانے پڑتے تھے|کلاس سے باہر نکال دیا جاتا تھا|جرمانہ ادا کرنا پڑتا تھا|والدین سے شکایت کی جاتی تھی|مولوی صاحب کے ڈنڈے کھانے پڑتے تھے|Urdu_C1|30
20|نذیر احمد کس علم میں مہارت رکھتے تھے؟|عربی ادب اور صرف و نحو|فارسی شاعری|تاریخ|ریاضی|عربی ادب اور صرف و نحو|Urdu_C1|30
21|فرحت اللہ بیگ کس چیز میں کمزور تھے؟|صرف و نحو (گرامر)|شاعری|تاریخ|جغرافیہ|صرف و نحو (گرامر)|Urdu_C1|30
22|میاں دانی کس چیز میں کمزور تھے؟|شعر خوانی|لکھائی|ریاضی|انگریزی|شعر خوانی|Urdu_C1|30
23|نذیر احمد کے پڑھانے کا وقت کیا تھا؟|نمازِ فجر کے بعد|دوپہر میں|شام میں|رات میں|نمازِ فجر کے بعد|Urdu_C1|30
24|کہانی کے مطابق، کون زیادہ غلطیاں کرتا تھا؟|مرزا فرحت اللہ بیگ|میاں دانی|دونوں برابر|کوئی نہیں|مرزا فرحت اللہ بیگ|Urdu_C1|30
25|نذیر احمد کی شخصیت کی سب سے نمایاں خوبی کیا تھی؟|علم دوستی اور اصول پسندی|نرم مزاجی|دولت کی ہوس|لاپرواہی|علم دوستی اور اصول پسندی|Urdu_C1|30
26|شعر خوانی کے دوران میاں دانی کیا غلطی کرتے تھے؟|اعراب کی غلطی|شعر بھول جاتے تھے|آواز بلند نہیں ہوتی تھی|شعر کا مطلب غلط بتاتے تھے|اعراب کی غلطی|Urdu_C1|30
27|'اعراب' کا کیا مطلب ہے؟|زیر، زبر، پیش|شعر کا وزن|قافیہ|ردیف|زیر، زبر، پیش|Urdu_C1|30
28|جب میاں دانی نے شعر غلط پڑھا تو نذیر احمد نے کیا کیا؟|بہت غصہ ہوئے اور کتاب پھینک دی|ہنسنے لگے|نظر انداز کر دیا|دوبارہ پڑھنے کو کہا|بہت غصہ ہوئے اور کتاب پھینک دی|Urdu_C1|30
29|فرحت اللہ بیگ نے میاں دانی کی غلطی پر کیا کیا؟|وہ ہنس پڑے|وہ خاموش رہے|انہوں نے میاں دانی کو ڈانٹا|انہوں نے استاد سے شکایت کی|وہ ہنس پڑے|Urdu_C1|30
30|نذیر احمد نے فرحت اللہ بیگ کو کیوں ڈانٹا؟|میاں دانی کی غلطی پر ہنسنے کی وجہ سے|سبق یاد نہ کرنے کی وجہ سے|دیر سے آنے کی وجہ سے|کتاب نہ لانے کی وجہ سے|میاں دانی کی غلطی پر ہنسنے کی وجہ سے|Urdu_C1|30
31|طالب علم کس کتاب سے سبق پڑھ رہے تھے؟|مطول|دیوانِ غالب|مقدمہ شعر و شاعری|آبِ حیات|مطول|Urdu_C1|30
32|نذیر احمد کو کس شاعر کا کلام بہت پسند تھا؟|ذوق|غالب|میر|سودا|ذوق|Urdu_C1|30
33|نذیر احمد کے مطابق، اصل استاد کون ہے؟|جو شاگرد کو شاگرد سمجھے|جو شاگرد کو دوست سمجھے|جو شاگرد کو بیٹا سمجھے|جو شاگرد سے ڈرے|جو شاگرد کو شاگرد سمجھے|Urdu_C1|30
34|نذیر احمد نے فرحت اللہ بیگ کو کس بات کی دعا دی؟|اچھا علم حاصل کرنے اور دوسروں کو سکھانے کی|دولت مند بننے کی|بڑا افسر بننے کی|لمبی عمر کی|اچھا علم حاصل کرنے اور دوسروں کو سکھانے کی|Urdu_C1|30
35|کہانی میں 'ماسٹر صاحب' کسے کہا گیا ہے؟|نذیر احمد کو|فرحت اللہ بیگ کو|میاں دانی کو|کتاب فروش کو|نذیر احمد کو|Urdu_C1|30
36|فرحت اللہ بیگ کی تحریر کا انداز کیسا ہے؟|مزاحیہ اور دلچسپ|سنجیدہ اور خشک|پیچیدہ اور مشکل|عام اور سادہ|مزاحیہ اور دلچسپ|Urdu_C1|30
37|اس خاکہ میں کس شہر کی زندگی کی عکاسی کی گئی ہے؟|دہلی|لکھنؤ|حیدرآباد|آگرہ|دہلی|Urdu_C1|30
38|'گردان' کا تعلق کس علم سے ہے؟|صرف (گرامر)|منطق|تاریخ|فلسفہ|صرف (گرامر)|Urdu_C1|30
39|نذیر احمد نے سزا کے طور پر طالب علموں کو کہاں بھیجنے کی دھمکی دی؟|مدرسہ سے نکالنے کی|گھر بھیجنے کی|پولیس کے حوالے کرنے کی|والدین سے شکایت کرنے کی|مدرسہ سے نکالنے کی|Urdu_C1|30
40|'کچھ میری اور کچھ ان کی زبانی' سے کیا مراد ہے؟|واقعات کو مصنف اور دوسروں کے نقطہ نظر سے بیان کرنا|صرف اپنی بات کہنا|صرف نذیر احمد کی بات کہنا|ایک فرضی کہانی سنانا|واقعات کو مصنف اور دوسروں کے نقطہ نظر سے بیان کرنا|Urdu_C1|30
41|کہانی کے آخر میں نذیر احمد کا رویہ کیسا ہو گیا تھا؟|نرم اور مشفقانہ|پہلے سے زیادہ سخت|لاپرواہی کا|دشمنی کا|نرم اور مشفقانہ|Urdu_C1|30
42|نذیر احمد کے نزدیک طالب علم کا سب سے بڑا فرض کیا ہے؟|علم حاصل کرنا|استاد کی خدمت کرنا|کھیل کود کرنا|پیسہ کمانا|علم حاصل کرنا|Urdu_C1|30
43|فرحت اللہ بیگ کو کس چیز کا شوق تھا؟|کرکٹ|شطرنج|کہانیاں لکھنے|پتنگ بازی|کرکٹ|Urdu_C1|30
44|نذیر احمد کے مطابق، علم کیسے آتا ہے؟|محنت اور لگن سے|صرف ذہانت سے|قسمت سے|سفارش سے|محنت اور لگن سے|Urdu_C1|30
45|خاکہ 'نذیر احمد کی کہانی' کا بنیادی مقصد کیا ہے؟|نذیر احمد کی شخصیت اور ان کے پڑھانے کے انداز کو بیان کرنا|دہلی کی تاریخ بیان کرنا|اردو ناول کی تاریخ لکھنا|اپنی آپ بیتی لکھنا|نذیر احمد کی شخصیت اور ان کے پڑھانے کے انداز کو بیان کرنا|Urdu_C1|30
46|فرحت اللہ بیگ کو سبق کیوں یاد نہیں ہوتا تھا؟|وہ کھیل کود میں زیادہ وقت صرف کرتے تھے|ان کی یادداشت کمزور تھی|استاد ٹھیک سے نہیں پڑھاتے تھے|کتابیں مشکل تھیں|وہ کھیل کود میں زیادہ وقت صرف کرتے تھے|Urdu_C1|30
47|'شعر شور انگیز' کس شاعر کے کلام کو کہا جاتا ہے؟|میر تقی میر|غالب|ذوق|سودا|میر تقی میر|Urdu_C1|30
48|نذیر احمد کے مطابق اچھا شعر پڑھنے کے لیے کیا ضروری ہے؟|صحیح اعراب اور لہجہ|بلند آواز|اچھے کپڑے|خوبصورت چہرہ|صحیح اعراب اور لہجہ|Urdu_C1|30
49|نذیر احمد نے فرحت اللہ بیگ کو آخر میں کیا نصیحت کی؟|علم کو پھیلانے کی|پیسہ بچانے کی|وقت ضائع نہ کرنے کی|اچھے دوست بنانے کی|علم کو پھیلانے کی|Urdu_C1|30
50|'آبگینہ' کے کیا معنی ہیں؟|شیشہ|پانی|آگ|سونا|شیشہ|Urdu_C1|30
51|اس کہانی سے نذیر احمد کی کون سی تصویر ابھرتی ہے؟|ایک سخت گیر لیکن شفیق استاد|ایک ظالم استاد|ایک لاپرواہ استاد|ایک امیر استاد|ایک سخت گیر لیکن شفیق استاد|Urdu_C1|30
52|مرزا فرحت اللہ بیگ نے یہ خاکہ کس کے اصرار پر لکھا؟|مولوی عبدالحق|رشید احمد صدیقی|پطرس بخاری|خواجہ حسن نظامی|مولوی عبدالحق|Urdu_C1|30
53|فرحت اللہ بیگ کے دادا کا کیا نام تھا؟|مرزا عبداللہ بیگ|مرزا نصراللہ بیگ|مرزا حشمت اللہ بیگ|مرزا اسداللہ بیگ|مرزا عبداللہ بیگ|Urdu_C1|30
54|نذیر احمد طالب علموں کو کس وقت پڑھاتے تھے؟|صبح صادق کے وقت|دوپہر کے کھانے کے بعد|عصر کی نماز کے بعد|عشاء کی نماز کے بعد|صبح صادق کے وقت|Urdu_C1|30
55|نذیر احمد کا تکیہ کلام کیا تھا؟|'کم بخت'|'جناب'|'لاحول ولا قوۃ'|'ماشاء اللہ'|'کم بخت'|Urdu_C1|30
56|کہانی میں 'بڑے بھائی' کا کردار کون ادا کر رہا ہے؟|نذیر احمد|میاں دانی|فرحت اللہ بیگ|فرحت کے والد|نذیر احمد|Urdu_C1|30
57|سبق کے دوران طالب علموں کو کس چیز کی اجازت نہیں تھی؟|آپس میں بات کرنے کی|سوال پوچھنے کی|پانی پینے کی|کتاب بند کرنے کی|آپس میں بات کرنے کی|Urdu_C1|30
58|نذیر احمد کے غصے کی وجہ کیا بنتی تھی؟|سبق میں غلطی|دیر سے آنا|شور مچانا|صفائی نہ رکھنا|سبق میں غلطی|Urdu_C1|30
59|فرحت اللہ بیگ نے اپنی کمزوری کا اعتراف کس علم میں کیا؟|صرف و نحو|منطق|تاریخ|جغرافیہ|صرف و نحو|Urdu_C1|30
60|نذیر احمد کے مطابق، طالب علم کو کیسا ہونا چاہیے؟|باادب اور محنتی|امیر اور خوبصورت|چالاک اور ہوشیار|خوشامدی اور باتونی|باادب اور محنتی|Urdu_C1|30
61|'پھبتی کہنا' کا کیا مطلب ہے؟|طنز کرنا|تعریف کرنا|جھوٹ بولنا|وعدہ کرنا|طنز کرنا|Urdu_C1|30
62|نذیر احمد نے کس چیز کو علم کی ذلت قرار دیا؟|علم کو بھلا دینا|علم پر عمل نہ کرنا|علم کو چھپانا|علم کو بیچنا|علم پر عمل نہ کرنا|Urdu_C1|30
63|فرحت اللہ بیگ کی تحریر میں سب سے نمایاں عنصر کیا ہے؟|ظرافت|سنجیدگی|رنج و غم|تصوف|ظرافت|Urdu_C1|30
64|'دلی کا ایک یادگار مشاعرہ' کس کی تصنیف ہے؟|مرزا فرحت اللہ بیگ|خواجہ حسن نظامی|رشید احمد صدیقی|مولوی عبدالحق|مرزا فرحت اللہ بیگ|Urdu_C1|30
65|مرزا فرحت اللہ بیگ کی وفات کہاں ہوئی؟|حیدرآباد|دہلی|کراچی|لاہور|حیدرآباد|Urdu_C1|30
66|نذیر احمد کے مطابق شاگرد کی غلطی پر ہنسنا کس کے برابر ہے؟|اپنی نالائقی پر خوش ہونا|استاد کی توہین کرنا|علم کی توہین کرنا|وقت ضائع کرنا|علم کی توہین کرنا|Urdu_C1|30
67|طالب علموں کو کس بات پر رونا آتا تھا؟|روز پٹنے پر|کتابیں مہنگی ہونے پر|امتحان میں فیل ہونے پر|گھر سے دور رہنے پر|روز پٹنے پر|Urdu_C1|30
68|نذیر احمد نے علم کو کس سے تشبیہ دی ہے؟|ایک خزانے سے|ایک دریا سے|ایک پہاڑ سے|ایک روشنی سے|ایک روشنی سے|Urdu_C1|30
69|فرحت اللہ بیگ نے نذیر احمد سے پڑھنے کا ذکر کس طرح کیا ہے؟|ایک دلچسپ اور یادگار تجربے کے طور پر|ایک تکلیف دہ تجربے کے طور پر|ایک غیر ضروری کام کے طور پر|ایک معمولی واقعے کے طور پر|ایک دلچسپ اور یادگار تجربے کے طور پر|Urdu_C1|30
70|اس خاکہ سے ہمیں کیا سبق ملتا ہے؟|استاد کا احترام اور علم کی قدر کرنی چاہیے|استاد سے ڈرنا نہیں چاہیے|پڑھائی کے ساتھ کھیل بھی ضروری ہے|غلطیاں کرنا انسان کی فطرت ہے|استاد کا احترام اور علم کی قدر کرنی چاہیے|Urdu_C1|30
