id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
22|نظم 'مستقبل' میں کس بات کی امید دلائی گئی ہے؟|ماضی واپس آنے کی|مستقبل کے روشن ہونے کی (اگر کوشش کی جائے)|کچھ نہ بدلنے کی|حالات مزید خراب ہونے کی|مستقبل کے روشن ہونے کی (اگر کوشش کی جائے)|Urdu_C21|30
23|'یادگارِ غالب' صنف کے اعتبار سے کیا ہے؟|ناول|ڈرامہ|سوانح اور تنقید|افسانہ|سوانح اور تنقید|Urdu_C21|30
24|حالی نے قوم کے زوال کا سب سے بڑا سبب کیا بتایا ہے؟|غربت|انگریزوں کی حکومت|علم و عمل سے دوری|موسم کی خرابی|علم و عمل سے دوری|Urdu_C21|30
25|'رہبر' کا کیا مطلب ہے؟|مسافر|راستہ دکھانے والا|دوست|دشمن|راستہ دکھانے والا|Urdu_C21|30
26|حالی کی شاعری کس شخصیت سے ملاقات کے بعد ایک نئے دور میں داخل ہوئی؟|غالب|بہادر شاہ ظفر|سرسید احمد خان|شبلی نعمانی|سرسید احمد خان|Urdu_C21|30
27|نظم میں 'خوابِ گراں' سے کیا مراد ہے؟|اچھا خواب|برا خواب|گہری نیند، غفلت|دن کا خواب|گہری نیند، غفلت|Urdu_C21|30
28|حالی کے مطابق کون سی قومیں دنیا میں عزت پاتی ہیں؟|جو ماضی پر فخر کرتی ہیں|جو محنتی اور ہنرمند ہوتی ہیں|جو بہت امیر ہوتی ہیں|جو جنگجو ہوتی ہیں|جو محنتی اور ہنرمند ہوتی ہیں|Urdu_C21|30
29|حالی کی وفات کب ہوئی؟|1910|1912|1914|1916|1914|Urdu_C21|30
30|'بیڑا پار ہونا' محاورے کا کیا مطلب ہے؟|کشتی کا ڈوب جانا|کامیاب ہونا، مشکل سے نکلنا|سفر پر روانہ ہونا|تجارت میں نقصان ہونا|کامیاب ہونا، مشکل سے نکلنا|Urdu_C21|30
31|حالی نے کس صنف کو سب سے زیادہ کارآمد قرار دیا؟|غزل|قصیدہ|مثنوی|مسدس|مسدس|Urdu_C21|30
32|نظم کا بنیادی پیغام کیا ہے؟|ماضی پر روتے رہو|حال کو بہتر بناؤ تاکہ مستقبل روشن ہو|مستقبل کی فکر مت کرو|سب کچھ قسمت پر چھوڑ دو|حال کو بہتر بناؤ تاکہ مستقبل روشن ہو|Urdu_C21|30
33|'فرض' کا جمع کیا ہے؟|فریضہ|فرائض|فرضوں|فاروق|فرائض|Urdu_C21|30
34|حالی نے کن لوگوں کو 'قوم کا معمار' کہا ہے؟|بزرگوں کو|سیاستدانوں کو|نوجوانوں کو|امیروں کو|نوجوانوں کو|Urdu_C21|30
35|حالی کے نزدیک شاعری کا مقصد کیا ہے؟|صرف لطف اندوزی|اصلاحِ معاشرہ|پیسہ کمانا|شہرت حاصل کرنا|اصلاحِ معاشرہ|Urdu_C21|30
36|'منزل' سے شاعر کی کیا مراد ہے؟|گھر|ٹھہرنے کی جگہ|قوم کی ترقی اور کامیابی کا ہدف|موت|قوم کی ترقی اور کامیابی کا ہدف|Urdu_C21|30
37|حالی نے اپنی نظم میں کس چیز کو 'بیماری' کہا ہے؟|غربت کو|غلامی کو|جہالت اور کاہلی کو|نفرت کو|جہالت اور کاہلی کو|Urdu_C21|30
38|'برق' کا کیا مطلب ہے؟|پانی|آگ|بجلی|ہوا|بجلی|Urdu_C21|30
39|شاعر نے قوم کو کس کی طرح حرکت کرنے کو کہا ہے؟|چیونٹی کی طرح|کچھوے کی طرح|دریا کی لہروں کی طرح|شیر کی طرح|دریا کی لہروں کی طرح|Urdu_C21|30
40|'تائیدِ ایزدی' سے کیا مراد ہے؟|لوگوں کی مدد|دوستوں کی مدد|اللہ کی مدد|حکومت کی مدد|اللہ کی مدد|Urdu_C21|30
41|حالی کس مشہور شاعر کے شاگرد تھے؟|ذوق|مومن|غالب|داغ|غالب|Urdu_C21|30
42|نظم میں 'شبِ تاریک' کس کی علامت ہے؟|رات کا اندھیرا|مصیبت اور جہالت کا دور|خوشی کا دور|صبح کا وقت|مصیبت اور جہالت کا دور|Urdu_C21|30
43|حالی کے مطابق ماضی کی عظمت کس کام آئے گی؟|صرف فخر کرنے کے لیے|مستقبل کی تعمیر کے لیے تحریک حاصل کرنے کے لیے|کچھ کام نہیں آئے گی|دوسروں کو ڈرانے کے لیے|مستقبل کی تعمیر کے لیے تحریک حاصل کرنے کے لیے|Urdu_C21|30
44|'عبرت' کا کیا مطلب ہے؟|خوشی|غم|سبق، نصیحت|حیرت|سبق، نصیحت|Urdu_C21|30
45|حالی نے کن چیزوں کو مستقبل کی کامیابی کی ضمانت قرار دیا ہے؟|علم، ہنر اور محنت|دولت، طاقت اور سفارش|قسمت، دعا اور انتظار|جھوٹ، فریب اور مکاری|علم، ہنر اور محنت|Urdu_C21|30
46|'کشتی' کا استعارہ نظم میں کس کے لیے استعمال ہوا ہے؟|ایک جہاز کے لیے|قوم کے لیے|زندگی کے لیے|ایک شخص کے لیے|قوم کے لیے|Urdu_C21|30
47|حالی نے اپنی شاعری کے ذریعے کیا کرنے کی کوشش کی؟|قوم کو غفلت سے بیدار کرنے کی|لوگوں کو ہنسانے کی|بادشاہوں سے انعام حاصل کرنے کی|اپنا غم بیان کرنے کی|قوم کو غفلت سے بیدار کرنے کی|Urdu_C21|30
48|'ہم نشیں' کا مطلب کیا ہے؟|دشمن|پڑوسی|ساتھ بیٹھنے والا، دوست|اجنبی|ساتھ بیٹھنے والا، دوست|Urdu_C21|30
49|نظم 'مستقبل' کس دور کی عکاسی کرتی ہے؟|مغلیہ دور کا زوال|1857 کے بعد مسلمانوں کی پستی کا دور|آزادی کے بعد کا دور|موجودہ دور|1857 کے بعد مسلمانوں کی پستی کا دور|Urdu_C21|30
50|حالی کا شمار اردو ادب کے کن شعراء میں ہوتا ہے؟|کلاسیکی شعراء|جدید نظم کے بانیوں میں|رومانوی شعراء|صرف غزل گو شعراء|جدید نظم کے بانیوں میں|Urdu_C21|30
