id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
17|'کلیاتِ سراج' کس کی تصنیف ہے؟|میر تقی میر|ولی دکنی|سراج اورنگ آبادی|غالب|سراج اورنگ آبادی|Urdu_C11|30
18|میر کی غزل میں 'بیمار' سے کیا مراد ہے؟|ایک مریض|شاعر خود (عاشق)|معشوق|زمانہ|شاعر خود (عاشق)|Urdu_C11|30
19|ولی دکنی نے کس شہر کو 'جنت' کہا ہے؟|دہلی|آگرہ|سورت|اورنگ آباد|سورت|Urdu_C11|30
20|سراج اورنگ آبادی کے مرشد کون تھے؟|خواجہ معین الدین چشتی|نظام الدین اولیاء|حضرت شاہ عبدالرحمن چشتی|بابا فرید|حضرت شاہ عبدالرحمن چشتی|Urdu_C11|30
21|'نکات الشعراء' کس کا تذکرہ ہے؟|میر حسن|میر تقی میر|محمد حسین آزاد|غالب|میر تقی میر|Urdu_C11|30
22|ولی دکنی کی شاعری نے شمالی ہند میں کیا اثر ڈالا؟|فارسی شاعری کو فروغ دیا|اردو غزل گوئی کا باقاعدہ آغاز کیا|مرثیہ گوئی کو مقبول کیا|قصیدہ نگاری شروع کی|اردو غزل گوئی کا باقاعدہ آغاز کیا|Urdu_C11|30
23|سراج اورنگ آبادی کی غزل میں 'نہ میں رہا نہ تو رہی' سے کیا مراد ہے؟|دونوں کی موت|عاشق اور معشوق کا ایک ہو جانا (وحدت الوجود)|جدائی|جھگڑا|عاشق اور معشوق کا ایک ہو جانا (وحدت الوجود)|Urdu_C11|30
24|میر کی غزل میں 'دیدنی ہے شکستگی دل کی' کا کیا مطلب ہے؟|دل کا ٹوٹنا نظر آتا ہے|دل کا ٹوٹنا دیکھنے کے قابل ہے|دل کے ٹوٹنے پر افسوس ہے|دل ٹوٹنے سے بچ گیا|دل کا ٹوٹنا دیکھنے کے قابل ہے|Urdu_C11|30
25|ولی دکنی کا پورا نام کیا تھا؟|ولی محمد ولی|محمد ولی|ولی الدین|شمس الدین ولی اللہ|ولی محمد ولی|Urdu_C11|30
26|سراج اورنگ آبادی نے شاعری کیوں ترک کر دی تھی؟|مرشد کے کہنے پر|بیماری کی وجہ سے|دربار سے نکالے جانے پر|دل برداشتہ ہو کر|مرشد کے کہنے پر|Urdu_C11|30
27|میر تقی میر کو کس نواب کی دعوت پر لکھنؤ آئے تھے؟|شجاع الدولہ|آصف الدولہ|واجد علی شاہ|سراج الدولہ|آصف الدولہ|Urdu_C11|30
28|ولی دکنی کی شاعری میں کون سا عنصر نہیں ملتا؟|حسن پرستی|تصوف|سیاسی بغاوت|فلسفہ|سیاسی بغاوت|Urdu_C11|30
29|'منتخب التواریخ' کے مصنف سراج اورنگ آبادی کا ذکر کس نام سے کرتے ہیں؟|سراج سخنور|درویش شاعر|عاشقِ الٰہی|ولیِ کامل|درویش شاعر|Urdu_C11|30
30|میر کی شاعری کو 'دلی کا مرثیہ' کس نے کہا؟|حالی|شبلی|محمد حسین آزاد|مولوی عبدالحق|حالی|Urdu_C11|30
31|ولی دکنی کے کلام میں 'کوئے یار' سے کیا مراد ہے؟|دوست کا گھر|محبوب کی گلی|بازار|میدان جنگ|محبوب کی گلی|Urdu_C11|30
32|سراج اورنگ آبادی کا مزار کہاں ہے؟|دہلی|حیدرآباد|اورنگ آباد|اجمیر|اورنگ آباد|Urdu_C11|30
33|'ذکرِ میر' کیا ہے؟|شاعری کا مجموعہ|خطوط|ناول|خود نوشت سوانح|خود نوشت سوانح|Urdu_C11|30
34|ولی دکنی کے دور میں شاعری کی زبان کیا تھی؟|اردو|ہندی|فارسی|عربی|فارسی|Urdu_C11|30
35|سراج کی شاعری میں 'جنوں' اور 'پری' کس کی علامتیں ہیں؟|عشقِ مجازی اور معشوقِ مجازی|عشقِ حقیقی اور ذاتِ الٰہی|دیوانگی اور خوبصورتی|دنیا اور آخرت|عشقِ حقیقی اور ذاتِ الٰہی|Urdu_C11|30
36|میر تقی میر کا انتقال کہاں ہوا؟|دہلی|آگرہ|لکھنؤ|فیض آباد|لکھنؤ|Urdu_C11|30
37|ولی دکنی کی غزل کا ردیف 'کیا کیا' کس چیز کو ظاہر کرتا ہے؟|سوال|حیرت اور کثرت|افسوس|خوشی|حیرت اور کثرت|Urdu_C11|30
38|'بوستانِ خیال' کس کی تصنیف ہے؟|میر تقی میر|غالب|سراج اورنگ آبادی|ولی دکنی|سراج اورنگ آبادی|Urdu_C11|30
39|میر نے اپنی غزل میں کس عمارت کا ذکر کیا ہے جو اب نہیں رہی؟|تاج محل|لال قلعہ|جامع مسجد|وہ عمارت جس پر دل ٹوٹا تھا|وہ عمارت جس پر دل ٹوٹا تھا|Urdu_C11|30
40|شمالی ہند میں ولی کا کلام کس نے متعارف کروایا؟|امیر خسرو|سعد اللہ گلشن|میر درد|سودا|سعد اللہ گلشن|Urdu_C11|30
41|'تحیر' کا کیا مطلب ہے؟|خوشی|غم|حیرت|خوف|حیرت|Urdu_C11|30
42|میر کی شاعری میں 'شام ہی سے بجھا سا رہتا ہے' سے کیا مراد ہے؟|شام کو اداس ہونا|دل کی ویرانی اور مسلسل اداسی|کم روشنی ہونا|نیند آنا|دل کی ویرانی اور مسلسل اداسی|Urdu_C11|30
43|ولی دکنی کو 'ریختہ کا استاد' کس نے کہا؟|میر تقی میر|غالب|سودا|قائم چاندپوری|میر تقی میر|Urdu_C11|30
44|سراج اورنگ آبادی کس مغل بادشاہ کے ہمعصر تھے؟|اکبر|شاہ جہاں|اورنگزیب|محمد شاہ رنگیلا|محمد شاہ رنگیلا|Urdu_C11|30
45|میر کی شاعری میں 'آشوب' کا لفظ کس معنی میں استعمال ہوا ہے؟|بیماری|فساد اور بربادی|محبت|خوشی|فساد اور بربادی|Urdu_C11|30
46|'محبوب کی کمر' کو شاعری میں کس چیز سے تشبیہ دی جاتی ہے؟|تلوار|بال|خیال|موجود نہ ہونا|موجود نہ ہونا|Urdu_C11|30
47|سراج اورنگ آبادی کے کلام میں 'خود نما' سے کیا مراد ہے؟|اپنے آپ کو ظاہر کرنے والا|مغرور|خوبصورت|اللہ تعالیٰ|اللہ تعالیٰ|Urdu_C11|30
48|'آبلہ پا' کا کیا مطلب ہے؟|جس کے پاؤں میں چھالے ہوں|تیز چلنے والا|لنگڑا کر چلنے والا|مضبوط قدموں والا|جس کے پاؤں میں چھالے ہوں|Urdu_C11|30
49|ولی، سراج اور میر کا تعلق شاعری کے کس دور سے ہے؟|جدید دور|کلاسیکی دور|ترقی پسند دور|علی گڑھ تحریک|کلاسیکی دور|Urdu_C11|30
50|میر نے اپنے بارے میں کیا کہا ہے کہ 'مجھ کو شاعر نہ کہو میر کہ صاحب میں نے'؟|میں شاعر نہیں ہوں|درد و غم جمع کر کے دیوان بنایا ہے|میں ایک عام آدمی ہوں|شاعری میرا پیشہ نہیں ہے|درد و غم جمع کر کے دیوان بنایا ہے|Urdu_C11|30
