id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
28|انشائیہ کا فن کس چیز کا تقاضا کرتا ہے؟|آزادی اور بے تکلفی|قواعد و ضوابط کی پابندی|تحقیق اور حوالے|تاریخی شعور|آزادی اور بے تکلفی|Urdu_C4|30
29|'نظم جدید کی کروٹیں' کس کی کتاب ہے؟|وزیر آغا|کلیم الدین احمد|شمس الرحمن فاروقی|گوپی چند نارنگ|وزیر آغا|Urdu_C4|30
30|انشائیہ میں بات کہاں سے کہاں جا پہنچتی ہے؟|ایک نکتے سے دوسرے غیر متعلقہ نکتے تک|ایک ہی موضوع کے گرد گھومتی ہے|ایک نتیجے پر ختم ہوتی ہے|ایک سوال پر ختم ہوتی ہے|ایک نکتے سے دوسرے غیر متعلقہ نکتے تک|Urdu_C4|30
31|انشائیہ میں کس چیز کو اہمیت دی جاتی ہے؟|اندازِ تحریر کو|موضوع کی اہمیت کو|دلائل کی مضبوطی کو|حوالوں کی کثرت کو|اندازِ تحریر کو|Urdu_C4|30
32|وزیر آغا نے کس رسالے کی ادارت کی؟|'اوراق'|'فنون'|'نقوش'|'سویرا'|'اوراق'|Urdu_C4|30
33|انشائیہ کی زبان کیسی ہوتی ہے؟|شگفتہ، رواں اور عام فہم|علمی، ثقیل اور مشکل|شاعرانہ اور رنگین|رپورتاژ جیسی خشک|شگفتہ، رواں اور عام فہم|Urdu_C4|30
34|انشائیہ میں مصنف کا مقصد قاری کو کیا دینا ہوتا ہے؟|ایک خوشگوار ذہنی تجربہ|ٹھوس معلومات|ایک اخلاقی سبق|ایک سیاسی نظریہ|ایک خوشگوار ذہنی تجربہ|Urdu_C4|30
35|انشائیہ کو انگریزی میں کیا کہتے ہیں؟|Essay / Personal Essay|Article|Short Story|Novel|Essay / Personal Essay|Urdu_C4|30
36|انشائیہ میں کس چیز کا امکان ہمیشہ رہتا ہے؟|موضوع سے بھٹکنے کا|موضوع پر قائم رہنے کا|نتیجہ اخذ کرنے کا|بحث کرنے کا|موضوع سے بھٹکنے کا|Urdu_C4|30
37|وزیر آغا بنیادی طور پر کیا تھے؟|نقاد اور انشائیہ نگار|ناول نگار|مورخ|سیاستداں|نقاد اور انشائیہ نگار|Urdu_C4|30
38|انشائیہ کے لیے کس قسم کا موضوع موزوں ہوتا ہے؟|ہلکا پھلکا اور عام|سنجیدہ اور فلسفیانہ|سائنسی اور تکنیکی|تاریخی اور سیاسی|ہلکا پھلکا اور عام|Urdu_C4|30
39|انشائیہ نگار قاری سے کیا توقع رکھتا ہے؟|وہ اس کی ذہنی پرواز میں شریک ہو|وہ اس کی ہر بات سے اتفاق کرے|وہ اس کی تحریر پر تنقید کرے|وہ اس کی تحریر کو یاد کرے|وہ اس کی ذہنی پرواز میں شریک ہو|Urdu_C4|30
40|انشائیہ میں 'میں' (مصنف) کا کردار کیسا ہوتا ہے؟|مرکزی اور اہم|غیر اہم اور ضمنی|مبہم اور پوشیدہ|بالکل نہیں ہوتا|مرکزی اور اہم|Urdu_C4|30
41|'دوسرے کنارے سے' کس کا سفرنامہ ہے؟|وزیر آغا|مستنصر حسین تارڑ|ابنِ انشاء|عطاء الحق قاسمی|وزیر آغا|Urdu_C4|30
42|انشائیہ میں کس چیز کی گنجائش نہیں ہوتی؟|قطعی اور حتمی بات کی|شک اور سوال کی|ذاتی رائے کی|نئے خیال کی|قطعی اور حتمی بات کی|Urdu_C4|30
43|انشائیہ کا کینوس کیسا ہوتا ہے؟|محدود|بہت وسیع|طے شدہ|غیر معین|بہت وسیع|Urdu_C4|30
44|انشائیہ نگار کا ذہن کس طرح کام کرتا ہے؟|ایک تتلی کی طرح جو ایک پھول سے دوسرے پھول پر جاتی ہے|ایک شہد کی مکھی کی طرح جو رس جمع کرتی ہے|ایک سائنسداں کی طرح جو تحقیق کرتا ہے|ایک جج کی طرح جو فیصلہ سناتا ہے|ایک تتلی کی طرح جو ایک پھول سے دوسرے پھول پر جاتی ہے|Urdu_C4|30
45|انشائیہ کا سب سے بڑا وصف کیا ہے؟|آزادیِ اظہار|پابندیِ خیال|منطقیت|استدلال|آزادیِ اظہار|Urdu_C4|30
46|انشائیہ میں طنز و مزاح کا مقصد کیا ہوتا ہے؟|نشاط پیدا کرنا|تضحیک کرنا|اصلاح کرنا|تنقید کرنا|نشاط پیدا کرنا|Urdu_C4|30
47|'تخلیقی عمل' کس کی تنقیدی کتاب ہے؟|وزیر آغا|محمد حسن عسکری|آل احمد سرور|احتشام حسین|وزیر آغا|Urdu_C4|30
48|انشائیہ پڑھنے کے بعد قاری کیا محسوس کرتا ہے؟|ذہنی کشادگی اور انبساط|ذہنی الجھن اور تھکاوٹ|معلومات میں اضافہ|کسی نتیجے پر پہنچنا|ذہنی کشادگی اور انبساط|Urdu_C4|30
49|وزیر آغا نے انشائیہ کو کس چیز کے خلاف ردِ عمل قرار دیا ہے؟|مضمون کی سنجیدگی اور منطقیت کے خلاف|شاعری کی جذباتیت کے خلاف|افسانے کی قصہ گوئی کے خلاف|ناول کی طوالت کے خلاف|مضمون کی سنجیدگی اور منطقیت کے خلاف|Urdu_C4|30
50|ایک کامیاب انشائیہ نگار کے لیے کیا ضروری ہے؟|شگفتہ مزاجی اور ذہانت|علمی گہرائی اور تحقیق|سنجیدگی اور متانت|افسانوی تخیل|شگفتہ مزاجی اور ذہانت|Urdu_C4|30
