id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
18|مومن کے کس شعر کے بدلے میں غالب نے اپنا پورا دیوان دینے کی بات کہی تھی؟|اثر اس کو ذرا نہیں ہوتا|تم میرے پاس ہوتے ہو گویا|وہ جو ہم میں تم میں قرار تھا|کوئی نہیں|تم میرے پاس ہوتے ہو گویا|Urdu_C12|30
19|داغ کی شاعری میں کس چیز کا عنصر غالب ہے؟|تصوف|عشق مجازی اور شوخی|غم اور اداسی|سیاست|عشق مجازی اور شوخی|Urdu_C12|30
20|غالب کا انتقال کہاں ہوا؟|آگرہ|کلکتہ|رام پور|دہلی|دہلی|Urdu_C12|30
21|'مکتبِ عشق' کا استاد کسے کہا جاتا ہے؟|غالب|مومن|میر|داغ|داغ|Urdu_C12|30
22|غالب کے خطوط کے مجموعے کا نام کیا ہے؟|اردوئے معلیٰ|غبارِ خاطر|مکتوباتِ غالب|خطوطِ غالب|اردوئے معلیٰ|Urdu_C12|30
23|'نقش فریادی ہے کس کی شوخیِ تحریر کا' - یہ غالب کی غزل کا کونسا شعر ہے؟|مطلع|مقطع|تیسرا شعر|آخری شعر|مطلع|Urdu_C12|30
24|مومن کی شاعری میں 'بت' کا لفظ کس کے لیے استعمال ہوتا ہے؟|مورت|پتھر|محبوب|خدا|محبوب|Urdu_C12|30
25|'فصیح الملک' اور 'دبیرالدولہ' کس شاعر کے خطابات تھے؟|غالب|مومن|داغ|ذوق|داغ|Urdu_C12|30
26|غالب نے کس کی شان میں قصیدے لکھے؟|بہادر شاہ ظفر|ملکہ وکٹوریہ|نواب واجد علی شاہ|اکبر شاہ ثانی|بہادر شاہ ظفر|Urdu_C12|30
27|'وہ جو ہم میں تم میں قرار تھا تمہیں یاد ہو کہ نہ یاد ہو' - یہ غزل کس کی ہے؟|غالب|داغ|مومن|جگر|مومن|Urdu_C12|30
28|کون سا شاعر لال قلعے کے مشاعروں میں شریک ہوتا تھا؟|صرف غالب|صرف ذوق|غالب، ذوق اور مومن|صرف داغ|غالب، ذوق اور مومن|Urdu_C12|30
29|'گلشن میں بندوبست برنگِ دگر ہے آج' - داغ کے اس مصرعے کا کیا مطلب ہے؟|باغ میں پھول نہیں ہیں|باغ کا رنگ بدل گیا ہے|باغ میں آج کچھ خاص اور الگ انتظام ہے|آج باغ بند ہے|باغ میں آج کچھ خاص اور الگ انتظام ہے|Urdu_C12|30
30|غالب کی مشکل پسندی کی وجہ کیا تھی؟|فارسی کا گہرا اثر|عربی کا علم|انگریزی سے واقفیت|کم علمی|فارسی کا گہرا اثر|Urdu_C12|30
31|مومن کو 'شاعرِ مکرِ شاعرانہ' کس نے کہا؟|حالی|شبلی|آزاد|غالب|غالب|Urdu_C12|30
32|داغ دہلوی کا مزار کہاں ہے؟|دہلی|حیدرآباد|رام پور|کلکتہ|حیدرآباد|Urdu_C12|30
33|'ہیں اور بھی دنیا میں سخنور بہت اچھے، کہتے ہیں کہ غالب کا ہے اندازِ بیاں اور' - یہ شعر کس کا ہے؟|میر|حالی|خود غالب کا|مومن|خود غالب کا|Urdu_C12|30
34|مومن کا پورا نام کیا تھا؟|محمد مومن خان|حکیم مومن خان مومن|نواب مومن خان|مومن دہلوی|حکیم مومن خان مومن|Urdu_C12|30
35|'آفتابِ شاعری' کس کا لقب ہے؟|غالب|داغ|جوش|اقبال|داغ|Urdu_C12|30
36|غالب کے فارسی استاد کون تھے؟|عبد الصمد|میر تقی میر|ذوق|بیدل|عبد الصمد|Urdu_C12|30
37|مومن کی غزل 'اثر اس کو ذرا نہیں ہوتا' میں ردیف کیا ہے؟|نہیں ہوتا|ذرا نہیں ہوتا|ہوتا|اس کو ذرا نہیں ہوتا|ہوتا|Urdu_C12|30
38|'خاطر سے یا لحاظ سے میں مان تو گیا' - یہ مصرع کس شاعر کا ہے؟|غالب|مومن|جرات|داغ|داغ|Urdu_C12|30
39|غالب کی پنشن کا مقدمہ کہاں تک گیا؟|دہلی|آگرہ|لکھنؤ|کلکتہ|کلکتہ|Urdu_C12|30
40|کون سا شاعر اپنے 'عشق' کی وجہ سے بھی مشہور ہے؟|غالب|داغ|مومن|ذوق|مومن|Urdu_C12|30
41|داغ نے کس کی زبان کو مستند قرار دیا؟|دہلی کے عوام|لکھنؤ کے شرفا|حیدرآباد کے نواب|اہلِ زبان|دہلی کے عوام|Urdu_C12|30
42|'قیدِ حیات و بندِ غم اصل میں دونوں ایک ہیں' - اس مصرعے میں غالب کیا کہنا چاہتے ہیں؟|زندگی اور غم الگ ہیں|زندگی قید ہے اور غم آزادی|زندگی اور غم ایک ہی چیز ہیں|موت سے پہلے غم سے چھٹکارا نہیں|زندگی اور غم ایک ہی چیز ہیں|Urdu_C12|30
43|مومن کی شاعری میں کون سا رنگ نمایاں ہے؟|تصوف|فلسفہ|عشق اور معاملہ بندی|سماجی مسائل|عشق اور معاملہ بندی|Urdu_C12|30
44|'بلبلِ ہندوستان' کس شاعر کو کہا جاتا تھا؟|اقبال|جوش|داغ|اکبر|داغ|Urdu_C12|30
45|غالب، مومن اور داغ کس صدی کے شاعر ہیں؟|17ویں صدی|18ویں صدی|19ویں صدی|20ویں صدی|19ویں صدی|Urdu_C12|30
46|'کعبے کس منہ سے جاؤ گے غالب، شرم تم کو مگر نہیں آتی' - اس شعر میں غالب کس پر طنز کر رہے ہیں؟|مخالفین پر|دوستوں پر|خود پر|زاہد پر|خود پر|Urdu_C12|30
47|مومن کا دیوان ان کی زندگی میں کتنی بار شائع ہوا؟|ایک بار|دو بار|کبھی نہیں|تین بار|ایک بار|Urdu_C12|30
48|داغ کی شاعری میں دلّی کے اجڑنے کا ذکر ملتا ہے، اس کا تاریخی پس منظر کیا ہے؟|مغل سلطنت کا زوال|1857 کی جنگِ آزادی|نادر شاہ کا حملہ|انگریزوں کی آمد|1857 کی جنگِ آزادی|Urdu_C12|30
49|'دردِ منت کشِ دوا نہ ہوا' - اس مصرعے کا کیا مطلب ہے؟|درد نے دوا کا احسان نہیں لیا|درد دوا سے ٹھیک ہو گیا|دوا نے درد پر احسان کیا|درد اور دوا ایک ہیں|درد نے دوا کا احسان نہیں لیا|Urdu_C12|30
50|کون سا شاعر دربار سے وابستہ ہونے کے باوجود دربار کی پابندیوں سے آزاد رہا؟|ذوق|غالب|داغ|مومن|مومن|Urdu_C12|30
