id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
20|جب ماں نے بھولا کو بچے کے ساتھ پٹری پر دیکھا تو اس نے کیا کیا؟|وہ چیختی ہوئی دوڑی|وہ ہنسنے لگی|وہ خاموش رہی|اس نے اپنے شوہر کو بلایا|وہ چیختی ہوئی دوڑی|Urdu_C6|30
21|افسانے کے آخر میں بھولا کی ماں نے اسے کیا کہا؟|'تو بھولا نہیں ہے'|'تو پاگل ہے'|'تو بہت اچھا ہے'|'تو میرا بیٹا نہیں ہے'|'تو بھولا نہیں ہے'|Urdu_C6|30
22|یہ افسانہ کس نفسیاتی پہلو کی عکاسی کرتا ہے؟|بچوں کی معصومیت اور ان کا نقطہ نظر|ماں کی ممتا|باپ کی شفقت|حسد اور نفرت|بچوں کی معصومیت اور ان کا نقطہ نظر|Urdu_C6|30
23|منٹو کے افسانوں کی سب سے نمایاں خوبی کیا ہے؟|حقیقت نگاری اور نفسیاتی گہرائی|رومانیت اور تخیل|مزاح اور طنز|اصلاحی اور مقصدی|حقیقت نگاری اور نفسیاتی گہرائی|Urdu_C6|30
24|بھولا کی ماں نے بیوہ ہونے کے بعد کیسا محسوس کیا؟|شدید تنہائی اور دکھ|آزادی اور سکون|اسے کوئی فرق نہیں پڑا|وہ خوش تھی|شدید تنہائی اور دکھ|Urdu_C6|30
25|دوسری شادی کے بعد بھولا کی ماں کی زندگی میں کیا تبدیلی آئی؟|اس کی اداسی اور تنہائی کم ہو گئی|وہ مزید اداس ہو گئی|اس کی مشکلات بڑھ گئیں|کوئی تبدیلی نہیں آئی|اس کی اداسی اور تنہائی کم ہو گئی|Urdu_C6|30
26|بھولا نے اپنے نئے بھائی کا نام کیا رکھا؟|اس نے کوئی نام نہیں رکھا|راجہ|چھوٹو|منا|اس نے کوئی نام نہیں رکھا|Urdu_C6|30
27|بھولا کی ماں کو اپنے پہلے شوہر کی یاد کب شدت سے آئی؟|جب بھولا نے اس سے باپ کے بارے میں پوچھا|جب وہ بیمار ہوئی|جب اس کی دوسری شادی ہوئی|جب نیا بچہ پیدا ہوا|جب بھولا نے اس سے باپ کے بارے میں پوچھا|Urdu_C6|30
28|'خبط' کا کیا مطلب ہے؟|جنون، سودا|خوشی|غم|حیرت|جنون، سودا|Urdu_C6|30
29|افسانے کا ماحول کیسا ہے؟|اداس اور گھریلو|خوشگوار اور پُررونق|خوفناک اور پراسرار|سیاسی اور ہنگامہ خیز|اداس اور گھریلو|Urdu_C6|30
30|بھولا کی ماں نے اسے اس کے باپ کے بارے میں کیا بتایا تھا؟|وہ ریل میں رہتا ہے اور ریل سے آئے گا|وہ مر چکا ہے|وہ دوسرے ملک گیا ہے|اس نے انہیں چھوڑ دیا ہے|وہ ریل میں رہتا ہے اور ریل سے آئے گا|Urdu_C6|30
31|منٹو کا تعلق کس ادبی تحریک سے تھا؟|ترقی پسند تحریک|علی گڑھ تحریک|حلقہ اربابِ ذوق|جدیدیت|حلقہ اربابِ ذوق|Urdu_C6|30
32|افسانے کا اختتام کیسا ہے؟|اچانک اور چونکا دینے والا|خوشگوار|اداس|غیر متوقع نہیں|اچانک اور چونکا دینے والا|Urdu_C6|30
33|بھولا کی ماں کا کردار کیسا ہے؟|ایک مجبور اور محبت کرنے والی عورت|ایک ظالم اور خود غرض عورت|ایک لاپرواہ ماں|ایک امیر عورت|ایک مجبور اور محبت کرنے والی عورت|Urdu_C6|30
34|یہ کہانی کس کے نقطہ نظر سے بیان کی گئی ہے؟|دانائے کل (Third Person)|بھولا|بھولا کی ماں|بھولا کا سوتیلا باپ|دانائے کل (Third Person)|Urdu_C6|30
35|بھولا کی دنیا کن چیزوں تک محدود تھی؟|اپنی ماں، گھر اور کھیل|اسکول اور کتابیں|دوست اور بازار|ریل گاڑی اور سفر|اپنی ماں، گھر اور کھیل|Urdu_C6|30
36|بچے کو پٹری پر لٹانے کا خیال بھولا کے ذہن میں کیسے آیا؟|ماں کی باتوں سے|اپنے دوستوں سے سن کر|کتاب میں پڑھ کر|خواب دیکھ کر|ماں کی باتوں سے|Urdu_C6|30
37|'سکتے میں آ جانا' کا کیا مطلب ہے؟|حیرت اور خوف سے بے حس و حرکت ہو جانا|سو جانا|بیمار ہو جانا|خوش ہو جانا|حیرت اور خوف سے بے حس و حرکت ہو جانا|Urdu_C6|30
38|اس افسانے میں منٹو نے کیا دکھانے کی کوشش کی ہے؟|بچوں کی نفسیات بڑوں سے کتنی مختلف ہوتی ہے|غربت کتنی بری چیز ہے|شادی کرنا کیوں ضروری ہے|ریل کا سفر کتنا خطرناک ہے|بچوں کی نفسیات بڑوں سے کتنی مختلف ہوتی ہے|Urdu_C6|30
39|بھولا کا کردار کس چیز کی علامت ہے؟|معصومیت|چالاکی|بہادری|بزدلی|معصومیت|Urdu_C6|30
40|منٹو کی وفات کہاں ہوئی؟|لاہور|کراچی|دہلی|لندن|لاہور|Urdu_C6|30
41|بھولا کے سوتیلے باپ نے بچے کا نام کیا تجویز کیا؟|شجاعت حسین|کرامت حسین|سعادت حسین|لیاقت حسین|شجاعت حسین|Urdu_C6|30
42|نئے بچے کی پیدائش کے بعد ماں کی توجہ کس پر زیادہ ہو گئی؟|نئے بچے پر|بھولا پر|اپنے شوہر پر|گھر کے کاموں پر|نئے بچے پر|Urdu_C6|30
43|بھولا نے بچے کو 'گُڑیا' کیوں کہا؟|کیونکہ وہ چھوٹا اور خوبصورت تھا|کیونکہ وہ لڑکی تھی|کیونکہ اس نے گڑیا جیسے کپڑے پہنے تھے|کیونکہ اس کا نام گڑیا تھا|کیونکہ وہ چھوٹا اور خوبصورت تھا|Urdu_C6|30
44|کہانی میں 'لوہے کی سڑک' کسے کہا گیا ہے؟|ریل کی پٹری|عام سڑک|پل|سرنگ|ریل کی پٹری|Urdu_C6|30
45|ماں کے نزدیک بھولا آخر میں 'بھولا' کیوں نہیں رہا تھا؟|کیونکہ اس کے عمل میں ایک گہرا اور غیر معصومانہ خیال چھپا تھا|کیونکہ وہ بڑا ہو گیا تھا|کیونکہ وہ چالاک ہو گیا تھا|کیونکہ اس نے ایک خطرناک کام کیا تھا|کیونکہ اس کے عمل میں ایک گہرا اور غیر معصومانہ خیال چھپا تھا|Urdu_C6|30
46|سعادت حسن منٹو کس لیے مشہور ہیں؟|افسانہ نگاری|شاعری|ناول نگاری|تنقید|افسانہ نگاری|Urdu_C6|30
47|بھولا کی ماں نے دوسری شادی کیوں کی؟|سہارے اور معاشی تحفظ کے لیے|محبت کی وجہ سے|خاندان کے دباؤ پر|بھولا کی خاطر|سہارے اور معاشی تحفظ کے لیے|Urdu_C6|30
48|یہ افسانہ معاشرے کے کس طبقے کی نمائندگی کرتا ہے؟|نچلے متوسط طبقے|اعلیٰ طبقے|غریب طبقے|زمیندار طبقے|نچلے متوسط طبقے|Urdu_C6|30
49|بھولا کا عمل کس بات کا نتیجہ تھا؟|غلط فہمی اور معصومانہ منطق|نفرت اور حسد|شرارت اور بدماشی|لاپرواہی اور غفلت|غلط فہمی اور معصومانہ منطق|Urdu_C6|30
50|اس افسانے کا عنوان 'بھولا' کیوں رکھا گیا؟|کیونکہ یہ مرکزی کردار کے نام اور اس کی معصومیت پر طنز ہے|کیونکہ مصنف کو یہ نام پسند تھا|کیونکہ یہ ایک عام نام ہے|کیونکہ بھولا سب کچھ بھول جاتا تھا|کیونکہ یہ مرکزی کردار کے نام اور اس کی معصومیت پر طنز ہے|Urdu_C6|30
