id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
18|جاوید کا خاندان عندلیب کو کیوں قبول نہیں کرتا؟|وہ غریب تھی|وہ کم پڑھی لکھی تھی|وہ گاتی تھی|اس کا خاندان چھوٹا تھا|وہ گاتی تھی|Urdu_C7|30
19|عندلیب کی مدد کس نے کی؟|اس کی دوست نے|اس کے والد نے|اس کے بھائی نے|کسی نے نہیں|اس کی دوست نے|Urdu_C7|30
20|افسانے میں 'پنجرہ' کس چیز کی علامت ہے؟|گھر|قید|سماج|شادی|قید|Urdu_C7|30
21|جیلانی بانو کی تحریروں میں نمایاں کیا چیز ہوتی ہے؟|مردوں کے مسائل|بچوں کی نفسیات|عورتوں کے حقوق اور نفسیات|سیاسی مسائل|عورتوں کے حقوق اور نفسیات|Urdu_C7|30
22|عندلیب کا کردار کیسا ہے؟|کمزور اور بے بس|مضبوط اور باغی|چالاک اور مکار|خاموش اور صابر|مضبوط اور باغی|Urdu_C7|30
23|جاوید کا کردار عندلیب پر کیا اثر ڈالتا ہے؟|مثبت|منفی|غیر جانبدار|حوصلہ افزا|منفی|Urdu_C7|30
24|افسانے کا انجام کیسا ہے؟|المیہ|طربیہ|غیر متوقع|کھلا انجام|امید پرستانہ|امید پرستانہ|Urdu_C7|30
25|عندلیب اپنے شوہر سے کیا چاہتی تھی؟|دولت|آزادی|عزت اور محبت|اولاد|عزت اور محبت|Urdu_C7|30
26|اس افسانے میں سماج کی کس برائی پر تنقید کی گئی ہے؟|جہیز|مرد کی حاکمیت|طبقاتی فرق|تعلیم کی کمی|مرد کی حاکمیت|Urdu_C7|30
27|عندلیب کی دوست کا نام کیا تھا؟|رضوانہ|شہناز|عالیہ|نجمہ|نجمہ|Urdu_C7|30
28|جاوید عندلیب کو محفلوں میں گانے سے کیوں روکتا تھا؟|اسے اس کی آواز پسند نہیں تھی|وہ شرماتا تھا|خاندانی عزت کی وجہ سے|وہ خود گانا چاہتا تھا|خاندانی عزت کی وجہ سے|Urdu_C7|30
29|افسانے میں عندلیب کی آواز کو کس سے تشبیہ دی گئی ہے؟|کوئل سے|دریا کی روانی سے|جھرنے کے شور سے|بلبل کے نغمے سے|بلبل کے نغمے سے|Urdu_C7|30
30|جیلانی بانو کا انتقال کب ہوا؟|2015|2017|2019|وہ حیات ہیں|وہ حیات ہیں|Urdu_C7|30
31|'عندلیب' کا کردار کس چیز کی نمائندگی کرتا ہے؟|مظلوم عورت|جدید عورت|روایتی عورت|خود مختار عورت|خود مختار عورت|Urdu_C7|30
32|کہانی کا کلائمیکس کیا ہے؟|عندلیب کا گھر چھوڑنا|جاوید کا عندلیب پر ہاتھ اٹھانا|ایک بڑی محفل میں گانے کا فیصلہ|ساس سے جھگڑا|ایک بڑی محفل میں گانے کا فیصلہ|Urdu_C7|30
33|جیلانی بانو کے والد کا نام کیا تھا؟|علامہ حیرت بدایونی|جوش ملیح آبادی|فانی بدایونی|مجروح سلطانپوری|علامہ حیرت بدایونی|Urdu_C7|30
34|افسانے میں 'عندلیب' نام رکھنے کی کیا وجہ ہو سکتی ہے؟|اس کی خوبصورتی|اس کی سریلی آواز|اس کی معصومیت|اس کے والدین کا پسندیدہ نام|اس کی سریلی آواز|Urdu_C7|30
35|جاوید کا رویہ شروع میں کیسا تھا؟|سخت اور غصے والا|نرم اور محبت بھرا|لاپرواہ|بہت اچھا|نرم اور محبت بھرا|Urdu_C7|30
36|عندلیب کو اپنے ہنر کو آگے بڑھانے کی ترغیب کہاں سے ملی؟|اپنے استاد سے|اپنے والد سے|اپنی دوست سے|ریڈیو پروگرام سے|ریڈیو پروگرام سے|Urdu_C7|30
37|افسانے کا بنیادی تصادم کیا ہے؟|امیر اور غریب کا تصادم|جدید اور قدیم سوچ کا تصادم|شوہر اور بیوی کا تصادم|فن اور سماجی پابندیوں کا تصادم|فن اور سماجی پابندیوں کا تصادم|Urdu_C7|30
38|جیلانی بانو کس ادبی تحریک سے وابستہ تھیں؟|علی گڑھ تحریک|ترقی پسند تحریک|حلقہ ارباب ذوق|جدیدیت|ترقی پسند تحریک|Urdu_C7|30
39|عندلیب نے اپنی خاموشی کب توڑی؟|جب اس پر تشدد ہوا|جب اسے گھر سے نکالا گیا|جب اسے گانے سے روکا گیا|جب اس کی دوست نے اسے سمجھایا|جب اس پر تشدد ہوا|Urdu_C7|30
40|افسانے میں کونسا رشتہ سب سے زیادہ پیچیدہ دکھایا گیا ہے؟|ماں بیٹی کا|ساس بہو کا|میاں بیوی کا|دوست کا|میاں بیوی کا|Urdu_C7|30
41|جاوید کی شخصیت کی سب سے بڑی کمزوری کیا تھی؟|جھوٹی انا اور خاندانی دباؤ|غربت|کم علمی|خود غرضی|جھوٹی انا اور خاندانی دباؤ|Urdu_C7|30
42|عندلیب کے لیے اس کا فن کیا حیثیت رکھتا تھا؟|صرف ایک شوق|وقت گزاری کا ذریعہ|اس کی شناخت اور روح کی آواز|پیسہ کمانے کا ذریعہ|اس کی شناخت اور روح کی آواز|Urdu_C7|30
43|یہ افسانہ کس دور کی عکاسی کرتا ہے؟|1947 سے پہلے|1950-60 کی دہائی|1980-90 کی دہائی|موجودہ دور|1950-60 کی دہائی|Urdu_C7|30
44|جیلانی بانو کی مشہور تصنیف کونسی ہے؟|آنگن|ایوان غزل|اداس نسلیں|آگ کا دریا|ایوان غزل|Urdu_C7|30
45|عندلیب کا کردار سماج کو کیا پیغام دیتا ہے؟|خاموشی سے ظلم سہنا چاہیے|اپنے حقوق کے لیے آواز اٹھانی چاہیے|شادی نہیں کرنی چاہیے|اپنے شوق قربان کر دینے چاہئیں|اپنے حقوق کے لیے آواز اٹھانی چاہیے|Urdu_C7|30
46|افسانے میں حویلی کس چیز کی علامت ہے؟|خوشحالی|روایات اور پابندیاں|محبت|آزادی|روایات اور پابندیاں|Urdu_C7|30
47|عندلیب کا اپنے سسرال والوں سے کیا مطالبہ تھا؟|علیحدہ گھر|زیورات|گانے کی اجازت|گھومنے پھرنے کی آزادی|گانے کی اجازت|Urdu_C7|30
48|جاوید کا اپنے والدین کے سامنے رویہ کیسا تھا؟|باغیانہ|فرمانبردار|ڈرپوک|لاپرواہ|فرمانبردار|Urdu_C7|30
49|افسانے کے آخر میں عندلیب کی شخصیت میں کیا تبدیلی آتی ہے؟|وہ ہمت ہار جاتی ہے|وہ خود اعتماد اور مضبوط ہو جاتی ہے|وہ مغرور ہو جاتی ہے|وہ دنیا سے الگ ہو جاتی ہے|وہ خود اعتماد اور مضبوط ہو جاتی ہے|Urdu_C7|30
50|جیلانی بانو کی کہانیوں کا مرکز عام طور پر کون ہوتا ہے؟|مرد|بچے|حیدرآبادی معاشرت کی عورت|سیاستدان|حیدرآبادی معاشرت کی عورت|Urdu_C7|30
