id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
21|فراق کس مشہور تحریک سے وابستہ رہے؟|علی گڑھ تحریک|ترقی پسند تحریک|آزادی کی تحریک|بھگتی تحریک|آزادی کی تحریک|Urdu_C19|30
22|'گگن' کا کیا مطلب ہے؟|زمین|پہاڑ|دریا|آسمان|آسمان|Urdu_C19|30
23|شاعر نے محبوب کے تبسم (مسکراہٹ) کو کیا کہا ہے؟|چاندنی|سورج کی کرن|پھولوں کا کھلنا|صبح کا اجالا|صبح کا اجالا|Urdu_C19|30
24|فراق کی شاعری میں کس چیز کا گہرا شعور ملتا ہے؟|وقت|تاریخ|سیاست|مذہب|وقت|Urdu_C19|30
25|'پریت' کا کیا معنی ہے؟|نفرت|دشمنی|محبت، پیار|جنگ|محبت، پیار|Urdu_C19|30
26|گیت کی زبان کیسی ہے؟|خالص فارسی آمیز|خالص عربی آمیز|ہندی آمیز، سادہ اور میٹھی|بہت مشکل|ہندی آمیز، سادہ اور میٹھی|Urdu_C19|30
27|شاعر نے محبوب کی آواز کو کیا کہا ہے؟|کوئل کی کوک|جھرنے کا سنگیت|زندگی کا نغمہ|بارش کی بوندیں|زندگی کا نغمہ|Urdu_C19|30
28|'اندازِ گفتگو' کس کی تنقیدی کتاب ہے؟|کلیم الدین احمد|شمس الرحمن فاروقی|فراق گورکھپوری|احتشام حسین|فراق گورکھپوری|Urdu_C19|30
29|شاعر کے مطابق محبت میں کس چیز کی اہمیت نہیں ہے؟|دولت کی|ذات پات کی|دنیا کے رسم و رواج کی|عمر کی|دنیا کے رسم و رواج کی|Urdu_C19|30
30|'پون' کا کیا مطلب ہے؟|پانی|آگ|ہوا|مٹی|ہوا|Urdu_C19|30
31|فراق گورکھپوری نے کس مضمون میں ایم اے کیا تھا؟|اردو|فارسی|تاریخ|انگریزی|انگریزی|Urdu_C19|30
32|گیت میں 'پت جھڑ' کا ذکر کس کی علامت کے طور پر آیا ہے؟|خزاں کا موسم|خوشی|اداسی اور جدائی|بہار|اداسی اور جدائی|Urdu_C19|30
33|شاعر کس بات سے ڈر رہا ہے؟|دنیا والوں سے|محبوب کی بے وفائی سے|وقت گزر جانے سے|غربت سے|وقت گزر جانے سے|Urdu_C19|30
34|فراق کی شاعری میں عورت کا تصور کیسا ہے؟|ایک کھلونا|ایک قابلِ احترام ہستی|ایک کمزور وجود|ایک چالاک مخلوق|ایک قابلِ احترام ہستی|Urdu_C19|30
35|'من کا میت' سے کیا مراد ہے؟|دشمن|اجنبی|دل کا دوست، محبوب|پڑوسی|دل کا دوست، محبوب|Urdu_C19|30
36|شاعر نے زندگی کو کس چیز پر منحصر قرار دیا ہے؟|دولت پر|قسمت پر|محبوب کی محبت پر|محنت پر|محبوب کی محبت پر|Urdu_C19|30
37|'مشعل' کس کی علامت ہے؟|اندھیرا|روشنی اور رہنمائی|آگ|گرمی|روشنی اور رہنمائی|Urdu_C19|30
38|فراق گورکھپوری کو 'پدم بھوشن' کا خطاب کب ملا؟|1962|1965|1968|1970|1968|Urdu_C19|30
39|گیت کا آہنگ کیسا ہے؟|تیز اور پرجوش|دھیما اور مترنم|اداس اور غمگین|خوفناک|دھیما اور مترنم|Urdu_C19|30
40|'لاگ' کا مطلب کیا ہے؟|دشمنی|لگاؤ، محبت|مذاق|جھگڑا|لگاؤ، محبت|Urdu_C19|30
41|شاعر کے مطابق محبت کا رشتہ کب تک قائم رہے گا؟|کچھ دنوں تک|ایک سال تک|ہمیشہ کے لیے|جب تک وہ زندہ ہیں|ہمیشہ کے لیے|Urdu_C19|30
42|فراق کس انگریزی شاعر سے بہت متاثر تھے؟|شیکسپیئر|ورڈز ورتھ|کِیٹس|شیلے|کِیٹس|Urdu_C19|30
43|گیت میں 'دھڑکن' کس چیز کی علامت ہے؟|بیماری کی|خوف کی|زندگی اور محبت کی|وقت کی|زندگی اور محبت کی|Urdu_C19|30
44|'رمز و کنایات' کس کا شعری مجموعہ ہے؟|فانی|اصغر|حسرت|فراق|فراق|Urdu_C19|30
45|شاعر نے محبوب کی آنکھوں کو کیا کہا ہے؟|ستارے|جھیل|دیپک (دیے)|شراب کے پیالے|دیپک (دیے)|Urdu_C19|30
46|فراق کی رباعیوں کے مجموعے کا نام کیا ہے؟|روحِ کائنات|شبنمستان|گلِ نغمہ|روپ|روپ|Urdu_C19|30
47|'آج کی بات' گیت کیا پیغام دیتا ہے؟|ماضی کو یاد کرو|مستقبل کی فکر کرو|حال میں جیو اور لمحوں کی قدر کرو|سب کچھ بھول جاؤ|حال میں جیو اور لمحوں کی قدر کرو|Urdu_C19|30
48|'سہاگ' کا لفظ کس کے لیے استعمال ہوتا ہے|کنواری لڑکی|شادی شدہ عورت|بیوہ|بچہ|شادی شدہ عورت|Urdu_C19|30
49|فراق نے اپنے گیتوں میں کس کلچر کو پیش کیا ہے؟|عربی|ایرانی|گنگا-جمنی تہذیب|مغربی|گنگا-جمنی تہذیب|Urdu_C19|30
50|شاعر کے نزدیک اصلی زندگی کیا ہے؟|دولت کمانا|شہرت حاصل کرنا|محبت کے ساتھ گزارے ہوئے لمحے|دنیا پر حکومت کرنا|محبت کے ساتھ گزارے ہوئے لمحے|Urdu_C19|30
