id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
15|ابراہیم سکہ کے خاندان میں کون کون تھا؟|صرف اس کی بیوی|وہ اکیلا تھا|اس کے بچے اور بیوی|اس کے والدین|وہ اکیلا تھا|Urdu_C9|30
16|عبداللہ بھٹیارا کا ابراہیم سکہ سے کیا رشتہ تھا؟|دشمن|دوست|پڑوسی|اجنبی|دوست|Urdu_C9|30
17|فساد کے دوران ابراہیم سکہ نے کیا کیا؟|وہ گاؤں چھوڑ کر بھاگ گیا|وہ اپنے گھر میں چھپ گیا|اس نے لوگوں کی مدد کی|اس نے فسادیوں کا ساتھ دیا|اس نے لوگوں کی مدد کی|Urdu_C9|30
18|ابراہیم سکہ کی موت کس چیز کی علامت ہے؟|برائی کی فتح|انسانیت کی موت|ایک شخص کی موت|خاموشی کی جیت|انسانیت کی موت|Urdu_C9|30
19|سلام بن رزاق کی پیدائش کب ہوئی؟|1941|1945|1950|1936|1941|Urdu_C9|30
20|افسانے کا ماحول کیسا ہے؟|خوشگوار|پراسرار|کشیدہ اور غمگین|مزاحیہ|کشیدہ اور غمگین|Urdu_C9|30
21|ابراہیم سکہ کس جانور پر پانی لاد کر لاتا تھا؟|گدھے پر|بیل پر|خچر پر|اونٹ پر|خچر پر|Urdu_C9|30
22|گاؤں کا مکھیا کیسا آدمی تھا؟|ایماندار|کرپٹ اور متعصب|بہت غریب|بہت رحم دل|کرپٹ اور متعصب|Urdu_C9|30
23|'شکستہ بتوں کے درمیاں' کس کا افسانوی مجموعہ ہے؟|قرۃ العین حیدر|سلام بن رزاق|عصمت چغتائی|منٹو|سلام بن رزاق|Urdu_C9|30
24|ابراہیم سکہ کی موت پر گاؤں والوں کا ردعمل کیا تھا؟|انہوں نے جشن منایا|انہیں کوئی فرق نہیں پڑا|وہ بہت دکھی ہوئے|خوف اور خاموشی|خوف اور خاموشی|Urdu_C9|30
25|یہ افسانہ سماج کی کس حقیقت کو پیش کرتا ہے؟|شہری زندگی کی مشکلات|مذہبی انتہا پسندی کے نتائج|طبقاتی نظام|خاندانی جھگڑے|مذہبی انتہا پسندی کے نتائج|Urdu_C9|30
26|ابراہیم سکہ کو اس کے کام کے بدلے کیا ملتا تھا؟|پیسے|اناج اور پرانے کپڑے|عزت|کچھ نہیں|اناج اور پرانے کپڑے|Urdu_C9|30
27|راوی کو ابراہیم سکہ کی یاد کب آتی ہے؟|جب وہ پانی دیکھتا ہے|جب وہ فسادات کی خبر سنتا ہے|جب وہ گاؤں جاتا ہے|ہر وقت|جب وہ فسادات کی خبر سنتا ہے|Urdu_C9|30
28|افسانے میں 'اندھا کنواں' کس کی علامت ہے؟|پانی کی کمی|لاعلمی اور جہالت|گاؤں کی خوبصورتی|ایک تاریخی جگہ|لاعلمی اور جہالت|Urdu_C9|30
29|سلام بن رزاق بنیادی طور پر کس پیشے سے وابستہ تھے؟|وکالت|صحافت|تدریس|تجارت|تدریس|Urdu_C9|30
30|ابراہیم سکہ کا مذہب کیا تھا؟|ہندو|سکھ|عیسائی|مسلمان|مسلمان|Urdu_C9|30
31|افسانے میں کون سا کردار انسانیت کی بقا کی امید دلاتا ہے؟|مکھیا|راوی|عبداللہ بھٹیارا|ابراہیم سکہ|ابراہیم سکہ|Urdu_C9|30
32|ابراہیم سکہ کا سب سے بڑا خواب کیا تھا؟|امیر بننا|اپنا گھر بنانا|اپنے بچوں کو پڑھانا|حج پر جانا|حج پر جانا|Urdu_C9|30
33|فساد شروع ہونے کی کیا وجہ بتائی گئی؟|زمین کا جھگڑا|سیاسی مسئلہ|بابری مسجد کا واقعہ|پانی کا تنازعہ|بابری مسجد کا واقعہ|Urdu_C9|30
34|ابراہیم سکہ کو مارنے والے کون تھے؟|اسی کے گاؤں کے لوگ|باہر سے آئے ہوئے لوگ|پولیس والے|فوجی|باہر سے آئے ہوئے لوگ|Urdu_C9|30
35|افسانے کا اختتام قاری پر کیا اثر چھوڑتا ہے؟|امید کا|خوشی کا|بے چینی اور سوالات کا|اطمینان کا|بے چینی اور سوالات کا|Urdu_C9|30
36|ابراہیم سکہ گاؤں والوں کے لیے پانی کہاں سے لاتا تھا؟|ندی سے|کنویں سے|تالاب سے|نل سے|ندی سے|Urdu_C9|30
37|'بے مصرف' کا کیا مطلب ہے؟|بہت قیمتی|بہت مفید|بیکار، فالتو|بہت کم|بیکار، فالتو|Urdu_C9|30
38|سلام بن رزاق نے اپنی کہانیاں زیادہ تر کس زبان میں لکھی ہیں؟|ہندی|مراٹھی|اردو|گجراتی|اردو|Urdu_C9|30
39|افسانے کا عنوان 'ابراہیم سکہ' کیوں ہے؟|کیونکہ وہ ایک بادشاہ تھا|کیونکہ یہ کہانی کا مرکزی کردار ہے|کیونکہ وہ بہت امیر تھا|کیونکہ یہ ایک مشہور نام ہے|کیونکہ یہ کہانی کا مرکزی کردار ہے|Urdu_C9|30
40|ابراہیم سکہ کی شخصیت کی سب سے نمایاں خوبی کیا تھی؟|بہادری|دولت|خوش اخلاقی|خدمت خلق|خدمت خلق|Urdu_C9|30
41|گاؤں میں کشیدگی کے دوران مکھیا نے کیا کردار ادا کیا؟|اس نے امن قائم کرنے کی کوشش کی|اس نے لوگوں کو بھڑکایا|وہ گاؤں چھوڑ کر چلا گیا|وہ غیر جانبدار رہا|اس نے لوگوں کو بھڑکایا|Urdu_C9|30
42|ابراہیم سکہ کی موت کے بعد اس کے خچر کا کیا ہوا؟|وہ بھی مارا گیا|وہ بھاگ گیا|اسے کوئی اور لے گیا|اس کا ذکر نہیں ہے|اس کا ذکر نہیں ہے|Urdu_C9|30
43|یہ افسانہ کس تکنیک میں لکھا گیا ہے؟|فلیش بیک|خط کی صورت میں|ڈائری کی صورت میں|براہ راست بیانیہ|فلیش بیک|Urdu_C9|30
44|سلام بن رزاق کا اصل نام کیا تھا؟|عبدالسلام عبدالرزاق|محمد سلام|رزاق شیخ|سلام الدین|عبدالسلام عبدالرزاق|Urdu_C9|30
45|ابراہیم سکہ کے کردار کے ذریعے مصنف کیا پیغام دینا چاہتا ہے؟|مذہب انسانیت سے بڑا ہے|انسانیت ہر مذہب سے بالاتر ہے|غریبوں کو ہمیشہ دبایا جاتا ہے|فسادات میں کسی کا فائدہ نہیں ہوتا|انسانیت ہر مذہب سے بالاتر ہے|Urdu_C9|30
46|'مہیب' کا مطلب کیا ہے؟|خوبصورت|خوفناک|خاموش|روشن|خوفناک|Urdu_C9|30
47|فساد کے بعد گاؤں کی حالت کیسی تھی؟|پہلے سے بہتر|پہلے جیسی|خوف، خاموشی اور اجنبیت|خوشگوار|خوف، خاموشی اور اجنبیت|Urdu_C9|30
48|راوی خود کو ابراہیم سکہ کا 'قاتل' کیوں سمجھتا ہے؟|کیونکہ اس نے خود ابراہیم کو مارا تھا|کیونکہ وہ اس کی مدد نہیں کر سکا|کیونکہ وہ بھی اس خاموش اکثریت کا حصہ تھا جو ظلم کے خلاف نہیں بولی|کیونکہ اس نے پولیس کو نہیں بلایا|کیونکہ وہ بھی اس خاموش اکثریت کا حصہ تھا جو ظلم کے خلاف نہیں بولی|Urdu_C9|30
49|سلام بن رزاق کے پہلے افسانوی مجموعے کا نام کیا ہے؟|ننگی دوپہر کا سپاہی|معبر|شکستہ بتوں کے درمیاں|زندگی افسانہ نہیں|ننگی دوپہر کا سپاہی|Urdu_C9|30
50|ابراہیم سکہ کا کردار آج کے معاشرے میں کس بات کی ضرورت پر زور دیتا ہے؟|تعلیم|دولت|مذہبی ہم آہنگی اور بھائی چارہ|سیاسی بیداری|مذہبی ہم آہنگی اور بھائی چارہ|Urdu_C9|30
