id|question|opt1|opt2|opt3|opt4|answer|tags|time_limit_seconds
23|'غبارِ خاطر' کا اسلوب کیسا ہے؟|علمی اور فلسفیانہ|سنجیدہ اور خشک|شخصی، ادبی اور فلسفیانہ|رومانوی|شخصی، ادبی اور فلسفیانہ|Urdu_C10|30
24|تیسرے خط کا مرکزی موضوع کیا ہے؟|مذاہب کا تقابلی مطالعہ|خوشی اور مسرت کا حصول|سیاسی صورتحال|تاریخی واقعات|خوشی اور مسرت کا حصول|Urdu_C10|30
25|مولانا آزاد کے نزدیک حقیقی خوشی کس چیز میں ہے؟|دولت میں|شہرت میں|باطنی مسرت اور ذہنی سکون میں|اقتدار میں|باطنی مسرت اور ذہنی سکون میں|Urdu_C10|30
26|مولانا آزاد نے قلعہ احمد نگر کے صحن کو کیا نام دیا تھا؟|گلشنِ امید|بہارستان|بوستانِ خیال|چمنستان|بوستانِ خیال|Urdu_C10|30
27|'غبارِ خاطر' کا نام کس فارسی شاعر کے شعر سے متاثر ہو کر رکھا گیا؟|حافظ شیرازی|مرزا غالب|بیدل|عرفی شیرازی|عرفی شیرازی|Urdu_C10|30
28|مولانا آزاد نے اپنے خطوط میں کس چیز کو 'موسیقیِ فطرت' کہا ہے؟|بارش کی آواز|ہوا کی سرسراہٹ|پرندوں کا چہچہانا|دریا کا بہاؤ|پرندوں کا چہچہانا|Urdu_C10|30
29|مولانا آزاد کی خودنوشت سوانح حیات کا نام کیا ہے؟|انڈیا ونس فریڈم|میری کہانی|یادوں کی برات|تذکرہ|انڈیا ونس فریڈم|Urdu_C10|30
30|'غبارِ خاطر' کے خطوط پہلی بار کب شائع ہوئے؟|1945|1946|1947|1948|1946|Urdu_C10|30
31|مولانا آزاد کے والد کا نام کیا تھا؟|مولانا خیر الدین|مولانا سراج الدین|مولانا نظام الدین|مولانا فخر الدین|مولانا خیر الدین|Urdu_C10|30
32|نصاب میں شامل خطوط کے مطابق، مولانا آزاد صبح کتنے بجے اٹھنے کے عادی تھے؟|5 بجے|6 بجے|3 بجے|4 بجے|3 بجے|Urdu_C10|30
33|مولانا آزاد کے دادا ہندوستان کس مغل بادشاہ کے دور میں آئے تھے؟|اکبر|شاہ جہاں|بابر|عالمگیر ثانی|بابر|Urdu_C10|30
34|'لسان الصدق' کس نے جاری کیا؟|سرسید احمد خان|مولانا آزاد|حالی|شبلی|مولانا آزاد|Urdu_C10|30
35|مولانا آزاد کتنے سال کانگریس کے صدر رہے؟|4 سال|5 سال|6 سال|7 سال|6 سال|Urdu_C10|30
36|مولانا آزاد نے کس چیز کو 'احساسِ جمال' کا نتیجہ قرار دیا؟|شاعری|موسیقی|فنِ تعمیر|مصوری|موسیقی|Urdu_C10|30
37|'غبارِ خاطر' میں کل کتنے خطوط ہیں؟|20|22|24|26|24|Urdu_C10|30
38|مولانا آزاد نے اپنے خطوط میں کس فلسفی کا ذکر کیا ہے جو گرم پانی کے ٹب میں بیٹھ کر پڑھتا تھا؟|ارسطو|افلاطون|ڈیکارٹ|سقراط|ڈیکارٹ|Urdu_C10|30
39|مولانا آزاد کے نزدیک زندگی کی سب سے بڑی محرومی کیا ہے؟|دولت نہ ہونا|شہرت نہ ہونا|خوشی اور مسرت سے محروم رہنا|علم نہ ہونا|خوشی اور مسرت سے محروم رہنا|Urdu_C10|30
40|'زاغ' کا کیا مطلب ہے؟|چڑیا|کبوتر|کوا|بلبل|کوا|Urdu_C10|30
41|مولانا آزاد کا مزار کہاں واقع ہے؟|علی گڑھ|حیدرآباد|دہلی کی جامع مسجد کے پاس|آگرہ|دہلی کی جامع مسجد کے پاس|Urdu_C10|30
42|'غبارِ خاطر' کے خطوط کس کے ذریعے شائع ہوئے؟|اجمل خان|حکیم اجمل خان|محمد اجمل خان|عجمل خان|محمد اجمل خان|Urdu_C10|30
43|مولانا آزاد نے انسانی زندگی کو کس چیز سے تشبیہ دی ہے؟|ایک کھیل|ایک سفر|ایک امتحان|ایک اسٹیج|ایک اسٹیج|Urdu_C10|30
44|نصاب میں شامل خطوط میں کن دو پرندوں کی کہانی ہے؟|طوطا اور مینا|مور اور کوئل|کوا اور بلبل|چیل اور کبوتر|کوا اور بلبل|Urdu_C10|30
45|مولانا آزاد نے 'چائے ثانی' کا ذکر کس حوالے سے کیا ہے؟|دوسرے کپ چائے|دوپہر کی چائے|شام کی چائے|دوستوں کے ساتھ چائے|دوسرے کپ چائے|Urdu_C10|30
46|'قیدِ فرنگ' سے کیا مراد ہے؟|فرانس کی قید|انگریزوں کی قید|جیل کی سختیاں|پھانسی کی سزا|انگریزوں کی قید|Urdu_C10|30
47|مولانا آزاد کے نزدیک سب سے اچھی چائے کون سی ہوتی ہے؟|دودھ والی|شکر والی|بغیر دودھ اور شکر کے|سبز چائے|بغیر دودھ اور شکر کے|Urdu_C10|30
48|'غبارِ خاطر' کی زبان کیسی ہے؟|عام بول چال|فارسی آمیز، علمی اور ادبی|ہندی آمیز|انگریزی آمیز|فارسی آمیز، علمی اور ادبی|Urdu_C10|30
49|مولانا آزاد نے قلعے میں کس چیز کی کمی کا ذکر کیا؟|کتابوں کی|دوستوں کی|اچھے کھانے کی|چائے کی پتی کی|دوستوں کی|Urdu_C10|30
50|'یومِ تعلیم' کس کی یاد میں منایا جاتا ہے؟|ڈاکٹر ذاکر حسین|مہاتما گاندھی|جواہر لعل نہرو|مولانا ابوالکلام آزاد|مولانا ابوالکلام آزاد|Urdu_C10|30
